,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.roughnessCoating1,PremirrorM2.roughnessCoating1,PG.roughnessSubstrate,M3.roughnessCoating1,KB_ver.roughnessCoating1,KB_hor.roughnessCoating1,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
254,254,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.4,,0.5,13603.1,3.4007750000000003,500.0,0.0282395715399274,0.0094502019416822,0.0063789300868342,-0.0006599223002196,-3.1486098433121927e-06,47178282419811.33,17.874907911488243,60.79551331986482,843404193826990.5,0.0010237269272021,0.0005724519309708
255,255,0.02,500.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.5,13680.3,3.420075,500.0,0.0271431340363221,0.0096008369556099,0.0063714594995289,-0.0006551576802689,5.203027457807561e-06,47446027522237.2,18.493947607814025,63.26000980926602,877593668696572.8,0.0010295367586949,0.0005757006969926
256,256,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,18962.3,4.740575000000001,750.0,0.0518507646557054,0.0088122705206231,0.0063797253940302,-0.0005724880502292,9.373957893725663e-06,53617157245183.664,14.516390808205122,68.8180340859657,778350169524083.6,0.0017516744590993,0.0009903189846786
257,257,0.02,750.0,5,1,400000.0,0.3,0.3,0.3,0.3,0.3,0.3,,0.75,18985.4,4.7463500000000005,750.0,0.0508927144342919,0.0092179338361031,0.0064056605149831,-0.0005658917425412,-4.387081151131539e-06,53682474022808.95,14.810950842331168,70.31576385964048,795289889449601.9,0.0017538083605777,0.0009915253978534
258,258,0.02,750.0,5,1,400000.0,0.1,0.0,0.0,0.0,0.0,0.0,,0.75,18958.8,4.7397,750.0,0.0518630961467919,0.0092113107427387,0.0064795989013629,-0.0005717593885555,1.5608134675538602e-06,53607260763725.29,14.495271937074122,68.71873127359422,777227028448199.2,0.0017513511406934,0.0009901361948036
259,259,0.02,750.0,5,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,,0.75,18994.8,4.748700000000001,750.0,0.0510409878013205,0.0090805879784455,0.0064423173452444,-0.0005664915313282,-3.8693673167213335e-06,53709053144440.01,14.78750498064058,70.22250175047716,794235070324911.9,0.0017546767014391,0.000992016319232
260,260,0.02,750.0,5,1,400000.0,0.3,0.0,0.0,0.0,0.0,0.0,,0.75,18973.7,4.743424999999999,750.0,0.0511074051182276,0.0090951825751619,0.0063947507589294,-0.0005721025653058,3.4013262213751027e-06,53649391499076.67,14.745789709214526,69.94427435704394,791088244907399.0,0.0017527275533354,0.0009909143574142
261,261,0.02,750.0,5,1,400000.0,0.4,0.0,0.0,0.0,0.0,0.0,,0.75,18959.0,4.73975,750.0,0.0524850512208444,0.0092896820912909,0.0064718269368156,-0.0005705007487025,3.4261061771590016e-06,53607826276951.484,14.345113950576607,67.98878907171185,768971189057783.0,0.0017513696160309,0.0009901466399393
262,262,0.02,750.0,5,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.75,18996.1,4.7490250000000005,750.0,0.0526494376854202,0.0087886074163541,0.0064119199677499,-0.0005567327837203,7.76280931305701e-06,53712728980410.266,14.281136716041576,67.83563803628536,767239010335006.6,0.0017547967911327,0.0009920842126141
263,263,0.02,750.0,5,1,400000.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.75,18967.2,4.7418,750.0,0.0510104525126393,0.0090496386567749,0.0063603138492699,-0.0005836984556904,-1.0061577163813695e-06,53631012319225.39,14.858975331606104,70.45256953935028,796837197875485.8,0.0017521271048674,0.0009905748905036
264,264,0.02,750.0,5,1,400000.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.75,19007.1,4.751775,750.0,0.0499219423276599,0.0090864625140844,0.006446341042261,-0.0005732176356388,4.37739936067207e-06,53743832207850.88,15.120611347770517,71.83938480494974,812522445375138.8,0.0017558129346939,0.0009926586950783
265,265,0.02,750.0,5,1,400000.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.75,18974.1,4.743525,750.0,0.0504012674024238,0.0088487352898351,0.006374298742054,-0.0005854902662312,1.240753559952552e-06,53650522525529.05,14.953393991896364,70.92844235160021,802219445261744.1,0.0017527645040103,0.0009909352476857
266,266,0.02,750.0,5,1,400000.0,0.0,0.4,0.0,0.0,0.0,0.0,,0.75,18958.7,4.739675,750.0,0.0522758110395102,0.0093401538158205,0.0063677068617295,-0.0005730367251823,1.163356924204224e-06,53606978007112.2,14.399361434328403,68.24186689074426,771833566136160.5,0.0017513419030247,0.0009901309722357
267,267,0.02,750.0,5,1,400000.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.75,18920.9,4.730225,750.0,0.0495090683868397,0.0090358747636084,0.0063807366083639,-0.0005833796959237,1.2743556582655515e-06,53500096007361.76,15.236205810629878,72.09100338950297,815368318125554.2,0.0017478500642417,0.0009881568415859
268,268,0.02,750.0,5,1,400000.0,0.0,0.0,0.1,0.0,0.0,0.0,,0.75,18998.9,4.749725,750.0,0.0520525950258729,0.009101722344396,0.0064010469670995,-0.0005728884610805,9.005306557857532e-06,53720646165576.96,14.448728153892722,68.62401223799381,776155731100113.9,0.0017550554458573,0.0009922304445141
269,269,0.02,750.0,5,1,400000.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.75,19010.7,4.752675,750.0,0.0531959368383581,0.0094385169740787,0.0063371056431315,-0.000568316119924,-5.899944987234317e-07,53754011445922.35,14.111504431666535,67.06629359768439,758537521224471.6,0.0017561454907684,0.0009928467075212
270,270,0.02,750.0,5,1,400000.0,0.0,0.0,0.3,0.0,0.0,0.0,,0.75,18976.0,4.744000000000001,750.0,0.0516581467227637,0.0091916993329843,0.0064030379087735,-0.0005796815542763,-5.908128214841037e-06,53655894901177.88,14.560053816252228,69.06598101357031,781154514863169.2,0.0017529400197164,0.0009910344764749
271,271,0.02,750.0,5,1,400000.0,0.0,0.0,0.4,0.0,0.0,0.0,,0.75,18894.6,4.723649999999999,750.0,0.0527651121242115,0.0091587190389233,0.0064360583516667,-0.000585809878129,-3.0808617466031323e-06,53425731018117.39,14.241523291861068,67.27454063977233,760892850356797.1,0.0017454205573637,0.0009867833062397
272,272,0.02,750.0,5,1,400000.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.75,18950.1,4.737525000000001,750.0,0.0501347928717563,0.0092761451281615,0.0064686085359255,-0.000561244712456,-3.0195631965336496e-06,53582660938385.9,15.028827344141549,71.18191793902517,805086321205860.6,0.0017505474635132,0.0009896818314001
273,273,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.1,0.0,0.0,,0.75,18982.0,4.7455,750.0,0.051045320906985,0.0094127743720782,0.0064368029543869,-0.0005640636104458,-3.6082508409275953e-06,53672860297963.664,14.73116069866592,69.9068976336367,790665504278628.0,0.0017534942798406,0.0009913478305463
274,274,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.2,0.0,0.0,,0.75,18990.4,4.7476,750.0,0.0520017458907204,0.0091056115807906,0.0063674478458292,-0.0005844818299846,-1.7161829655728178e-07,53696611853463.77,14.513290282544771,68.89644753584048,779237046384395.6,0.0017542702440146,0.0009917865262463
275,275,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,,0.75,18916.7,4.729175,750.0,0.0487177955295578,0.0089478038016814,0.0064011503244304,-0.000576691386519,7.070096945864131e-06,53488220229611.695,15.450318940864292,73.05736475567304,826298120802573.4,0.0017474620821547,0.000987937493736
276,276,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.4,0.0,0.0,,0.75,18981.3,4.745325,750.0,0.0514257710577339,0.0093052841151274,0.006470839015479,-0.0005749983081799,7.851814777555429e-06,53670881001671.99,14.636374613711771,69.47026715792309,785727098099129.6,0.0017534296161594,0.0009913112725713
277,277,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,,0.75,19033.3,4.758325000000001,750.0,0.0492383497695982,0.0090972596175944,0.006405589511404,-0.0005493354472059,6.947038192660503e-06,53817914440482.13,15.316122009451778,72.86186592072957,824086977265257.0,0.0017582332039032,0.0009940270078568
278,278,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.1,0.0,,0.75,19030.7,4.757675000000001,750.0,0.0519252948731831,0.0094142461334657,0.0063762607337846,-0.0005493460874717,2.0264089820463377e-06,53810562768541.625,14.488331543442769,68.92404028771773,779549127707068.2,0.001757993024516,0.0009938912210925
279,279,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.2,0.0,,0.75,18965.8,4.74145,750.0,0.0506291587167879,0.0090601544825529,0.0064460202510217,-0.0005678134056326,-7.2856769713622844e-06,53627053726642.05,14.905149044399709,70.68679766746125,799486379963348.8,0.0017519977775051,0.0009905017745535
280,280,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.3,0.0,,0.75,18919.5,4.729874999999999,750.0,0.0512203115235137,0.0094354138254887,0.0064608955673826,-0.0005859144931102,4.338673694195983e-06,53496137414778.39,14.70360708287276,69.53916357344534,786506334783431.6,0.0017477207368794,0.000988083725636
281,281,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.4,0.0,,0.75,18956.9,4.739224999999999,750.0,0.0531310361606642,0.0090684244967321,0.0063812374900499,-0.000556525720433,5.751356156705234e-06,53601888388076.45,14.192732710220806,67.24537800403711,760563013232418.4,0.0017511756249874,0.0009900369660143
282,282,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.5,0.0,,0.75,18913.9,4.728475,750.0,0.0508158562403536,0.0092429392777225,0.0063927803621137,-0.0005659931352017,1.9480048229769637e-06,53480303044445.0,14.84507507432324,70.19125077522907,793881613528227.6,0.0017472034274301,0.000987791261836
283,283,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.1,,0.75,19033.0,4.758249999999999,750.0,0.050243502112687,0.0092230126461995,0.0063912043443924,-0.0005645415475885,-5.329961684636772e-06,53817066170642.84,14.980992801140795,71.27434045389764,806131644297028.4,0.001758205490897,0.0009940113401532
284,284,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.75,19010.7,4.752674999999999,750.0,0.0516841105455568,0.0092465402933971,0.0064429604610183,-0.0005747651114751,3.776846465209444e-07,53754011445922.336,14.554739267587353,69.18604621663636,782512484069957.2,0.0017561454907684,0.0009928467075212
285,285,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,,0.75,19013.2,4.7533,750.0,0.0493070722918332,0.0092519738726228,0.00650971509637,-0.0005687320276983,-1.3806175887416595e-06,53761080361249.76,15.246724130173206,72.47055309906838,819661125740692.2,0.0017563764324869,0.0009929772717176
286,286,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.4,,0.75,18936.1,4.734025000000001,750.0,0.0497341793493091,0.0089478398085615,0.0064579740878298,-0.0005687968679537,1.0168623072920935e-06,53543075012552.414,15.14587353670529,71.72296488168733,811205705247193.9,0.0017492541898899,0.0009889506719002
287,287,0.02,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.75,18917.4,4.729349999999999,750.0,0.0513677382864897,0.0093001686081161,0.0064530266245312,-0.0005861486197771,-9.448772534643642e-09,53490199525903.37,14.610292854580512,69.10223222626578,781564525668065.6,0.0017475267458359,0.0009879740517109
288,288,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,23427.9,5.856975,1000.0,0.0770357736473783,0.0089825183391452,0.0064500322603561,-0.0005432844606279,6.332804103857015e-07,44618419763005.39,13.017866648008134,76.25271839056737,580893003166408.6,0.0019488705245225,0.0010268982239924
289,289,0.02,1000.0,5,1,400000.0,0.3,0.3,0.3,0.3,0.3,0.3,,1.0,23574.7,5.893675,1000.0,0.0796068961699574,0.0093260050283328,0.0064318506216767,-0.0005483658016221,3.629900097591798e-06,44898000264083.56,12.635047973258027,74.48114184424952,567397137811698.2,0.0019610822119977,0.0010333328023917
290,290,0.02,1000.0,5,1,400000.0,0.1,0.0,0.0,0.0,0.0,0.0,,1.0,23515.2,5.8788,1000.0,0.0784137804715441,0.0090634013170826,0.0064099364495084,-0.0005394713256721,-3.462754863435195e-06,44784682554177.9,12.809906083895592,75.29577333266504,573602998294675.2,0.0019561326520197,0.0010307247818552
291,291,0.02,1000.0,5,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,,1.0,23590.6,5.89765,1000.0,0.0795363158666759,0.0089598271902223,0.0065186699871518,-0.000533925745672,-3.4483435751088614e-06,44928281803369.27,12.57922076985932,74.18245742528131,565121760713077.6,0.0019624048675213,0.0010340297356107
292,292,0.02,1000.0,5,1,400000.0,0.3,0.0,0.0,0.0,0.0,0.0,,1.0,23448.9,5.8622250000000005,1000.0,0.079873607540378,0.0090485359545298,0.006337217787533,-0.000550200778299,-5.4837051585958e-06,44658414248854.45,12.551545685215372,73.57241057195714,560474425428785.1,0.0019506174280442,0.0010278187018288
293,293,0.02,1000.0,5,1,400000.0,0.4,0.0,0.0,0.0,0.0,0.0,,1.0,23498.6,5.87465,1000.0,0.0794344892729213,0.0092415632648027,0.0064725342847031,-0.000547461684364,-2.207464088435221e-06,44753067865363.88,12.634898199529934,74.20992206440721,565330986259910.0,0.0019547517663788,0.0010299971660416
294,294,0.02,1000.0,5,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,,1.0,23510.0,5.8775,1000.0,0.0778469711718912,0.0089754361661488,0.0063967258602338,-0.0005297152702684,2.608725641223669e-08,44774779157681.94,12.904613994634357,75.84774484189802,577807915764218.2,0.0019557000854334,0.00103049685401
295,295,0.02,1000.0,5,1,400000.0,0.0,0.1,0.0,0.0,0.0,0.0,,1.0,23582.7,5.895674999999999,1000.0,0.0797273158732877,0.0090363676251641,0.0063724640854651,-0.0005383052308139,-2.581936851600152e-06,44913236258692.71,12.603653549592694,74.3261285629025,566216247052222.0,0.0019617476990536,0.0010336834606151
296,296,0.02,1000.0,5,1,400000.0,0.0,0.2,0.0,0.0,0.0,0.0,,1.0,23592.0,5.898000000000001,1000.0,0.078650130380879,0.0094015415335267,0.0063909532192337,-0.0005369309416294,-7.761627796584147e-07,44930948102425.87,12.795663823903295,75.47469442065469,574966018660713.1,0.001962521327756,0.0010340911007998
297,297,0.02,1000.0,5,1,400000.0,0.0,0.3,0.0,0.0,0.0,0.0,,1.0,23453.4,5.8633500000000005,1000.0,0.0781097414434725,0.0089542014616819,0.0064628638213619,-0.0005345135157843,-2.181524523643958e-06,44666984495822.1,12.831959011200714,75.24508514728649,573216855835087.2,0.0019509917645131,0.0010280159470794
298,298,0.02,1000.0,5,1,400000.0,0.0,0.4,0.0,0.0,0.0,0.0,,1.0,23541.5,5.885375000000001,1000.0,0.07902164984431,0.0090129942502495,0.0064563550422253,-0.0005438265470098,2.6962426118843827e-06,44834770886455.52,12.700197879222248,74.75852697983365,569510257026909.2,0.0019583204407159,0.0010318775707646
299,299,0.02,1000.0,5,1,400000.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.0,23507.2,5.876800000000001,1000.0,0.0771696284180392,0.0089157060384205,0.0064281211394876,-0.0005182952091972,-4.281657056154314e-06,44769446559568.73,13.042313221992028,76.66723772162612,584050810313111.2,0.0019554671649638,0.0010303741236318
300,300,0.02,1000.0,5,1,400000.0,0.0,0.0,0.1,0.0,0.0,0.0,,1.0,23402.0,5.8505,1000.0,0.0767886503092199,0.0093348330233887,0.0064482971957869,-0.0005494362499808,3.389935431449164e-06,44569093230458.22,13.076594073793595,76.49118809316984,582709664718058.8,0.0019467160101791,0.0010257629679941
301,301,0.02,1000.0,5,1,400000.0,0.0,0.0,0.2,0.0,0.0,0.0,,1.0,23487.6,5.871900000000002,1000.0,0.0809593079084492,0.0091136378816028,0.0063133912560673,-0.0005298799992412,1.1829699041020324e-05,44732118372776.28,12.418629392844345,72.94674607643923,555708114988357.0,0.001953836721677,0.0010295150109845
302,302,0.02,1000.0,5,1,400000.0,0.0,0.0,0.3,0.0,0.0,0.0,,1.0,23512.2,5.87805,1000.0,0.0774366001641396,0.0092389157812491,0.0063800586702255,-0.0005419785991251,1.499555317626322e-07,44778969056199.46,12.97044893017645,76.233581679146,580747219750382.0,0.0019558830943737,0.0010305932850214
303,303,0.02,1000.0,5,1,400000.0,0.0,0.0,0.4,0.0,0.0,0.0,,1.0,23519.2,5.879800000000001,1000.0,0.0782919869065607,0.0091381948818395,0.0064189329801975,-0.0005221009605428,-2.442532869303084e-06,44792300551482.48,12.801008694546912,75.27053209183121,573410710590038.9,0.0019564653955476,0.0010309001109669
304,304,0.02,1000.0,5,1,400000.0,0.0,0.0,0.5,0.0,0.0,0.0,,1.0,23443.1,5.860774999999999,1000.0,0.0800637600815206,0.0094460095235657,0.0063796716848012,-0.0005284103340379,6.8541186071802e-06,44647368152762.805,12.534075751442106,73.45151297744587,559553427879668.0,0.0019501349499287,0.0010275644746168
305,305,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.1,0.0,0.0,,1.0,23495.1,5.873775,1000.0,0.0760198167731118,0.0091147661907115,0.0064243771717571,-0.000537371031993,7.167804602482872e-06,44746402117722.375,13.203440326850927,77.56056635565311,590856185439235.0,0.0019544606157918,0.0010298437530689
306,306,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.2,0.0,0.0,,1.0,23526.8,5.8817,1000.0,0.0780010535763948,0.0090041308866099,0.0063892727590962,-0.0005331805455606,-1.334433036994075e-07,44806774746361.19,12.878781106278264,75.73075397679534,576916679669205.5,0.0019570976082507,0.0010312332362791
307,307,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,,1.0,23488.2,5.872050000000001,1000.0,0.0816233616731323,0.0092165444744833,0.0064796332738517,-0.0005269802474398,3.2551716341738662e-06,44733261072371.98,12.296256609194796,72.20732826023688,550075232057567.3,0.0019538866332061,0.0010295413103512
308,308,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.4,0.0,0.0,,1.0,23560.7,5.890175,1000.0,0.0816561495100813,0.0093344264685306,0.0064529644209025,-0.0005242741631301,-2.26491073616302e-06,44871337273517.52,12.287674915982493,72.37886148908674,551381971732591.9,0.00195991760965,0.0010327191505008
309,309,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,,1.0,23583.9,5.895975,1000.0,0.0774176671134682,0.0093302702965425,0.0064365649971352,-0.0005399211905398,9.022684415798366e-06,44915521657884.09,12.933412187179416,76.24957658536624,580869068902854.8,0.001961847522112,0.0010337360593486
310,310,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.1,0.0,,1.0,23498.1,5.874525,1000.0,0.0763923409990411,0.0093598384993761,0.0064448286224148,-0.0005377893164172,2.640636503292908e-07,44752115615700.805,13.140864134823662,77.19844286852087,588097529690335.8,0.0019547101734378,0.0010299752499027
311,311,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.2,0.0,,1.0,23572.3,5.8930750000000005,1000.0,0.0775011998578861,0.0089047084835983,0.0064543638995945,-0.0005394635329997,-4.0416171402395e-06,44893429465700.81,12.98212083387647,76.51029758026515,582855240739242.8,0.0019608825658809,0.0010332276049247
312,312,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.3,0.0,,1.0,23534.3,5.883575,1000.0,0.0773145352898609,0.0091375413413679,0.0064617599042282,-0.0005327790391075,2.8041363641202203e-08,44821058491307.27,12.986793452624552,76.39558275140124,581981343482161.9,0.0019577215023656,0.0010315619783635
313,313,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.4,0.0,,1.0,23509.0,5.87725,1000.0,0.0798650472000303,0.0093601375400269,0.0064757887096964,-0.0005351565133206,6.597224733844219e-07,44772874658355.8,12.588597317822792,73.9875558147473,563637000769370.8,0.0019556168995514,0.0010304530217321
314,314,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.5,0.0,,1.0,23487.7,5.871924999999999,1000.0,0.0790684887719521,0.0089325464747362,0.0064052585656797,-0.0005217026542797,-1.3224097629825187e-06,44732308822708.89,12.701856504762484,74.57813255521546,568136012786406.1,0.0019538450402652,0.0010295193942123
315,315,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.1,,1.0,23542.6,5.88565,1000.0,0.0764870555573906,0.0093555993600057,0.0063789636633852,-0.0005431328159358,6.675693072492158e-07,44836865835714.29,13.106256119942234,77.14473931198386,587688416141390.2,0.0019584119451861,0.0010319257862703
316,316,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.2,,1.0,23499.7,5.874925,1000.0,0.0783236742838425,0.0087490772134053,0.0063660282978239,-0.0005484353361296,3.001175957837836e-06,44755162814622.64,12.826998489140768,75.35111047316423,574024556481841.2,0.0019548432708489,0.0010300453815474
317,317,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,,1.0,23573.7,5.893425,1000.0,0.0769039744903693,0.0089679346165896,0.00639805037631,-0.0005320542681912,-2.844995244763877e-06,44896095764757.41,13.055222204883552,76.93408686781939,586083666389541.5,0.0019609990261157,0.0010332889701138
318,318,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.4,,1.0,23458.3,5.864575,1000.0,0.0789116137619657,0.0092493370473161,0.0063690109932844,-0.0005290006306167,-1.700321468202754e-06,44676316542520.2,12.696700338092764,74.45561916083142,567202706078213.2,0.0019513993753348,0.0010282307252413
319,319,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.0,23502.6,5.87565,1000.0,0.0769073146879463,0.0090377835931177,0.0064735573684583,-0.0005542355701154,1.812859785445581e-07,44760685862668.46,13.091116725277582,76.90356562167521,585851155618682.9,0.0019550845099067,0.0010301724951533
320,320,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27406.8,6.851699999999999,1250.0,0.1075507402097627,0.0090691627087802,0.0064847977308681,-0.0005068510798435,5.090943993650226e-06,50872730550000.0,11.66069122712648,79.89304980179838,593192579270052.8,0.0027808229415308,0.0017659666317217
321,321,0.02,1250.0,5,1,400000.0,0.3,0.3,0.3,0.3,0.3,0.3,,1.25,27426.4,6.8566,1250.0,0.1117602942281336,0.009148783339037,0.0064833951388846,-0.0005097265443521,4.134778767988684e-06,50909112233333.33,11.238255037701068,77.0635229056236,572183813653771.1,0.002782811649795,0.0017672295644969
