,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
182,182,0.05,1870,2.25,1,500000.0,,69983.4,17.49948,,1870.0,0.33405498121186383,0.01804119134116156,0.018533381008407863,5.604550671650763,98.07266804644382,
183,183,0.05,1880,2.25,1,500000.0,,70058.65,17.49493,,1880.0,0.33176642095886566,0.018673391705076644,0.018646585862970223,5.672656811944775,99.24911323659593,
184,184,0.05,1890,2.25,1,500000.0,,70264.1,17.543860000000002,,1890.0,0.3398686148566412,0.01818587004861325,0.018626334198237286,5.56956836088449,97.71414479256478,
185,185,0.05,1900,2.25,1,500000.0,,70463.85,17.61745,,1900.0,0.340080732561546,0.01842616171093684,0.018647433378759567,5.59700432583354,98.60561186117577,
186,186,0.05,1910,2.25,1,500000.0,,70590.55,17.641309999999997,,1910.0,0.3449945844447598,0.018526737117585974,0.018590515862398148,5.540652613393351,97.74349956487332,
187,187,0.05,1920,2.25,1,500000.0,,70798.85,17.708409999999997,,1920.0,0.3472987289887328,0.018112932676814,0.018606944187795266,5.53668384936865,98.04123188242113,
188,188,0.05,1930,2.25,1,500000.0,,70987.25,17.738169999999997,,1930.0,0.34601973193700813,0.018623486834279692,0.018644965292502924,5.5825784091624655,99.02428507939216,
189,189,0.05,1940,2.25,1,500000.0,,71097.3,17.75714,,1940.0,0.3528254035457053,0.018316159969914536,0.018594695391910727,5.506876531248516,97.7864619199426,
190,190,0.05,1950,2.25,1,500000.0,,71370.25,17.85277,,1950.0,0.3555194300818698,0.017867900427220564,0.01862293180794328,5.494432323849806,98.08930526272844,
191,191,0.05,1960,2.25,1,500000.0,,71736.85,17.91657,,1960.0,0.36098100658093696,0.01780282254853753,0.018639511177596668,5.436884773526488,97.41016212116578,
192,192,0.05,1970,2.25,1,500000.0,,71661.2,17.924,,1970.0,0.35898890731958766,0.018582949576437077,0.018613847310960607,5.496203202160901,98.51155540491047,
193,193,0.05,1980,2.25,1,500000.0,,71936.9,17.99914,,1980.0,0.365904356664737,0.017758698283808067,0.018600387872575452,5.417378766888298,97.50879363684429,
194,194,0.05,1990,2.25,1,500000.0,,72007.3,18.01834,,1990.0,0.3636439434036561,0.01824901092787048,0.018579069589960095,5.484247151896264,98.82387470993274,
195,195,0.05,2000,2.25,1,500000.0,,72261.8,18.07088,,2000.0,0.365304770298394,0.018511461601594992,0.01866065165646819,5.478673460771025,99.00666664198329,
196,196,0.05,2010,2.25,1,500000.0,,72387.8,18.10856,,2010.0,0.3652371395461728,0.01855855427071967,0.018686034837855334,5.507712866248188,99.73517205544861,
197,197,0.05,2020,2.25,1,500000.0,,72657.69999999998,18.171340000000004,,2020.0,0.3782670555773279,0.017984257684048755,0.01863683578736455,5.344280710086439,97.11318682490928,
198,198,0.05,2030,2.25,1,500000.0,,72755.3,18.17374,,2030.0,0.3758272525908637,0.018682001058716428,0.0185748171964032,5.40953087261746,98.3087789464404,
199,199,0.05,2040,2.25,1,500000.0,,73025.8,18.24364,,2040.0,0.3798837507293911,0.018216210865542527,0.01868449740715553,5.376864191605309,98.09476716363373,
200,200,0.05,2050,2.25,1,500000.0,,73273.05,18.30229,,2050.0,0.3822872286957136,0.018359630671345,0.01862261130363772,5.368940981545405,98.26243819022876,
201,201,0.05,2060,2.25,1,500000.0,,73403.39999999998,18.347320000000003,,2060.0,0.37871853160695534,0.01876506476537225,0.018616714895625795,5.447106450193572,99.9376110406096,
202,202,0.05,2070,2.25,1,500000.0,,73533.55,18.37519,,2070.0,0.386370816847284,0.01842547452669956,0.018585364560014125,5.367983634454712,98.63425622472737,
203,203,0.05,2080,2.25,1,500000.0,,73687.44999999998,18.40521,,2080.0,0.39102200975064527,0.018133637580908905,0.01869683260479388,5.326090472853499,98.033448489066,
204,204,0.05,2090,2.25,1,500000.0,,74032.19999999998,18.50672,,2090.0,0.39348769077978424,0.018632743087016696,0.018704722678670717,5.316833507586972,98.39757208250714,
205,205,0.05,2100,2.25,1,500000.0,,74080.5,18.52118,,2100.0,0.397052287964948,0.018288488489900345,0.018541668078843516,5.2964481806693575,98.0961047360013,
206,206,0.05,2110,2.25,1,500000.0,,74326.25,18.57261,,2110.0,0.3999405256839964,0.018797093840681303,0.018652242222881192,5.281885521055497,98.09320033193481,
207,207,0.05,2120,2.25,1,500000.0,,74414.64999999998,18.60349,,2120.0,0.39894483953776216,0.018586983736725234,0.018612097609096493,5.32140397968976,99.00023155373664,
208,208,0.05,2130,2.25,1,500000.0,,74681.0,18.66,,2130.0,0.40350262206247856,0.018249307373736846,0.01864120413134153,5.287351441744097,98.65814178441165,
209,209,0.05,2140,2.25,1,500000.0,,74781.8,18.7008,,2140.0,0.4009694214856608,0.018553257639602663,0.018545529978534057,5.345336855375839,99.96391137564538,
210,210,0.05,2150,2.25,1,500000.0,,75025.75,18.74259,,2150.0,0.4096216160047333,0.01828546967798895,0.01863573309239072,5.257971304353363,98.54924131504364,
211,211,0.05,2160,2.25,1,500000.0,,75120.69999999998,18.766780000000004,,2160.0,0.40991558448881726,0.01791243364990488,0.018609396347930872,5.275410929223697,98.99823751929264,
212,212,0.05,2170,2.25,1,500000.0,,75355.94999999998,18.82107,,2170.0,0.4136592935819408,0.01843347127858628,0.018726397518125496,5.250943954068164,98.82763419631603,
213,213,0.05,2180,2.25,1,500000.0,,75454.89999999998,18.86202,,2180.0,0.41855714726284526,0.01861254343141812,0.018501143891046214,5.216184951472705,98.38877707007501,
214,214,0.05,2190,2.25,1,500000.0,,75677.64999999998,18.93637,,2190.0,0.425966353144554,0.018507707064387025,0.01860719678033995,5.145832327217361,97.44658872285164,
215,215,0.05,2200,2.25,1,500000.0,,75827.19999999998,18.97024,,2200.0,0.42103663077421055,0.01835384913733827,0.018698326179122877,5.2311240082731,99.24253832271992,
216,216,0.05,2210,2.25,1,500000.0,,76142.19999999998,19.036880000000004,,2210.0,0.43083039726307104,0.018515197680568557,0.01860630194851592,5.139417223147884,97.83875502626616,
