,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
62,62,0.03,750.0,10,1,400000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,17765.22,4.441305,750.0,0.0974638848214317,0.0073281635145285,0.0098628729354632,-0.000693530579267,1.5692294459072088e-06,50232334381128.97,7.725201901878552,34.30856921228668,388038993226020.5,0.0016410921741708,0.0009278006693804
63,63,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,17810.88,4.452719999999999,750.0,0.0684449211208925,0.0073686144991048,0.0098606597604931,-0.0006964634978918,4.1291109029022095e-06,50361441050668.79,11.002182302837843,48.99459436436282,554141822500019.7,0.0016453100937166,0.0009301852938637
64,64,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,17806.16,4.45154,750.0,0.0696679374399081,0.0074227284829783,0.0098664429434747,-0.0006936011074252,-9.225409216897468e-07,50348094938530.65,10.795101389761951,48.05583907050801,543524251803350.6,0.0016448740757521,0.0009299387886609
65,65,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,17785.9,4.446475,750.0,0.0706183932542376,0.007368451092369,0.0098654989468948,-0.0006882817568581,-3.089534076525162e-07,50290808448717.32,10.656065960519356,47.381933692476,535902203713758.8,0.0016430025240658,0.0009288806964131
66,66,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,17817.98,4.454495000000001,750.0,0.0704049403356566,0.0074454376912907,0.0098665114610078,-0.0006856765487996,1.961798254258787e-06,50381516770198.64,10.684442296408958,47.59579686291423,538321052743325.5,0.001645965968197,0.0009305560961815
67,67,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,17788.88,4.447219999999999,750.0,0.0707766543916613,0.0073914856769309,0.0098651293163686,-0.0006983777477963,-2.4176115981629776e-07,50299234595787.59,10.620117665017233,47.233854002143936,534227383245492.2,0.0016432778065942,0.0009290363289353
68,68,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,17746.68,4.436669999999999,750.0,0.0702303527246567,0.0073164857430648,0.0098683116487899,-0.0006934218019781,2.4632944756528093e-06,50179911305060.89,10.703507858524574,47.48634768169112,537083153551772.8,0.0016393795103868,0.0009268324052998
69,69,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,17827.7,4.456925,750.0,0.0708823388323958,0.0073085017597088,0.0098635264933756,-0.0006949390274356,4.230504123305917e-07,50409000712991.61,10.62076630253869,47.33525990240797,535374310801758.4,0.0016468638695983,0.0009310637297772
70,70,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,16932.12,4.23303,750.0,0.424314135657969,0.0072977690871867,0.009865813123836,-0.0007013211127128,2.4214078357272324e-07,47876689037422.64,1.7697527488974347,7.491238930333631,84727893913489.34,0.0015641331559148,0.0008842914565667
71,71,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,17806.88,4.45172,750.0,0.0692426202573301,0.0074845477173758,0.0098617778350689,-0.0006969670377859,-6.636394456991843e-07,50350130786144.94,10.866010386899074,48.37467763425403,547130400299724.8,0.001644940586967,0.0009299763911494
72,72,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,17816.72,4.454179999999999,750.0,0.0693540757321898,0.007479121557016,0.0098623268881845,-0.0006917467355303,-2.4876520997811743e-06,50377954036873.62,10.842731778005462,48.2899222789393,546171794811301.8,0.0016458495735709,0.0009304902918265
73,73,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,17768.86,4.442215,750.0,0.0696533835683999,0.0074112234632768,0.0098647058041978,-0.0006951657956615,-3.014079108597836e-06,50242626721845.69,10.802677604816282,47.98704008362554,542746117062736.4,0.0016414284253129,0.0009279907708504
74,74,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,17811.62,4.452905000000002,750.0,0.0691871846477101,0.0073225441447376,0.0098651986337053,-0.0006935116518034,3.1856922861752905e-06,50363533449605.72,10.863447001772151,48.37638941466506,547149760988980.4,0.0016453784524652,0.0009302239408659
75,75,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.75,17802.24,4.45056,750.0,0.070459372021894,0.0073458188943865,0.0098597244863864,-0.0006888475452602,-2.781780584896056e-06,50337010879297.28,10.671194954305212,47.49509814775722,537182123637687.25,0.0016445119591376,0.0009297340640009
76,76,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.75,17811.4,4.4528500000000015,750.0,0.0699895523990039,0.0073275468166757,0.0098632285631068,-0.0006987495772142,-2.394641187592086e-06,50362911385056.91,10.74231216540695,47.83533136840483,541030251363015.75,0.001645358129594,0.0009302124512166
77,77,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,0.75,17782.52,4.44563,750.0,0.0697657180259602,0.0073248846406412,0.0098625457150072,-0.0006986369517729,3.7558089814287634e-06,50281251275194.63,10.773573300957407,47.9046256545265,541813988069043.7,0.0016426902908625,0.0009287041736196
78,78,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.75,17791.78,4.447944999999999,750.0,0.0721929370929319,0.0073016430739135,0.0098651800729219,-0.0006879382165824,-1.3491568508821222e-06,50307434537567.36,10.431595920065265,46.39890419651319,524783880079665.7,0.0016435456989876,0.0009291877834031
79,79,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.75,17791.66,4.447915,750.0,0.0693336437396533,0.0073103488580575,0.0098616748094703,-0.0006885636400959,-4.19521572174615e-06,50307095229631.67,10.849339286594915,48.255959118633776,545787662484179.7,0.0016435346137851,0.0009291815163217
80,80,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.75,17764.54,4.441135,750.0,0.0703479535703968,0.0073873053518221,0.0098641843264712,-0.0006916381949038,-4.139033195401547e-06,50230411636159.91,10.69083829479054,47.478799603402656,536997782789683.5,0.0016410293580234,0.000927765155919
81,81,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.75,17773.6,4.4434000000000005,750.0,0.0689927414269936,0.0074076246697184,0.0098658500011439,-0.0006953123199666,-3.7371907818403176e-06,50256029385306.47,10.907229414464574,48.46522345119469,548154497440852.3,0.001641866290811,0.0009282383205668
82,82,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.75,17359.52,4.33988,750.0,0.0690287408828112,0.0078586882641386,0.0098623431402742,-0.0007104207172227,1.6773694729089483e-06,49085190801796.77,10.906082288029417,47.32781165724104,535290069178681.7,0.0016036149521009,0.000906612711586
83,83,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,0.75,17782.78,4.445695,750.0,0.0698384785020811,0.0072440409156452,0.0096624066922063,-0.0006908960434003,2.8930190379897262e-06,50281986442388.72,10.772203018006469,47.884991541750296,541591921059853.94,0.0016427143088012,0.000928717752296
84,84,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,0.75,17802.24,4.450559999999999,750.0,0.0705824155263644,0.0073344407657751,0.0096924944003331,-0.0006865286368839,5.500164907565911e-06,50337010879297.27,10.658099126479604,47.43688574574036,536523725972307.7,0.0016445119591376,0.0009297340640009
85,85,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,0.75,17780.2,4.44505,750.0,0.0695499323123203,0.0072148014001008,0.0096193273804987,-0.0006890587996091,5.430391490914619e-07,50274691321770.78,10.81965215709791,48.0936012855008,543951352443925.8,0.0016424759769478,0.0009285830100453
86,86,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.75,17780.18,4.445045,750.0,0.0694955146820416,0.0073537483400595,0.0095318359439474,-0.0006937685487544,1.7494658183795585e-06,50274634770448.18,10.825289157189763,48.12102221897296,544261490454987.1,0.001642474129414,0.0009285819655317
87,87,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,0.75,17765.1,4.441274999999999,750.0,0.069353646902166,0.0072759845854251,0.0098614965972274,-0.0006904939313213,4.298973523730256e-06,50231995073193.25,10.843931740005488,48.15574427601216,544654206104912.8,0.0016410810889683,0.000927794402299
88,88,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,0.75,17839.3,4.459825,750.0,0.0694158928313277,0.007528301773439,0.0098648812079274,-0.000692593525622,2.4232718971123616e-06,50441800480110.8,10.831776277689135,48.30606716198556,546354397709261.7,0.0016479354391719,0.0009316695476486
89,89,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,0.75,17820.8,4.4552,750.0,0.0696163410639792,0.0073429591677544,0.0098675468068464,-0.0006885920549891,-3.4363126427292733e-06,50389490506687.95,10.820123404461718,48.20351377779651,545194491806266.8,0.0016462264704554,0.0009307033725951
90,90,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,0.75,17771.38,4.442845,750.0,0.0698145991796809,0.0073913936082683,0.009869669161906,-0.0006928696335387,-2.0262013910223333e-07,50249752188495.72,10.777944800950287,47.88022027813261,541537956806224.8,0.0016416612145651,0.0009281223795603
91,91,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,0.75,17776.84,4.444209999999999,750.0,0.0697507012192249,0.0074424729980216,0.0098633966385453,-0.0006942048640687,-1.1287431046875438e-06,50265190699570.77,10.78885095219975,47.948042377174026,542305042686946.3,0.0016421655912782,0.0009284075317653
92,92,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,0.75,17774.54,4.443635000000001,750.0,0.0686740522102036,0.007421226827404,0.0098640163766738,-0.0006940894488723,3.27491925362087e-07,50258687297469.56,10.945884359213606,48.6457665958083,550196488164401.1,0.0016419531248972,0.0009282874127046
93,93,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,0.75,17800.02,4.450004999999999,750.0,0.0692667411829643,0.0074484957757951,0.0098625414839264,-0.0006962237139186,-5.58773380776705e-06,50330733682486.52,10.857203564308517,48.31438806260695,546448509296366.3,0.0016443068828916,0.0009296181229945
94,94,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,0.75,17809.32,4.45233,750.0,0.0696382062066322,0.0072714355408583,0.0098643934610346,-0.0006943554631357,-4.959855687201705e-07,50357030047504.49,10.800086501797852,48.08483716140604,543852227882094.06,0.0016451659860843,0.0009301038218051
95,95,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,0.75,17800.9,4.450225,750.0,0.0692852994126314,0.00732316759712,0.0098724490327025,-0.0006988739681071,4.152448928191423e-06,50333221940681.76,10.852766073872406,48.29878095472172,546271988777732.0,0.0016443881743765,0.0009296640815916
96,96,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,0.75,17829.26,4.457315,750.0,0.0699248594569394,0.0073588664928294,0.0098773912902005,-0.0006893042915051,-9.406832189026876e-07,50413411716155.91,10.760930554957616,47.96496147023985,542496402105024.4,0.0016470079772306,0.0009311452018358
97,97,0.03,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.75,17824.98,4.456244999999999,750.0,0.0692935954921972,0.0072355095047224,0.0099724984542427,-0.0006885403704877,8.426953445491965e-07,50401309733115.39,10.862031436975592,48.401568833704296,547434546878871.1,0.0016466126050086,0.0009309216759315
98,98,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22939.08,5.73477,1000.0,0.1074406571462986,0.0073252051049255,0.0098659550062365,-0.0006691263253194,-1.9620172596525195e-06,43687462402398.92,9.334284000620634,53.534758216611614,407827643795607.5,0.0019082076016913,0.0010054721298972
99,99,0.03,1000.0,10,1,400000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,1.0,22877.76,5.719439999999999,1000.0,0.1080093976831994,0.0090990177905718,0.0097000592650194,-0.0006573056766539,2.8796377833320665e-08,43570678503719.68,9.280851413120017,53.079603726814,404360278119161.1,0.0019031066434081,0.0010027843346149
100,100,0.03,1000.0,10,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22934.7,5.733674999999998,1000.0,0.1065649856367644,0.0075491767208657,0.0098684962272519,-0.0006705981119776,-2.2764026671824974e-07,43679120695350.4,9.4099261187195,53.9574078306537,411047387416162.9,0.0019078432475282,0.0010052801445199
101,101,0.03,1000.0,10,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22906.44,5.726610000000003,1000.0,0.107298395747332,0.0092433343091957,0.0098696921495328,-0.0006543379319335,-2.381971440726447e-07,43625299544393.53,9.347912224076694,53.53192604844918,407806068346179.8,0.0019054924145034,0.0010040414443457
102,102,0.03,1000.0,10,1,400000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22899.38,5.724844999999999,1000.0,0.1076550956932874,0.0106172711113479,0.0098681683004879,-0.0006554061203994,1.092732120883998e-06,43611853779150.95,9.312969792513227,53.31322176127173,406139979675961.6,0.0019049051221766,0.0010037319884636
103,103,0.03,1000.0,10,1,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22536.12,5.63403,1000.0,0.1066884144274558,0.0228776738635054,0.0098640155470026,-0.0005351776866692,-5.420053675175579e-06,42920025353935.31,9.395591219851015,52.936733360533374,403271892053930.5,0.0018746870186872,0.0009878094751847
104,104,0.03,1000.0,10,1,400000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22900.42,5.725104999999998,1000.0,0.1074164804763813,0.0074014803397434,0.0098704564774078,-0.0006668100248926,2.2212605331391816e-06,43613834458450.13,9.336081028502807,53.44514410307177,407144963720208.56,0.0019049916354938,0.0010037775740326
105,105,0.03,1000.0,10,1,400000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22897.5,5.724375000000001,1000.0,0.1083368942409561,0.0072395705739243,0.0098663274924452,-0.0006617823159458,9.713771929307003e-08,43608273320417.78,9.25229896135021,52.96171948770197,403462236303352.6,0.0019047487327184,0.0010036495837811
106,106,0.03,1000.0,10,1,400000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22897.24,5.72431,1000.0,0.1079175848109025,0.0074220728310068,0.0098671773674111,-0.0006660295119893,6.911190152165608e-07,43607778150592.98,9.28894995152312,53.17211107393002,405064998840144.8,0.0019047271043891,0.0010036381873888
107,107,0.03,1000.0,10,1,400000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22947.66,5.7369150000000015,1000.0,0.1079254918274023,0.0073411074524135,0.0098725749302792,-0.000668436532527,-3.1873635956846385e-06,43703803006617.25,9.294120640006778,53.31508866924248,406154201775850.8,0.0019089213365587,0.0010058482108418
108,108,0.03,1000.0,10,1,400000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22931.34,5.7328350000000015,1000.0,0.1083310053098489,0.0073237908010152,0.0098717056418737,-0.0006672006765552,-3.1542742442977488e-06,43672721577614.56,9.254193228102752,53.05300984572103,404157686004676.25,0.0019075637429648,0.0010051328680661
109,109,0.03,1000.0,10,1,400000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22974.2,5.743549999999999,1000.0,0.107066469385661,0.0072495528631741,0.0098648012332507,-0.00066831998467,4.490724783321662e-06,43754348418733.15,9.36100679773502,53.76592618890383,409588680785435.4,0.0019111290898666,0.0010070115194979
110,110,0.03,1000.0,10,1,400000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22915.0,5.728750000000002,1000.0,0.1069447787276362,0.0072704812382543,0.0098683334746423,-0.0006683663206324,3.2416906901608144e-06,43641602058625.34,9.377391447196455,53.7225584057999,409258305130644.2,0.0019062044856532,0.0010044166486448
111,111,0.03,1000.0,10,1,400000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22928.3,5.732074999999998,1000.0,0.1504029519386676,0.0073456893746256,0.009866216974669,-0.0006738233090641,1.2391658267819665e-06,43666931899663.06,6.682057032345186,38.30262730407432,291789311560855.06,0.0019073108578835,0.0010049996179412
112,112,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22902.82,5.725705,1000.0,0.107279442542806,0.0073460231570944,0.0098701972607994,-0.0006707181655884,1.8860432693046527e-06,43618405256832.88,9.343068844147076,53.498300493552826,407549908959614.4,0.0019051912816106,0.0010038827714997
113,113,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22894.94,5.7237350000000005,1000.0,0.106006354178296,0.0073489788194941,0.0098675406577149,-0.0006679448768838,4.2352774981873885e-06,43603397802142.85,9.45913602888728,54.14239779067855,412456640433006.9,0.0019045357768606,0.0010035373731496
114,114,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22953.26,5.738314999999999,1000.0,0.1078116397711278,0.0073478355816644,0.0098729391830271,-0.0006639164083211,1.9591554391371224e-06,43714468202843.66,9.295426210491865,53.34047414179898,406347588237361.6,0.0019093871774978,0.0010060936715982
115,115,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22957.68,5.73942,1000.0,0.1077778199317663,0.0073846340054662,0.0098674153380583,-0.0006671559047789,6.035270767479604e-06,43722886089865.22,9.310815913781184,53.43575127340306,407073409169110.0,0.0019097548590962,0.0010062874102666
116,116,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22947.22,5.736805,1000.0,0.1093646371140766,0.0073446166208092,0.0098687616263472,-0.0006682233596837,-1.681017105882827e-06,43702965026913.76,9.165351945695685,52.582876954589686,400576214907242.3,0.0019088847347707,0.0010058289246395
117,117,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22917.1,5.729275,1000.0,0.1104553410740413,0.0072444412897619,0.0098726251404019,-0.0006665163011142,-6.826880352316835e-07,43645601507210.24,9.073891503144187,51.99149986960508,396071105867837.8,0.0019063791760053,0.0010045086964284
118,118,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22926.08,5.73152,1000.0,0.1108388089974323,0.0072583985976217,0.0098667593753779,-0.0006719283757406,4.861881323675538e-06,43662703911159.04,9.04905186867808,51.87082026786642,395151768987074.6,0.0019071261852255,0.0010049023102842
119,119,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,20854.58,5.213645000000001,1000.0,0.6545072790380345,0.0073142409332148,0.0098671622519755,-0.0006643095734065,4.011580820668728e-07,39717533557048.52,1.529848925003375,7.976060281322864,60761605724302.79,0.0017348066306966,0.0009141037465631
120,120,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22891.1,5.722775,1000.0,0.1073876273784458,0.0072956985737415,0.009870036969448,-0.000663374869667,-1.178909478496904e-06,43596084524730.47,9.32820916256511,53.37871334025193,406638894348105.8,0.0019042163430737,0.0010033690572024
121,121,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22913.74,5.728434999999999,1000.0,0.1078679648661318,0.0073429139225273,0.0098686118937652,-0.000673030460282,4.8473059930557765e-06,43639202389474.38,9.296690243663436,53.25161764632666,405670679694358.9,0.0019060996714419,0.0010043614199746
122,122,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22907.04,5.726759999999998,1000.0,0.1083739488331775,0.0072431880396883,0.0098733684876583,-0.0006619038794155,-7.107066594856253e-06,43626442243989.23,9.251482743240134,52.98185561372411,403615633257114.0,0.0019055423260326,0.0010040677437125
123,123,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22914.04,5.72851,1000.0,0.1079042685500962,0.0072915943169555,0.009864623585083,-0.0006653393682187,-3.1147240450309403e-06,43639773739272.24,9.291125174114796,53.22512234121816,405468838531458.5,0.0019061246272064,0.001004374569658
124,124,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,1.0,22944.28,5.736070000000001,1000.0,0.1089617077366119,0.0072088045668215,0.0098710311254137,-0.000676353092775,6.403139455914068e-06,43697365798894.88,9.19661124132361,52.75115239920996,401858136790786.6,0.0019086401682776,0.0010057000577424
125,125,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,22888.72,5.72218,1000.0,0.1091605772132038,0.0073019760625545,0.0098682456272771,-0.0006692374857876,2.5432977244082827e-06,43591551816334.23,9.179762386214207,52.528079908356375,400158771156737.8,0.0019040183606746,0.0010032647363809
126,126,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,1.0,22901.22,5.7253050000000005,1000.0,0.1085148035315933,0.007252993247912,0.0098715448713099,-0.0006670725580592,1.9538765440616933e-06,43615358057911.05,9.229688674622055,52.84262672181091,402554987933799.4,0.0019050581841994,0.001003812639855
127,127,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,1.0,22925.34,5.731335000000001,1000.0,0.1104984915182967,0.00733255736802,0.0098681191703365,-0.0006712251302287,3.916031173571028e-06,43661294581657.69,9.079789662624028,52.04306227450687,396463908129397.5,0.0019070646276729,0.0010048698743985
128,128,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,1.0,22926.06,5.731515000000001,1000.0,0.1072281195042842,0.0072971663374332,0.0098672833169759,-0.0006702271612045,-2.9786717598333226e-06,43662665821172.5,9.354091063125562,53.61242067071002,408419276161596.5,0.0019071245215079,0.0010049014336386
129,129,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1.0,22908.56,5.72714,1000.0,0.1085897372746489,0.0073179370782729,0.0098645071474617,-0.0006738727438076,-7.392934677246729e-07,43629337082964.95,9.22912411025832,52.85524831470602,402651139194453.94,0.0019056687685732,0.0010041343687749
130,130,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.0,22905.5,5.726374999999999,1000.0,0.1085620051006139,0.0072793946690903,0.0098720618612668,-0.0006713351514864,1.131632197012284e-06,43623509315026.96,9.24247695301791,52.9261154013335,403191004469365.6,0.0019054142197743,0.0010040002420045
131,131,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1.0,22345.06,5.586264999999998,1000.0,0.106860052715408,0.0078998780957986,0.009863695531946,-0.0006915703226327,-5.337229132136794e-07,42556151712681.94,9.384822574186837,52.42900774689301,399404039697750.8,0.0018587935240755,0.0009794348801644
132,132,0.03,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,1.0,22930.3,5.732575,1000.0,0.1075782155622073,0.0073602066364589,0.0096817443690701,-0.0006678585979911,-4.866280901404104e-06,43670740898315.37,9.326505222505954,53.46155161416764,407269956095511.7,0.0019074772296475,0.001005087282497
