,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
1847,1847,0.03,2265.0,2.25,1,500000.0,,49.9,0.0099799999999999,2265.0,0.3620721570311921,0.0107007875338299,0.0069584471419588,-0.0001706554925171,-1.88528361520316e-05,40965868143.71257,6.28956805337152,0.062672225408509,257256725687.176,3.977519158051481e-06,2.3042170324356784e-06
1848,1848,0.03,2266.0,2.25,1,500000.0,,50.3,0.0100599999999999,2266.0,0.3693240483689159,0.0102407944893115,0.0068906125448174,-0.000192927546127,0.0001588306097879,41267144071.85629,6.17156682283632,0.0622961438969987,255545123789.1194,4.0086457883062665e-06,2.3210441693639378e-06
1849,1849,0.03,2267.0,2.25,1,500000.0,,52.6,0.0105199999999999,2267.0,0.3763949440479003,0.0097426277721975,0.0071700347445033,-1.259736079382999e-05,0.0001417044169772,43125763592.81438,6.071339186808222,0.0639834658795598,262294279788.0993,4.191151047193848e-06,2.425456896966974e-06
1850,1850,0.03,2268.0,2.25,1,500000.0,,56.7,0.0113399999999999,2268.0,0.3729207372361998,0.0101071692625877,0.0069069026894666,-0.0001598008161269,0.0001141785602975,46456720598.80238,6.107034445339794,0.0692223380781213,283584022865.1786,4.516982480332004e-06,2.6126611432184894e-06
1851,1851,0.03,2269.0,2.25,1,500000.0,,51.9,0.0103799999999999,2269.0,0.3672604169053861,0.0101180527566205,0.0072972953035855,-0.0005456480861168,-1.79046604697293e-05,42495906467.06587,6.246076198108775,0.0647572456938921,265117327174.60944,4.133808851784756e-06,2.389788180659851e-06
1852,1852,0.03,2270.0,2.25,1,500000.0,,51.9,0.0103799999999999,2270.0,0.3717622876278375,0.0098087950845808,0.0070237889583376,-0.0003986658479442,0.0001175868650375,42467936407.18562,6.1286105340809005,0.0635505933111494,260006026529.5581,4.133024539863271e-06,2.3880930545225622e-06
1853,1853,0.03,2271.0,2.25,1,500000.0,,54.7,0.0109399999999999,2271.0,0.3646877178644971,0.0099200740365504,0.0067824996223622,0.0002042526817854,9.62731744063854e-06,44729598443.11377,6.241939464603087,0.0682433794008406,279021842504.63135,4.355139235245536e-06,2.515422690582448e-06
1854,1854,0.03,2272.0,2.25,1,500000.0,,51.9,0.0103799999999999,2272.0,0.3714244211947993,0.0110657819807599,0.0070254148034981,-0.0001733690142955,4.6863828123332334e-05,42411996287.42516,6.128799526788898,0.0634105604970382,259091373447.39264,4.131388830517679e-06,2.3852317343730043e-06
1855,1855,0.03,2273.0,2.25,1,500000.0,,53.1,0.0106199999999999,2273.0,0.3691369132140816,0.0100000554367869,0.0068546934013249,-0.0004093610648089,-0.0002316300161401,43364003712.57485,6.17508978697216,0.065616377862715,267927387311.1576,4.226074348442846e-06,2.438917600349991e-06
1856,1856,0.03,2274.0,2.25,1,500000.0,,54.4,0.0108799999999999,2274.0,0.3649548722180312,0.0110009017506488,0.007183032869036,-0.0003490340736006,-7.550082753129197e-06,44396328622.75449,6.278704431979084,0.0683033612351268,278714933036.15826,4.328678332079463e-06,2.497127426056107e-06
1857,1857,0.03,2275.0,2.25,1,500000.0,,51.6,0.0103199999999999,2275.0,0.3724866961503661,0.0103594711237617,0.0071057131855435,-0.0001668711501924,7.416631846687965e-05,42083415089.82036,6.155484259661339,0.0634511091762392,258744124551.66537,4.10506295392864e-06,2.367175824468602e-06
1858,1858,0.03,2276.0,2.25,1,500000.0,,58.3,0.0116599999999999,2276.0,0.3697122219686309,0.0100622169659219,0.0069869914675215,-0.0004219861262724,-2.667783811461476e-05,47516315329.34132,6.19399759983296,0.0723153546859821,294696329023.3524,4.637162161882529e-06,2.6729337345299454e-06
1859,1859,0.03,2277.0,2.25,1,500000.0,,52.8,0.0105599999999999,2277.0,0.3750058158747164,0.0103486135211801,0.0070194020496906,-0.0003882120766024,-0.0001169935731511,43005188982.035934,6.144380310478342,0.0644686700435061,262546149492.56677,4.198857759869944e-06,2.419313750622247e-06
1860,1860,0.03,2278.0,2.25,1,500000.0,,58.1,0.0116199999999999,2278.0,0.3665605769449769,0.0103736003327246,0.0072242042533513,-0.0003831742620247,0.0001322846036612,47290686347.30539,6.248891459307623,0.0728417102097443,296448749615.34705,4.619412943199788e-06,2.660558723136308e-06
1861,1861,0.03,2279.0,2.25,1,500000.0,,59.6,0.0119199999999999,2279.0,0.3730430729904977,0.0108831671313643,0.0070425328043773,-0.000181918120998,-2.2580652449440506e-06,48479496526.94611,6.155553501170422,0.0730528348262881,297111128544.01056,4.737729171808788e-06,2.727603460792325e-06
1862,1862,0.03,2280.0,2.25,1,500000.0,,58.6,0.0117199999999999,2280.0,0.3789360503390996,0.0104183771804626,0.007005554019593,-0.0004742909725616,9.81465062132859e-05,47634501317.36527,6.041216985773832,0.0707173079761653,287421817401.9775,4.657306354862006e-06,2.6802213135593707e-06
1863,1863,0.03,2281.0,2.25,1,500000.0,,57.0,0.0113999999999999,2281.0,0.3793485172228047,0.0101666035112336,0.0070954831551191,-0.0001531650925856,-0.0001128293883821,46303182035.92815,6.056153768467479,0.0694146676100592,281940350027.3704,4.5292198926678375e-06,2.6055649487210618e-06
1864,1864,0.03,2282.0,2.25,1,500000.0,,62.5,0.0124999999999999,2282.0,0.3811575981207672,0.0105608555378666,0.0070722213392564,-0.0005211912101618,-0.0001181624788042,50737350299.4012,6.014774149667207,0.0752870593177297,305589272129.23615,4.965235229444841e-06,2.855360090145015e-06
1865,1865,0.03,2283.0,2.25,1,500000.0,,59.9,0.0119799999999999,2283.0,0.3821344157039895,0.0100024819109508,0.0071433347110006,-0.0002056951799506,-7.898473946739892e-05,48594395089.82036,6.014592954944521,0.0722793981123055,293186446471.1014,4.7577081066673465e-06,2.735025140921841e-06
1866,1866,0.03,2284.0,2.25,1,500000.0,,55.9,0.0111799999999999,2284.0,0.3822511631886208,0.0103234149954683,0.007201664314271,-0.0001805297917599,-7.949894783454404e-06,45319234610.77844,6.02033483518989,0.067502930465805,273629798094.35452,4.4390888743244615e-06,2.550937119957898e-06
1867,1867,0.03,2285.0,2.25,1,500000.0,,58.1,0.0116199999999999,2285.0,0.3749392495937821,0.0104041029248477,0.0073139684256973,-0.0001296382671715,9.617107382461e-05,47071506706.58682,6.126699136732051,0.070654993644568,286216609913.43665,4.612847798213954e-06,2.6498258672926604e-06
1868,1868,0.03,2286.0,2.25,1,500000.0,,62.0,0.0123999999999999,2286.0,0.3693449707337883,0.0104024759510937,0.0069231447143459,-0.0003072220276702,5.514308452952385e-05,50197798802.3952,6.240057237590285,0.0770403279869446,311875393867.67615,4.921477939608803e-06,2.8260898264409303e-06
1869,1869,0.03,2287.0,2.25,1,500000.0,,64.1,0.0128199999999999,2287.0,0.3690720363801701,0.0096307165392897,0.0068962300840026,-8.0289628655026e-05,0.000117133428999,51863501916.16766,6.246452985683181,0.0797489375397572,322625520663.4585,5.087127735919846e-06,2.920150148202965e-06
1870,1870,0.03,2288.0,2.25,1,500000.0,,60.6,0.0121199999999999,2288.0,0.3790668302897489,0.0093135784316884,0.0070353066209738,-7.603447189913275e-05,-0.0001679006852397,48998982754.49101,6.052768811985954,0.0735574565119395,297379582763.4281,4.808370198396061e-06,2.759131945244792e-06
1871,1871,0.03,2289.0,2.25,1,500000.0,,61.7,0.01234,2289.0,0.3649085832772224,0.0102680122782724,0.0070286699795781,-0.0003654859447394,2.9844863310739137e-05,49855151736.52693,6.305260154625936,0.0776785818072444,313831238466.6449,4.894642707978953e-06,2.807614733499967e-06
1872,1872,0.03,2290.0,2.25,1,500000.0,,61.8,0.0123599999999999,2290.0,0.3883558678736366,0.0100460089695738,0.0070874400354241,5.582470409830704e-05,7.30209865633912e-05,49902648862.27544,5.936659075441718,0.0736802737508022,297479031477.5581,4.901564975579204e-06,2.810561793160134e-06
1873,1873,0.03,2291.0,2.25,1,500000.0,,64.7,0.0129399999999999,2291.0,0.3921741656030452,0.0104459890644004,0.0072750256413683,-7.933106208462683e-05,0.0001217162149558,52209490658.68263,5.862016453253938,0.0759248480567156,306336757757.26385,5.130398526621514e-06,2.9408777351631037e-06
1874,1874,0.03,2292.0,2.25,1,500000.0,,59.2,0.0118399999999999,2292.0,0.3838552805398066,0.0107083190790827,0.0069546674487689,-0.0002001061797038,6.8184850098477285e-06,47739376287.42516,6.027033836633708,0.0711408106901129,286842730652.6842,4.693198796825334e-06,2.689442324253022e-06
1875,1875,0.03,2293.0,2.25,1,500000.0,,65.2,0.0130399999999999,2293.0,0.3636714441175203,0.0102513473824978,0.0069484888372261,-0.0002465390800354,-4.7004127782737326e-05,52542688862.27544,6.3377949176389095,0.082643683758829,333000104461.07715,5.167674513659431e-06,2.9604366878316418e-06
1876,1876,0.03,2294.0,2.25,1,500000.0,,66.3,0.01326,2294.0,0.3755856119150915,0.0105743089159549,0.0070875287239315,-8.413700398969701e-05,2.6802544477070667e-06,53393396883.11689,6.14981637692213,0.0812771290370345,327274661251.4852,5.25365005241088e-06,3.0087702910368627e-06
1877,1877,0.03,2295.0,2.25,1,500000.0,,63.4,0.0126799999999999,2295.0,0.3768101367343053,0.0103158228539228,0.0069374569053042,5.496708087849584e-05,2.422554987767549e-06,51023737302.69731,6.108268887524797,0.0773578984923746,311284628624.8937,5.022693426799582e-06,2.875621693668816e-06
1878,1878,0.03,2296.0,2.25,1,500000.0,,65.3,0.0130599999999999,2296.0,0.3767731499853834,0.0101523761961936,0.0069135196964638,-0.0003345117672307,-3.630829476393333e-05,52517613066.93307,6.186863719152464,0.079953372840784,321513039682.12366,5.172021041929305e-06,2.960209696701858e-06
1879,1879,0.03,2297.0,2.25,1,500000.0,,70.7,0.0141399999999999,2297.0,0.3747695334221244,0.0104769285596155,0.0071387816421363,0.0001764873185644,-7.358309191468116e-05,56822430489.5105,6.164378982441312,0.0865495532386109,347804524243.22205,5.598427948255505e-06,3.203283111409981e-06
1880,1880,0.03,2298.0,2.25,1,500000.0,,66.8,0.0133599999999999,2298.0,0.36946388229379,0.0101888687736068,0.0071783164904225,7.640997130248941e-05,2.033913711846272e-05,53651918161.83816,6.238561840920379,0.0831884244913153,334073244223.07666,5.28837943656163e-06,3.0249541712901894e-06
1881,1881,0.03,2299.0,2.25,1,500000.0,,66.8,0.0133599999999999,2299.0,0.3793108857873047,0.0098489276584771,0.0068986136765943,-0.0001025910425094,0.0001398359512635,53615882197.8022,6.115970778391825,0.0815932873328083,327447311509.5272,5.287154019398605e-06,3.023326410564648e-06
1882,1882,0.03,2300.0,2.25,1,500000.0,,72.3,0.0144599999999999,2300.0,0.3844945609438893,0.0101913899632036,0.0069550927475922,1.818256377506448e-05,0.0001399449578525,57991360519.48053,6.004058217068686,0.086604693823915,347325312740.103,5.721146106272151e-06,3.270490732387787e-06
1883,1883,0.03,2301.0,2.25,1,500000.0,,71.1,0.0142199999999999,2301.0,0.3785542901517646,0.0102955083346543,0.0071606847902218,-0.000158120460694,-0.0001448488559967,56990492667.33266,6.092003841249468,0.0866237799830816,347168206606.3612,5.624965882844357e-06,3.2144933912715145e-06
1884,1884,0.03,2302.0,2.25,1,500000.0,,68.6,0.0137199999999999,2302.0,0.3970634309530061,0.0107721455837324,0.0071511053401115,-0.0002766461684384,0.0002254652623447,54949600559.44057,5.8283116769712535,0.0799812931553873,320330911888.9254,5.426000773435242e-06,3.099810713262918e-06
1885,1885,0.03,2303.0,2.25,1,500000.0,,68.3,0.0136599999999999,2303.0,0.3868363985737361,0.0104823079579969,0.0072232068122337,-4.4626043316894765e-05,0.0001937166577147,54672451028.97104,5.988267633822738,0.0818629311414814,327646200140.6059,5.401094502662261e-06,3.084605985851678e-06
1886,1886,0.03,2304.0,2.25,1,500000.0,,69.6,0.0139199999999999,2304.0,0.3779811508104942,0.0099169364172357,0.0067889505117715,-0.0003891978395476,-9.214605408808e-05,55675540598.80241,6.141240339146999,0.085698043797888,342764721027.8206,5.502698085510423e-06,3.1416378565408303e-06
1887,1887,0.03,2305.0,2.25,1,500000.0,,67.9,0.0135799999999999,2305.0,0.3720574885080721,0.0098529275390432,0.0069367592945599,5.0548315552718623e-05,0.0001194111010367,54279056706.58684,6.23999831740012,0.0848472447432311,339133167070.3607,5.367124073446802e-06,3.06326455014359e-06
1888,1888,0.03,2306.0,2.25,1,500000.0,,74.4,0.0148799999999999,2306.0,0.3753084540270744,0.010414509662343,0.0071158264961302,-0.000331255497933,0.0001136717804976,59435041437.12576,6.162819224827067,0.0919501640750561,367275659405.3412,5.879631455439769e-06,3.354712649017534e-06
1889,1889,0.03,2307.0,2.25,1,500000.0,,70.4,0.0140799999999999,2307.0,0.3893408893269972,0.0101768527078113,0.0071847832064268,-0.0002053862403199,-2.5625908857057545e-05,56201668982.03595,5.955496426493681,0.0837619827008565,334343979050.6081,5.562307950420712e-06,3.1726526021490947e-06
1890,1890,0.03,2308.0,2.25,1,500000.0,,75.1,0.0150199999999999,2308.0,0.3792950275035042,0.010213954275656,0.0068926705295148,5.018328542412001e-05,-0.0001518641105706,59913295988.02397,6.103105691342531,0.0919694410950936,366857013727.2625,5.932358676089892e-06,3.3826501212190178e-06
1891,1891,0.03,2309.0,2.25,1,500000.0,,73.6,0.0147199999999999,2309.0,0.3812684368015852,0.0103221216276696,0.0070017336367829,-0.0004084658723488,7.691026103977856e-05,58676960958.08385,6.101268655320671,0.0891833800154673,355503376853.0932,5.81259768474243e-06,3.3133098256516907e-06
1892,1892,0.03,2310.0,2.25,1,500000.0,,73.3,0.0146599999999999,2310.0,0.3687373666516829,0.0101907256825854,0.0070621909045525,-0.0003011512787629,0.0001092694302634,58398285568.86229,6.28725921336854,0.0919794187220927,366401116029.3815,5.787637253279194e-06,3.2980338605558413e-06
1893,1893,0.03,2311.0,2.25,1,500000.0,,76.1,0.0152199999999999,2311.0,0.3737633585912194,0.0102515818160583,0.0069132248315665,-0.0002523917094201,8.58470402271154e-05,60588040299.40121,6.239771119031729,0.0947576655367723,377212960461.1793,6.007379095576196e-06,3.421773342365805e-06
1894,1894,0.03,2312.0,2.25,1,500000.0,,72.0,0.0143999999999999,2312.0,0.387653237380158,0.0102661481201116,0.0069879064559741,-1.362492689420497e-05,-0.0001097061306226,57284967664.67067,6.005747915175272,0.086116875894757,342583503542.6123,5.682452608320484e-06,3.2352982713817653e-06
1895,1895,0.03,2313.0,2.25,1,500000.0,,80.2,0.0160399999999999,2313.0,0.375651520825848,0.0102033235417611,0.0069486705122539,-0.0003524175249941,0.000155166112261,63765867425.14972,6.161083096424623,0.0989119784435078,393217462854.6127,6.3282048344966605e-06,3.6013990523560964e-06
1896,1896,0.03,2314.0,2.25,1,500000.0,,73.1,0.0146199999999999,2314.0,0.371876065861827,0.010226350495872,0.0069679844484263,-0.0004209772392464,4.515744978648387e-05,58081364251.49703,6.250468216567538,0.091520974578135,363588444673.3697,5.766685420102756e-06,3.280417376512639e-06
1897,1897,0.03,2315.0,2.25,1,500000.0,,73.4,0.0146799999999999,2315.0,0.3652043364517853,0.0102544785061667,0.0071045719841067,-0.0001362574136321,-0.0001237776248559,58280171377.24552,6.359032785688354,0.0932895344843921,370363082932.8226,5.789053423126351e-06,3.2917165888498525e-06
1898,1898,0.03,2316.0,2.25,1,500000.0,,78.2,0.01564,2316.0,0.381358963123272,0.0099201075368797,0.0071265847769565,-0.0001052900105436,-0.0001001339937587,62049265029.940125,6.1026372752673534,0.0952977581661576,378079018747.5101,6.166244680239282e-06,3.5046736141514875e-06
1899,1899,0.03,2317.0,2.25,1,500000.0,,79.5,0.0158999999999999,2317.0,0.3739035480121647,0.0105957656893218,0.0068773776464789,-9.053123266919396e-05,-0.0001155901738397,63037930239.52097,6.207413664736224,0.0986993562213847,391308373092.4076,6.267343845326728e-06,3.560591936187452e-06
1900,1900,0.03,2318.0,2.25,1,500000.0,,79.8,0.0159599999999999,2318.0,0.3849894459461506,0.0106804393554442,0.0070091170154521,-0.0003835268981771,-2.430061700765816e-05,63232803233.53294,6.03710251627435,0.0963127618789166,381586837140.8302,6.289578857900448e-06,3.571675672196104e-06
1901,1901,0.03,2319.0,2.25,1,500000.0,,79.7,0.0159399999999999,2319.0,0.3894736117261471,0.0103608164186697,0.0067499144945588,-0.0004439068003465,-5.8684008963037285e-05,63110612035.92815,5.9891211198950085,0.095661071604215,378747100185.3676,6.280282325282434e-06,3.5648502752510035e-06
1902,1902,0.03,2320.0,2.25,1,500000.0,,80.9,0.0161799999999999,2320.0,0.3814286438472029,0.0101496652877241,0.007233970380941,-0.0001446899288733,8.837212197393165e-05,64017235748.503006,6.104144880812113,0.098386467831111,389272540519.5764,6.373403690153418e-06,3.616139214859631e-06
1903,1903,0.03,2321.0,2.25,1,500000.0,,77.3,0.0154599999999999,2321.0,0.3903137696600323,0.0103816193222735,0.0070649278372471,-0.0003278555339899,1.6904654832064867e-05,61126849640.71857,5.977926997292039,0.0923898709256241,365297655135.5774,6.088392542627052e-06,3.452324050644898e-06
1904,1904,0.03,2322.0,2.25,1,500000.0,,79.4,0.0158799999999999,2322.0,0.3877412484352328,0.010322075869904,0.0071998795497622,-0.0004164589326401,2.0703929275741604e-05,62744685149.7006,6.007760705364941,0.095297720040427,376538125908.1177,6.252357269105497e-06,3.54313590698978e-06
1905,1905,0.03,2323.0,2.25,1,500000.0,,80.9,0.0161799999999999,2323.0,0.3993870554792885,0.0103318383623334,0.0070365445090946,-6.692184444009991e-05,-5.197247164181e-05,63886439341.31737,5.8491332435918375,0.0948483048384488,374506827792.8519,6.369008443376679e-06,3.6070394171795537e-06
1906,1906,0.03,2324.0,2.25,1,500000.0,,79.4,0.01588,2324.0,0.3941141659656194,0.0105527320224865,0.0072232685394882,-0.000470787590715,8.084168740761757e-05,62659104311.37726,5.9089344885041015,0.0940100193601357,370943552229.3037,6.249477532907322e-06,3.537184680902388e-06
1907,1907,0.03,2325.0,2.25,1,500000.0,,86.9,0.01738,2325.0,0.3896432209671449,0.0098149071377299,0.0075389398444679,-0.0003184840247278,3.219372254312921e-05,68530953113.77248,5.992329118312019,0.1037153897257027,408959407967.1332,6.838215405703964e-06,3.868046481033825e-06
1908,1908,0.03,2326.0,2.25,1,500000.0,,80.7,0.0161399999999999,2326.0,0.3854512658214234,0.0103610549955062,0.0070511202752797,-0.0003285322740089,-9.531597181590022e-05,63598027005.98802,6.086903429895906,0.0985535611667375,388340275379.0873,6.348866767804486e-06,3.589053442775848e-06
1909,1909,0.03,2327.0,2.25,1,500000.0,,84.7,0.0169399999999999,2327.0,0.3815979197291552,0.0100730828152253,0.0069433471404388,-0.0002341866311235,1.2925315830799982e-05,66704698862.27547,6.119168495448498,0.1038195348379292,408810555335.6312,6.662015718008269e-06,3.763778796932508e-06
1910,1910,0.03,2328.0,2.25,1,500000.0,,78.4,0.0156799999999999,2328.0,0.3997205251164431,0.0096639592905558,0.0073222319283818,-0.0001050669959321,-8.04423501034492e-05,61700940838.32336,5.9117189972242254,0.0913798314127754,359580457386.20026,6.165066351663723e-06,3.480894347064324e-06
1911,1911,0.03,2329.0,2.25,1,500000.0,,86.7,0.01734,2329.0,0.3994006121213623,0.0100791196446014,0.0073566410172939,-0.0001787060892797,-0.0001546948938456,68186331197.6048,5.90767853038558,0.1023938270599159,402644717675.7615,6.816165473175983e-06,3.846163849958531e-06
1912,1912,0.03,2330.0,2.25,1,500000.0,,86.1,0.0172199999999999,2330.0,0.3954921612051397,0.0103447912624638,0.006844603978735,-0.0003474594638276,0.0001207644233349,67668052275.44911,5.904842695111677,0.1015351037253039,398994349981.2437,6.767424192614447e-06,3.81632671649122e-06
1913,1913,0.03,2331.0,2.25,1,500000.0,,85.6,0.0171199999999999,2331.0,0.3895973741442893,0.0090199886821407,0.0072094604554316,-0.000140166072779,-0.0001286608606052,67228958562.87425,5.998211227436494,0.1022829824015726,401657615979.1193,6.72641033894736e-06,3.7907119388060487e-06
1914,1914,0.03,2332.0,2.25,1,500000.0,,81.6,0.0163199999999999,2332.0,0.3903737328381157,0.0100471023293936,0.0069979416478207,8.533304106016505e-05,0.0001756377097591,64043442395.2096,6.004657442639946,0.0981475918958674,385153777439.432,6.410456723625888e-06,3.61028607866492e-06
1915,1915,0.03,2333.0,2.25,1,500000.0,,85.7,0.01714,2333.0,0.3936171716742052,0.0091200019680527,0.0074906029394066,-7.769793073464178e-05,9.783725402666836e-06,67215125808.383255,5.982865114471904,0.1023841962352591,401503304010.6851,6.73083172273905e-06,3.788231722704281e-06
1916,1916,0.03,2334.0,2.25,1,500000.0,,85.3,0.0170599999999999,2334.0,0.3815550624743969,0.0102244464805292,0.0070394452229299,-0.0003385555091681,-4.368279153448431e-05,66855432874.2515,6.137175859285909,0.1046749261631009,410204425540.1192,6.697703457096498e-06,3.767114488111395e-06
1917,1917,0.03,2335.0,2.25,1,500000.0,,88.5,0.0176999999999999,2335.0,0.3939083956350829,0.0104711929967869,0.0071416698009168,-1.865217297232086e-05,-7.849610330439881e-06,69315796706.58684,5.949660654221695,0.1055758392255687,413450475078.3517,6.9471872260883584e-06,3.904873315264228e-06
1918,1918,0.03,2336.0,2.25,1,500000.0,,85.0,0.0169999999999999,2336.0,0.3918351874220759,0.0102666054660073,0.0065773674722154,-3.3587199527319074e-05,-4.316521597376587e-05,66528685628.74253,5.986888462933288,0.1014787807311371,397132347132.3485,6.670730299169226e-06,3.747022577692837e-06
1919,1919,0.03,2337.0,2.25,1,500000.0,,85.0,0.0169999999999999,2337.0,0.3844625810934824,0.0106942401864646,0.0069009399469313,-0.0001812644249674,7.196294455249058e-05,66482877245.509,6.113226297245112,0.1037011000634497,405549853278.975,6.669019411465292e-06,3.7436033914806863e-06
1920,1920,0.03,2338.0,2.25,1,500000.0,,91.0,0.0182,2338.0,0.3913536008488433,0.0105460882581874,0.0073238990665252,-0.0002526706874444,-0.000189733355628,71126744311.37726,6.018977734699085,0.1092448598305254,426935780906.4855,7.13794048201716e-06,4.004198848360261e-06
1921,1921,0.03,2339.0,2.25,1,500000.0,,80.5,0.0160999999999999,2339.0,0.3848116717492624,0.0110387181926018,0.0071475649519801,-0.0002652392784371,5.5980081277300295e-05,62876429041.91618,6.121271740821793,0.0984422845929616,384453374033.13513,6.312708848226006e-06,3.5389406350595755e-06
1922,1922,0.03,2340.0,2.25,1,500000.0,,85.4,0.01708,2340.0,0.3908159111087168,0.0101364698520982,0.0071517954104364,-9.511054699286289e-05,-1.652345099798444e-05,66657665988.02397,6.037866004811422,0.1031583357602156,402593319027.2181,6.695237285173546e-06,3.75092375150661e-06
1923,1923,0.03,2341.0,2.25,1,500000.0,,91.3,0.0182599999999999,2341.0,0.3778256207093136,0.0091493545725267,0.0071740955918522,-0.0002342483861975,-7.479066895379394e-05,71213617305.38924,6.260239993308446,0.1146599766752475,447171505980.0624,7.15605136850564e-06,4.006813504733787e-06
1924,1924,0.03,2342.0,2.25,1,500000.0,,85.1,0.0170199999999999,2342.0,0.3807129519411521,0.0100918762442124,0.0068406830510837,-0.0002305281020682,-9.691983924236604e-06,66331781017.96409,6.168838778661665,0.1051020858882339,409612723012.3143,6.668477359023614e-06,3.731691183024275e-06
1925,1925,0.03,2343.0,2.25,1,500000.0,,90.7,0.0181399999999999,2343.0,0.3885782421184837,0.0092187979954559,0.007539893322039,-0.0002512168616978,-3.5686463204485157e-06,70647859341.31737,6.046163203259097,0.109806879574256,427652755395.3153,7.105566963248707e-06,3.974028771451679e-06
1926,1926,0.03,2344.0,2.25,1,500000.0,,91.3,0.0182599999999999,2344.0,0.3730244925762175,0.0099210353538663,0.007210259787082,-0.0002256256548412,2.9168805438869723e-05,71065986373.62637,6.380723859292678,0.1165840896237493,453732931247.7005,7.150827670873368e-06,3.99707002065446e-06
1927,1927,0.03,2345.0,2.25,1,500000.0,,94.3,0.0188599999999999,2345.0,0.3706876440260567,0.0093043755760681,0.0073946215132534,-0.0002495137008915,0.0002573732311984,73350251708.29172,6.556025437459532,0.1241965486766261,483024820081.2108,7.383988537739224e-06,4.125053170447721e-06
1928,1928,0.03,2346.0,2.25,1,500000.0,,92.5,0.0185,2346.0,0.361964019744082,0.0093353685284819,0.0065003812272559,-0.0001912624117885,-4.0775084179698655e-05,71900240759.24075,6.64955425818894,0.1237988581105112,481144200208.9108,7.241269634497014e-06,4.043023516892402e-06
1929,1929,0.03,2347.0,2.25,1,500000.0,,94.2,0.0188399999999999,2347.0,0.3822539785610722,0.009959180582305,0.0071907997936885,-0.0001242248352769,-3.9690826791467336e-05,73170833406.59341,6.178234041549952,0.1166888817314,453196535327.49255,7.372545011950231e-06,4.113977491542092e-06
1930,1930,0.03,2348.0,2.25,1,500000.0,,92.1,0.01842,2348.0,0.4101637911030609,0.0099376844469593,0.0074916110391654,-0.0002868577328829,8.166407841239581e-05,71489952167.83217,5.73262686070682,0.1054995499825565,409454819868.6642,7.206420201415538e-06,4.01898984755106e-06
1931,1931,0.03,2349.0,2.25,1,500000.0,,91.6,0.0183199999999999,2349.0,0.3918973441485323,0.0105145582539286,0.0071171829749136,-0.000318156115557,-2.1106580895044497e-05,71052427092.90709,6.007546868695439,0.1101446750424131,427185943947.76245,7.165536707672634e-06,3.99391501559047e-06
1932,1932,0.03,2350.0,2.25,1,500000.0,,87.0,0.0174,2350.0,0.3996853076931504,0.0106082423150344,0.0072120170718007,-3.710309125085236e-05,0.0001123271477451,67437359040.959045,5.9278391386260285,0.1028199803024126,398500455645.8704,6.804021567759083e-06,3.7902552812710576e-06
1933,1933,0.03,2351.0,2.25,1,500000.0,,97.6,0.0195199999999999,2351.0,0.3803185029224092,0.0084556678822311,0.0076137665967752,-7.823302500961078e-06,4.587391998145295e-05,75601213506.4935,6.2262723063528735,0.1217058518310772,471368344737.2405,7.631108719834215e-06,4.24927878679943e-06
1934,1934,0.03,2352.0,2.25,1,500000.0,,92.8,0.01856,2352.0,0.3665240319042674,0.009349720298044,0.0072413633904878,-0.0004509747299105,-0.0001076287510832,71833059100.89911,7.254754793095984,0.1370971524534051,530609259415.43225,7.25399195612855e-06,4.037656533378475e-06
1935,1935,0.03,2353.0,2.25,1,500000.0,,98.6,0.0197199999999999,2353.0,0.3956117059399807,0.010376296222112,0.0073363794677832,-0.000140364372184,1.4310225807699975e-06,76269434485.51448,5.999418059376253,0.1181210682304778,456847214744.5952,7.705434873783148e-06,4.287203414358976e-06
1936,1936,0.03,2354.0,2.25,1,500000.0,,90.8,0.0181599999999999,2354.0,0.409508089273442,0.0102088247418989,0.0071043478266233,-0.000400603057486,-8.649668346076778e-06,70186986347.30539,5.795042592886295,0.1049001630282886,405430964223.3814,7.0940987551127335e-06,3.945469701792283e-06
1937,1937,0.03,2355.0,2.25,1,500000.0,,100.4,0.0200799999999999,2355.0,0.3893713056807646,0.0081357799852536,0.0078694331272293,-0.0001668881557084,-0.0001749140121272,77553529101.7964,6.092333275590607,0.1223723676965235,472629929253.39,7.842170735427319e-06,4.35975653381659e-06
1938,1938,0.03,2356.0,2.25,1,500000.0,,96.0,0.0191999999999999,2356.0,0.3901209894773914,0.0097995462524415,0.0071099968971202,-7.924108619385049e-05,0.0001151191434984,74103032335.32932,6.147420556058727,0.1186190490202824,457814126309.1671,7.496609484134543e-06,4.165961068428554e-06
1939,1939,0.03,2357.0,2.25,1,500000.0,,92.5,0.0184999999999999,2357.0,0.3974355990945954,0.009338885261267,0.0073195998601138,-0.0001997803899132,-0.000157059476792,71351508982.03592,5.963860103267351,0.1105367608245954,426322415287.6372,7.2214820717643e-06,4.01144595552679e-06
