,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
41,41,0.05,460,2.25,1,500000.0,,128.2,0.025640000000000003,,92.0,0.006661197593386988,0.0019914115064580814,0.00223984294249814,2.806942944763533,0.35937423838599153,
42,42,0.05,470,2.25,1,500000.0,,133.24,0.026648,,94.0,0.007185253757299961,0.0019795068343788315,0.0021503529683897207,2.6488525087327686,0.35360647819176994,
43,43,0.05,480,2.25,1,500000.0,,138.04000000000002,0.027608,,96.0,0.008221746857691415,0.0019630737427802315,0.0020624004150351103,2.3563046780935726,0.3249891756642847,
44,44,0.05,490,2.25,1,500000.0,,139.48,0.027896000000000004,,98.0,0.008172479088043475,0.0020121932300438384,0.002148083113396187,2.437932828022084,0.3409371316670488,
45,45,0.05,500,2.25,1,500000.0,,147.16,0.029432000000000003,,100.0,0.007285801110033388,0.0018628896982904532,0.0021713716977733335,2.8114307735914688,0.4128566825954342,
46,46,0.05,510,2.25,1,500000.0,,150.35999999999999,0.030072,,102.0,0.008003854233693345,0.0020494894015687343,0.0021333947942467524,2.601826007920267,0.392112388877049,
47,47,0.05,520,2.25,1,500000.0,,151.68,0.030335999999999995,,104.0,0.008168647824281833,0.002049145184742024,0.0020946942417056787,2.5793780561012807,0.3898728463063824,
48,48,0.05,530,2.25,1,500000.0,,159.32,0.031864,,106.0,0.007660025157920243,0.002043913586924084,0.002313123851751137,2.78299463526363,0.4438145133329668,
49,49,0.05,540,2.25,1,500000.0,,164.28,0.032856,,108.0,0.00883534546311239,0.0018696419807412727,0.0022895616982843542,2.457345857502246,0.4042472764328744,
50,50,0.05,550,2.25,1,500000.0,,162.8,0.03256,,110.0,0.009070367691601858,0.002012719694983859,0.002054031109737117,2.43016655752105,0.3956900719582744,
51,51,0.05,560,2.25,1,500000.0,,153.12,0.030624,,112.0,0.009405750446362618,0.0019622915521391392,0.002245718621270004,2.3929678403141104,0.3660568495066154,
52,52,0.05,570,2.25,1,500000.0,,123.72,0.024743999999999995,,114.0,0.009648564650428852,0.0018742741399175769,0.00209128652943709,2.3658234820987665,0.2926568666956295,
53,53,0.05,580,2.25,1,500000.0,,107.92,0.021584,,116.0,0.009375754985426284,0.001993494852204085,0.002170726741895284,2.503391600180944,0.2699785281676996,
