Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor
1706,0.05,5924,2,500000.0,6.7078053617333
1707,0.05,5928,2,500000.0,6.8439846809475
1708,0.05,5932,2,500000.0,6.77182526726471
1709,0.05,5936,2,500000.0,6.91085639789351
1710,0.05,5940,2,500000.0,6.83721920171921
1711,0.05,5944,2,500000.0,6.97919329704668
1712,0.05,5948,2,500000.0,6.90403113461705
1713,0.05,5952,2,500000.0,6.97460005777013
1714,0.05,5956,2,500000.0,6.97230693130373
1715,0.05,5960,2,500000.0,7.04440838629858
1716,0.05,5964,2,500000.0,7.43990094685642
1717,0.05,5968,2,500000.0,7.522604279947
1718,0.05,5972,2,500000.0,7.35184377456644
1719,0.05,5976,2,500000.0,7.43256615550895
1720,0.05,5980,2,500000.0,7.51518993117889
1721,0.05,5984,2,500000.0,7.78026610307479
1722,0.05,5988,2,500000.0,7.77771126427876
1723,0.05,5992,2,500000.0,7.77515899697181
1724,0.05,5996,2,500000.0,7.7726092968626
1725,0.05,6000,2,500000.0,7.77006215966874
