,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
741,741,0.01,750.0,5,1,400000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9091.5,2.2728750000000004,750.0,0.0305449718220642,0.0074067380697391,0.0032769697121773,-0.000593059946395,-2.6548981408695566e-06,25706817479661.605,24.75146406124545,56.2496253824276,636198142443120.2,0.0008398426533121,0.0004748097566859
742,742,0.01,750.0,5,1,400000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9001.8,2.25045,750.0,0.0308388507502285,0.007186204091035,0.0032736386948405,-0.0005970715759796,2.116017807458729e-06,25453184797714.117,24.590686195151783,55.33445377931296,625847309527171.2,0.0008315564644541,0.0004701251133185
743,743,0.01,750.0,5,1,400000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,8994.2,2.24855,750.0,0.028774574785234,0.0072928634159003,0.0032787718689812,-0.0005960351768937,-1.9130638230467216e-06,25431695295118.79,26.2900518033425,59.10973249745612,668546710480658.6,0.0008308544016301,0.0004697281981614
744,744,0.01,750.0,5,1,400000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9091.6,2.272900000000001,750.0,0.0311275991940078,0.0074741533354571,0.0032769395640182,-0.0006024011550909,4.935384213832654e-06,25707100236274.703,24.30314558142928,55.25006429186526,624892842101105.2,0.0008398518909808,0.0004748149792537
745,745,0.01,750.0,5,1,400000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9008.5,2.252125,750.0,0.0302852856293724,0.0074722007353771,0.0032756981605925,-0.0005960544145229,-5.495620996279388e-07,25472129490791.57,24.824835380963883,55.91484744647844,632411715430784.5,0.0008321753882596,0.0004704750253649
746,746,0.01,750.0,5,1,400000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9062.8,2.2657,750.0,0.0311525339208287,0.0075220542002995,0.0032750429410566,-0.0005932674170039,1.4355311548933028e-06,25625666331702.934,24.237259056394333,54.89959506548316,620928942443252.2,0.0008371914423843,0.000473310879711
747,747,0.01,750.0,5,1,400000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9007.5,2.251875,750.0,0.0308466549265176,0.0071027667185486,0.00327612651324,-0.000582553401759,-3.918110010744332e-06,25469301924660.61,24.66052250838501,55.56187720654774,628419528648118.9,0.0008320830115722,0.0004704227996863
748,748,0.01,750.0,5,1,400000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9007.4,2.25185,750.0,0.1553612191286674,0.0074768656026962,0.0032802596523407,-0.0006006440724581,1.9752645592137206e-06,25469019168047.52,4.844535338630516,10.908145277799068,123374008556569.69,0.0008320737739035,0.0004704175771184
749,749,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9036.0,2.259,750.0,0.0307892392757139,0.0073682650248441,0.0032726464624088,-0.0005914501007963,4.638593346415246e-06,25549887559393.098,24.73163243694116,55.864480755444006,631842054831993.8,0.0008347157471625,0.0004719112315255
750,750,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9038.4,2.2596,750.0,0.0309067472501396,0.0075416752817792,0.0032809931298541,-0.0005918027973177,-4.7534980900136206e-07,25556673718107.41,24.43022653918126,55.2235674673816,624593156007153.0,0.0008349374512122,0.000472036573154
751,751,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9005.0,2.25125,750.0,0.0285758655827293,0.0072153180886753,0.0032711370210223,-0.0005967184900055,6.067679771231966e-06,25462233009333.2,26.44444310342562,59.51545445704171,673135533166709.2,0.0008318520698537,0.0004702922354899
752,752,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9028.3,2.2570750000000004,750.0,0.0298971605790938,0.0070905300783462,0.0032746089363271,-0.0006053270020269,1.64823579538693e-06,25528115300184.664,25.19779051672531,56.889961868226656,643440517481784.8,0.0008340044466697,0.0004715090938005
753,753,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9058.4,2.2646,750.0,0.0326028084363201,0.007206224417996,0.003268579041727,-0.0006039839770661,3.240202724685056e-07,25613225040726.688,23.08152762485997,52.27379963097601,591230501493440.0,0.0008367849849598,0.0004730810867253
754,754,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9039.7,2.259925,750.0,0.0348303824184767,0.0074762339201427,0.0032794364039078,-0.0006093301993436,4.29666429394011e-06,25560349554077.656,21.77820749600373,49.18815736463694,556331071235151.3,0.0008350575409058,0.0004721044665361
755,755,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9029.5,2.257375,750.0,0.0374714565793396,0.0074462165118688,0.0032785804769676,-0.0005911592706963,4.572201101549645e-06,25531508379541.83,20.2704696262394,45.76909283196177,517660546946457.6,0.0008341152986945,0.0004715717646147
756,756,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,8333.3,2.083325,750.0,0.4696311462205358,0.0070820266888626,0.0032736385585081,-0.0006033120722635,2.997692185999942e-06,23562956839164.508,1.599496890549036,3.3326895923807323,37693600865731.44,0.0007698026489408,0.0004352122471969
757,757,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9091.6,2.2729,750.0,0.0294766875388972,0.0073762031880833,0.0032713917073695,-0.0005893107283762,1.6535782045154876e-06,25707100236274.707,25.76252484849084,58.53015649497989,661991552580972.8,0.0008398518909808,0.0004748149792537
758,758,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9027.1,2.256775,750.0,0.0294740258044725,0.0072820392601591,0.0032711642804878,-0.0005958102368484,2.944043188496451e-06,25524722220827.51,25.704321234944796,58.00584674829018,656061470653475.8,0.0008338935946448,0.0004714464229862
759,759,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9013.1,2.253275,750.0,0.0298368414671812,0.0073077547465221,0.0032751183487323,-0.0006137643829969,-2.8002763684075583e-06,25485136294994.01,25.669433916632237,57.84918500412958,654289584886250.4,0.0008326003210215,0.0004707152634863
760,760,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,9025.6,2.2564,750.0,0.0301287513158512,0.0074167783302533,0.0032753204111208,-0.000595098833394,1.2938802741221138e-06,25520480871631.062,25.182454234471468,56.80810104762311,642514649946618.8,0.0008337550296138,0.0004713680844683
761,761,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.75,9017.8,2.25445,750.0,0.0288386461773711,0.0071204488546333,0.0032771728514324,-0.000602243945875,-9.003203965861119e-07,25498425855809.543,26.27854598166396,59.22541048670833,669855059138688.9,0.0008330344914522,0.0004709607241755
762,762,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.75,9007.6,2.2519,750.0,0.0294323032338638,0.0072295463519013,0.0032819252890168,-0.0006000546951539,1.4541373067209017e-06,25469584681273.71,25.72543882616077,57.92585845723323,655156781922810.4,0.0008320922492409,0.0004704280222541
763,763,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,0.75,8983.6,2.2459,750.0,0.0316536115579082,0.0073495827419318,0.0032790612511176,-0.0006072788142316,-9.26392131537324e-07,25401723094130.566,23.89831369602835,53.62818063780469,606548908946760.4,0.0008298752087438,0.0004691746059686
764,764,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.75,9010.7,2.252675,750.0,0.0419503931800477,0.0072019367281429,0.0032812765988866,-0.0006208385828635,7.34150079390128e-07,25478350136279.69,17.990534795528667,40.53704118784619,458484658849029.1,0.0008323786169718,0.0004705899218577
765,765,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.75,8965.8,2.2414499999999995,750.0,0.0303292253310018,0.0071922726655653,0.0032781389425809,-0.0005871147542456,-4.362574376303664e-06,25351392416999.4,25.11078218026022,56.29828547219264,636748500930117.6,0.0008282309037085,0.0004682449888901
766,766,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.75,9038.2,2.25955,750.0,0.0313674211023453,0.0074741519414754,0.0032740562832478,-0.0006020658848274,-4.901615481072015e-06,25556108204881.21,24.090148388434077,54.42101003606812,615516019163410.1,0.0008349189758748,0.0004720261280183
767,767,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.75,9005.1,2.251275,750.0,0.0295882468767217,0.0074381289807435,0.0032752267975026,-0.0006177185245257,1.3398954501726646e-06,25462515765946.3,25.46022343011512,57.30941028731964,648184590055840.0,0.0008318613075225,0.0004702974580577
768,768,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.75,8785.7,2.196425,750.0,0.0297155773012831,0.0075391637972194,0.0032767910562244,-0.0006307373900306,1.1678758419963787e-07,24842147756812.74,25.35116022241497,55.69881052822033,629968280738366.2,0.0008115938623114,0.0004588391441803
769,769,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,0.75,9006.1,2.251525,750.0,0.0317115033780737,0.0074086349406455,0.0031724183742487,-0.0006143294439589,1.3143039441810749e-06,25465343332077.26,23.8969215159645,53.81245535381153,608633104729856.4,0.0008319536842099,0.0004703496837363
770,770,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,0.75,8972.0,2.243,750.0,0.0312298689513795,0.0073399839757713,0.0031728121293048,-0.000615723794433,6.464438175704846e-06,25368923327011.38,24.328312451127186,54.55011751222812,616976258870787.2,0.0008288036391702,0.0004685687880972
771,771,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,0.75,9015.8,2.25395,750.0,0.0289432914729445,0.0074646120862145,0.0032252391882703,-0.0006039712024674,-9.510324583288216e-06,25492770723547.613,26.154884201100355,58.96732814344714,666936079567468.0,0.0008328497380774,0.0004708562728184
772,772,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.75,9053.0,2.26325,750.0,0.0320890945429823,0.0073676304551519,0.0059245345428446,-0.0005810896765123,6.335366066063827e-06,25597956183619.49,23.73545222805753,53.71096523649196,607485224656414.8,0.000836286150848,0.000472799068061
773,773,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,0.75,9039.4,2.25985,750.0,0.0308766623804671,0.0070574265596658,0.0032732372292778,-0.0005970488925941,-6.202567782103657e-07,25559501284238.37,24.65760990438296,55.72570292275168,630272440834195.8,0.0008350298278996,0.0004720887988326
774,774,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,0.75,8979.7,2.244925,750.0,0.030878600908727,0.0072138106199089,0.0032808470629473,-0.0005995778766114,-1.036581657748481e-06,25390695586219.8,24.66298869436064,55.36513803131489,626194356534030.0,0.000829514939663,0.0004689709258221
775,775,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,0.75,9030.0,2.2575000000000003,750.0,0.0299500248255071,0.0071602435890591,0.0032753311324813,-0.0006051156490752,-1.2746734250692031e-06,25532922162607.305,25.492387029016697,57.55069731442552,650913610158582.8,0.0008341614870382,0.000471597877454
776,776,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,0.75,9025.8,2.25645,750.0,0.0271038227527355,0.0072072987340865,0.003275117052174,-0.000597892712709,-1.025484200431912e-06,25521046384857.258,28.01112757191852,63.22197895872165,715057305744866.9,0.0008337735049513,0.0004713785296041
777,777,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,0.75,9039.9,2.259975,750.0,0.029782915010196,0.0075263673990266,0.0032838051508386,-0.0006095467243237,4.433973249817365e-06,25560915067303.86,25.5211792446213,57.66675678663804,652226273489805.5,0.0008350760162433,0.0004721149116719
778,778,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,0.75,9001.5,2.250375,750.0,0.0325980492607072,0.007303694600032,0.0032772991094789,-0.0005827592353036,1.144199840240024e-06,25452336527874.83,23.18024283859541,52.18996307182257,590282287832644.8,0.0008315287514479,0.0004701094456149
779,779,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,0.75,9041.5,2.260375,750.0,0.0328992255235334,0.0076655718887203,0.0032748320200124,-0.000564026528118,-5.1846204980794e-06,25565439173113.395,22.979623991485017,51.94175635890072,587475004252901.6,0.0008352238189431,0.0004721984727575
780,780,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,0.75,9001.9,2.250475,750.0,0.0300845506800555,0.0074676910026374,0.0032762826032218,-0.0006137173390706,-5.083305311819031e-06,25453467554327.21,25.505996270709318,57.42707335697073,649515390498282.8,0.0008315657021229,0.0004701303358863
781,781,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,0.75,9050.6,2.26265,750.0,0.031348395983889,0.007215299674374,0.0032847069551435,-0.0005440896552016,-2.9439683306202723e-06,25591170024905.176,24.10504235785401,54.533292887221776,616785967911450.9,0.0008360644467982,0.0004726737264325
782,782,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,0.75,8990.8,2.2477,750.0,0.0306989933190379,0.007346799505642,0.0033004576894881,-0.0005981676946317,-5.105853090232327e-06,25422081570273.508,24.853320456601597,55.85663489471644,631753316071747.8,0.000830540320893,0.0004695506308542
783,783,0.01,750.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.75,9053.1,2.2632750000000006,750.0,0.0313693571404882,0.0074712713764383,0.0032320363128936,-0.0006070643921385,-4.422600338420878e-07,25598238940232.586,24.11056226943159,54.60089383728233,617550552538699.8,0.0008362953885167,0.0004728042906289
784,784,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11339.8,2.83495,1000.0,0.0460321407086552,0.0071210037562891,0.0032779717608058,-0.0005479125380449,-2.781591700681705e-06,21596641458625.336,21.872677767114496,62.0313547888891,472554693581339.9,0.0009433112645171,0.0004970492652106
785,785,0.01,1000.0,5,1,400000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,1.0,11381.8,2.8454500000000005,1000.0,0.0535295577414898,0.008970362719769,0.0031411033850034,-0.0005513663654964,6.443666705594452e-06,21676630430323.45,18.84292531664668,53.64835639035395,408693034376982.2,0.0009468050715604,0.0004988902208834
786,786,0.01,1000.0,5,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11262.4,2.8156000000000003,1000.0,0.0445855041627282,0.0080002904215768,0.0032774071200627,-0.0005479737277757,2.627690746272251e-07,21449233210781.67,22.611164523313725,63.68111859211406,485122589787505.0,0.0009368726772516,0.0004936566468992
787,787,0.01,1000.0,5,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11238.6,2.8096500000000004,1000.0,0.0451963743110809,0.0092201144892302,0.0032729993821573,-0.0005375233418742,5.759745181008064e-06,21403906126819.406,22.48718666263124,63.19200708492215,481396539644076.8,0.0009348928532603,0.0004926134386846
788,788,0.01,1000.0,5,1,400000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11335.5,2.833875,1000.0,0.0436374242126361,0.0104345654694811,0.0032810431098571,-0.0005389405972977,-5.342850204686285e-06,21588452111522.914,23.047246016957008,65.29402097974177,497409675829007.2,0.0009429535652246,0.0004968607864155
789,789,0.01,1000.0,5,1,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11132.8,2.7832,1000.0,0.0462116548625544,0.0227696733643554,0.0032741386325127,-0.0003956879276027,-5.338382917040518e-07,21202410098113.21,21.870141353567718,60.90687811019003,463988433273944.9,0.0009260917869465,0.0004879759836802
790,790,0.01,1000.0,5,1,400000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11301.7,2.825425,1000.0,0.0465134016874116,0.0072339116439119,0.0032734628880922,-0.0005645412548028,-1.6045201541754926e-06,21524080034299.195,21.66562708441169,61.17929471178801,466063702210641.7,0.0009401418824135,0.0004953792554217
791,791,0.01,1000.0,5,1,400000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11345.4,2.83635,1000.0,0.0452309096792077,0.0073284611901626,0.0032677462881724,-0.0005535349986149,-2.2804447579332778e-07,21607306654851.742,22.352413973088083,63.382810813507625,482850081934145.3,0.0009437771054562,0.000497294725967
792,792,0.01,1000.0,5,1,400000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11304.4,2.8261,1000.0,0.0457158249989674,0.00744360698173,0.0032828190917428,-0.0005556270247792,6.517789081889406e-09,21529222182479.78,22.197843794439688,62.73547871283023,477918707736015.3,0.0009403664842949,0.0004954976025721
793,793,0.01,1000.0,5,1,400000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11338.5,2.834625,1000.0,0.0469159379757456,0.0072789467018648,0.0032771863045161,-0.0005493808783425,-3.993176680593921e-06,21594165609501.35,21.53485838117849,61.04977759277158,465077041147077.3,0.0009432031228705,0.0004969922832493
794,794,0.01,1000.0,5,1,400000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11284.1,2.821025,1000.0,0.0469814739920024,0.007354831164257,0.0032765004814728,-0.0005375985452306,-3.051767555683399e-06,21490560846159.03,21.64154489002958,61.08528445348135,465347532316258.4,0.0009386778108906,0.0004946078073302
795,795,0.01,1000.0,5,1,400000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11354.3,2.838575,1000.0,0.0445830763684397,0.007246592001312,0.0032764658874741,-0.0005492112285459,-9.01724725531073e-07,21624256698854.45,22.90958130982643,64.99749695967137,495150756643366.9,0.0009445174598058,0.0004976848332405
796,796,0.01,1000.0,5,1,400000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11348.8,2.8372,1000.0,0.0456439513273152,0.007406210605392,0.0032808727989133,-0.000555739890394,2.7806888061418223e-06,21613781952560.645,22.008465931189136,62.45542639912903,475785269965097.7,0.0009440599374549,0.0004974437557119
797,797,0.01,1000.0,5,1,400000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11335.4,2.8338499999999995,1000.0,0.2382505666079168,0.0073739333181015,0.0032756560817949,-0.0005355689839847,5.881158286271119e-06,21588261661590.297,4.205597400210058,11.917805042277664,90789806688607.52,0.0009429452466363,0.0004968564031877
798,798,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11365.9,2.841475,1000.0,0.0449452161445605,0.007501112876892,0.0032753331023741,-0.0005504984137833,7.676477842731296e-07,21646348891037.73,22.46199618250568,63.85214511428183,486425469372391.2,0.0009454824160368,0.0004981932876644
799,799,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11333.6,2.8334,1000.0,0.0439162188089994,0.0073266361682051,0.0032773383641444,-0.000531978049297,5.985231408020031e-07,21584833562803.24,22.87684853838982,64.82125043954748,493808111128121.2,0.0009427955120488,0.0004967775050875
800,800,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11326.6,2.83165,1000.0,0.0444973428646334,0.0073742961305897,0.003277155757319,-0.00052645887011,-9.555132025802163e-07,21571502067520.21,22.625338477359985,64.07784117900687,488144821385121.4,0.0009422132108749,0.000496470679142
801,801,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11334.0,2.8335000000000004,1000.0,0.0462950100131933,0.0072659382789403,0.0032759048819503,-0.0005451608580594,5.538976939696344e-06,21585595362533.69,21.895038657152888,62.04928407941495,472691278868239.0,0.0009428287864016,0.0004967950379986
802,802,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11364.3,2.841075,1000.0,0.0509742093117551,0.0071696609903161,0.0032775040139782,-0.0005670561733181,2.408414174612824e-07,21643301692115.9,19.688983340869253,55.9368864045896,426127049856884.8,0.0009453493186257,0.0004981231560198
803,803,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11335.1,2.833775,1000.0,0.0490522741749486,0.0073694040815703,0.0032854112999442,-0.0005457066017508,2.2080911380165586e-06,21587690311792.457,20.50560478537316,58.12707839470316,442811926534087.5,0.0009429202908718,0.0004968432535044
804,804,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11326.2,2.83155,1000.0,0.0555881475087062,0.007336746128743,0.0032701335986951,-0.000550141445765,-4.5960214912084e-06,21570740267789.76,18.11114776058752,51.26715161388459,390553022808180.4,0.0009421799365221,0.0004964531462308
805,805,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,9955.6,2.4889,1000.0,0.71304393902941,0.0073005401016172,0.0032763200215046,-0.0005406513078499,3.2667002196935413e-06,18960433491374.664,1.4074031028289122,3.503184543566827,26687250410346.15,0.0008281653666754,0.0004363766261072
806,806,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11346.4,2.8366,1000.0,0.0448914904901357,0.0072909608941355,0.0032816196846683,-0.0005572262194112,-1.178882794405855e-06,21609211154177.9,22.53357103033829,63.93267075495,487038913485950.8,0.0009438602913381,0.0004973385582449
807,807,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11321.4,2.83035,1000.0,0.0454988538573956,0.0075295194874177,0.0032785741156677,-0.0005594373882864,-4.6693570048247e-06,21561598671024.258,22.138426149258382,62.65460293604021,477302596286422.9,0.0009417806442885,0.0004962427512968
808,808,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11352.3,2.838075,1000.0,0.0443237747383249,0.0073348067342316,0.0032844561302702,-0.0005440045728833,2.6812524134671977e-06,21620447700202.16,22.875443128860937,64.92649391914713,494609855672036.1,0.0009443510880419,0.0004975971686847
809,809,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,11315.1,2.8287750000000003,1000.0,0.0446336180095726,0.0072090178403269,0.0032766758175009,-0.0005344709332903,4.250687398651064e-07,21549600325269.54,22.62130754993974,64.02189896574603,487718653755287.9,0.0009412565732321,0.0004959666079459
810,810,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,1.0,11352.8,2.8382,1000.0,0.0458722709248717,0.0070914464547613,0.0032836860503599,-0.0005500072688893,-2.3430894162721485e-06,21621399949865.227,22.16005144461065,62.84186109918461,478729128468518.0,0.0009443926809829,0.0004976190848236
811,811,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,11314.4,2.8286,1000.0,0.0485196438657339,0.0072731952052156,0.0032767592403735,-0.0005440023412766,-1.0059186150468835e-06,21548267175741.24,20.82757913794341,58.93975380069608,449002885586441.9,0.0009411983431147,0.0004959359253513
812,812,0.01,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,1.0,11284.6,2.8211500000000003,1000.0,0.0470288957147544,0.0073397288843849,0.003278897525714,-0.0005582527872368,-2.595878703828692e-06,21491513095822.1,21.39221329946693,60.35457360742862,459780979060599.8,0.0009387194038316,0.0004946297234692
