,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
663,663,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,18594.85,9.297425,2000.0,0.2266728420517506,0.0071601424879054,0.0064804782803428,-0.0002014963519178,2.038661431202836e-06,44974948001746.52,8.841583740940477,82.20347586513435,397647418785012.25,0.0038331934384345,0.0023716836205589
664,664,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,18592.65,9.296325000000008,2000.0,0.2290247278800507,0.007087068809976,0.0065037823227127,-0.0002051086084585,-3.1798315529828774e-07,44969626910928.13,8.74967594169273,81.34136562505057,393477085255078.5,0.0038327399243935,0.0023714030211475
665,665,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,18568.11,9.284055,2000.0,0.2294269502556926,0.0071296601724157,0.0065052468995024,-0.000203928920047,1.9233940841491115e-06,44910272561526.94,8.737800932705497,81.12660591383352,392438216230068.2,0.0038276811814094,0.0023682730622584
666,666,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,18578.27,9.289135000000003,2000.0,0.2446276920615673,0.0070999861046095,0.0064904784971105,-0.0001978148258829,2.3132764698824847e-06,44934846326397.22,8.195329279436605,76.125624440163,368246692046111.1,0.0038297755917076,0.0023695689213584
667,667,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,18568.93,9.284465000000004,2000.0,0.2279745828256295,0.0070576699251279,0.0065017681288123,-0.0001989546851315,8.999553652206754e-07,44912255877195.6,8.795181033487196,81.65466399735126,394992620793494.5,0.003827850218461,0.0023683776493118
668,668,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,18576.76,9.288380000000004,2000.0,0.2276357508579667,0.0071321134041777,0.0064955720896911,-0.0002010352401782,1.251409472491136e-06,44931194123153.7,8.809764515091961,81.82730613215266,395827752137453.2,0.0038294643161613,0.002369376328126
669,669,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,18563.71,9.281854999999998,2000.0,0.2257557908733997,0.0070429788933442,0.006493471326581,-0.0002042790397665,3.1108156223489946e-06,44899630379890.2,8.876758790397167,82.39842831413269,398590473045359.75,0.0038267741533275,0.0023677118634356
670,670,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,17945.07,8.972534999999999,2000.0,0.2273755764215138,0.007539622396733,0.0065346045582626,-0.0002128932419374,-2.561154012402729e-07,43403339641766.47,8.813687995755306,79.07905023143618,382533461919439.2,0.0036992460050093,0.0022888073089475
671,671,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,18579.72,9.289860000000004,2000.0,0.2277865183709082,0.0070656143280176,0.0064870322163334,-0.0001994512252613,8.31778388296727e-08,44938353408982.03,8.79701779062594,81.72328162672524,395324548645894.06,0.0038300744986892,0.0023697538618795
672,672,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,18568.99,9.284495,2000.0,0.2269214635122262,0.0071349385191552,0.0064278927387234,-0.0002010730966952,2.1758870612025656e-06,44912400997854.3,8.834664683902746,82.02361307144999,396777358548613.1,0.0038278625870258,0.002368385302023
673,673,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,18600.82,9.30041,2000.0,0.228875466746158,0.007048236083689,0.0063606598243737,-0.0001981270582237,1.944663205508155e-06,44989387507285.45,8.758394901341594,81.46239056689889,394062525897680.56,0.0038344241106275,0.0023724450653253
674,674,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,18573.55,9.286775,2000.0,0.2267634488066141,0.0070855604024396,0.0072034098224333,-0.0001964663495443,3.972226922354774e-06,44923430167914.16,8.841197173295098,82.10784068521062,397184797441553.25,0.003828802597947,0.0023689669080757
675,675,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,18573.01,9.286505000000002,2000.0,0.2290982137526248,0.0069963208140129,0.006477355313943,-0.0002027492576174,1.170891179127441e-06,44922124081986.03,8.750829173676042,81.27050422301312,393134303477117.1,0.0038286912808642,0.0023688980336747
676,676,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,18560.39,9.280195,2000.0,0.2280379473320795,0.0070207573479735,0.0064697787422098,-0.0001980774028421,4.224676733302013e-06,44891600370109.78,8.791939028285421,81.58902367626314,394675095239079.4,0.0038260897594111,0.0023672884134147
677,677,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,18575.39,9.287695,2000.0,0.2286886554711873,0.0071351662457248,0.0065051414744291,-0.0002006886373107,1.3694285619113066e-06,44927880534780.44,8.763532772625245,81.3893421984528,393709164986194.4,0.0038291819005995,0.0023692015912198
678,678,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,18552.17,9.276085,2000.0,0.2256194969544571,0.0070151944374516,0.0065123576842977,-0.0002025164692797,7.891721643159765e-07,44871718839870.27,8.879051491821388,82.36459966207377,398426831836388.6,0.0038243952660399,0.0023662399919776
679,679,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,18567.67,9.283835000000003,2000.0,0.2264335251690817,0.0071077734268355,0.006508873557378,-0.0002018355950835,3.2137094281844585e-06,44909208343363.28,8.853751745814302,82.20046317753764,397632845344730.5,0.0038275904786012,0.0023682169423761
680,680,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,18559.75,9.279875000000002,2000.0,0.2284336070238532,0.0071665199132728,0.0064790810479463,-0.000196636299308,2.710746643272106e-06,44890052416417.15,8.776664753480334,81.44639571211283,393985153102277.8,0.0038259578280537,0.0023672067844951
681,681,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,18562.68,9.281339999999997,2000.0,0.2256198103482506,0.0072518556318763,0.0065030076069614,-0.0001991423259133,-3.497057153090983e-10,44897139141916.15,8.886249006412134,82.47849099801915,398977764692743.5,0.0038265618262992,0.002367580491893
682,682,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,18589.04,9.29452,2000.0,0.229051489409137,0.0070809475443457,0.0065209852018352,-0.0001955243528775,9.847744180491688e-07,44960895484630.74,8.752162123449853,81.34962904537778,393517058355106.9,0.0038319957490809,0.0023709425830224
683,683,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,18566.72,9.283359999999998,2000.0,0.2262101935287069,0.0070476497305114,0.0064823656856693,-0.0001985295379015,1.2842023293076218e-06,44906910599600.82,8.86211264329378,82.26613819282757,397950538727326.2,0.0038273946429926,0.0023680957744485
684,684,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,18585.07,9.292535,2000.0,0.2282028283756676,0.0071140888502316,0.0064833896751299,-0.0002017782644043,1.7381457677843667e-06,44951293334381.23,8.781775099744126,81.60577721023863,394756138035272.3,0.0038311773623797,0.00237043622863
685,685,0.02,2000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,18574.41,9.287205,2000.0,0.2289765476261664,0.0070679306206784,0.0065009445550413,-0.0001991340916813,3.7838119324337463e-06,44925510230688.62,8.754239077252368,81.29756731309912,393265217259092.8,0.0038289798807085,0.0023690765969365
686,686,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3407.63,1.703814999999999,500.0,0.0236551659184232,0.0070886063400251,0.003216126434282,-0.0002813871642352,1.2376740466382962e-06,23636690242991.89,21.30405197395589,36.29907112263389,503569871279469.8,0.0005128952354892,0.0002868029160315
687,687,0.01,500.0,2.25,1,200000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,3412.38,1.7061899999999992,500.0,0.0271809062164737,0.0091350742536084,0.003050927439324,-0.0002692042426504,3.640585700136246e-07,23669638150673.84,18.49755159539875,31.558117745632916,437799557936390.9,0.0005136101758931,0.000287202699415
688,688,0.01,500.0,2.25,1,200000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3418.43,1.7092150000000004,500.0,0.0238034372188473,0.0074440831477681,0.003208410754222,-0.0002798806693824,2.778353925798672e-07,23711603380458.203,21.13574270134058,36.12628601370172,501172857461402.06,0.000514520784197,0.0002877118971982
689,689,0.01,500.0,2.25,1,200000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3414.98,1.7074900000000006,500.0,0.0240287743911767,0.0090205519118708,0.0032192850259812,-0.0002664394693706,1.030974727087036e-06,23687672794878.684,20.938031456584845,35.74727439512399,495914903853283.1,0.0005140015116931,0.0002874215282144
690,690,0.01,500.0,2.25,1,200000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3409.45,1.7047249999999996,500.0,0.0238782596103578,0.0104599661391244,0.0032161834906428,-0.000252910761375,-2.983025266473894e-06,23649314493935.297,21.07719047961051,35.930883196220684,498462072623020.0,0.0005131691705492,0.000286956096191
691,691,0.01,500.0,2.25,1,200000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3357.34,1.6786700000000006,500.0,0.0238305933042414,0.0228117934770233,0.0032136943596851,-0.0002196125657091,1.3926033936206527e-06,23287858605660.37,21.10496304832189,35.43839405636906,491629867690730.3,0.0005053258980339,0.0002825702620616
692,692,0.01,500.0,2.25,1,200000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3408.91,1.7044549999999996,500.0,0.0236551740831458,0.0071872815794343,0.0032195984702635,-0.0002835655834809,1.4616476202541955e-06,23645568837061.98,21.263325468622305,36.24595711722026,502833031133370.06,0.0005130878931138,0.0002869106471327
693,693,0.01,500.0,2.25,1,200000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3419.38,1.7096900000000006,500.0,0.0242002656005945,0.0071319399071673,0.0032229383971497,-0.0002898044060536,-1.79439739167459e-06,23718192961994.598,20.79637398611356,35.55692706069707,493274252736566.9,0.0005146637722778,0.0002877918538749
694,694,0.01,500.0,2.25,1,200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3416.82,1.70841,500.0,0.0244104971134464,0.0072244003198199,0.0032154422726533,-0.0002711207453273,-3.786481750009168e-07,23700435773854.426,20.59767458462373,35.19279429530697,488222710531075.2,0.0005142784570285,0.0002875763916724
695,695,0.01,500.0,2.25,1,200000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3420.22,1.7101099999999994,500.0,0.0248783478437979,0.0071503574058294,0.0032131026499646,-0.0002760658638329,-3.564099540417193e-07,23724019539353.08,20.193678714690705,34.5329281319389,479068517085564.6,0.000514790203844,0.0002878625524101
696,696,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3417.42,1.7087100000000002,500.0,0.0243007097761693,0.0071311649694906,0.0032165165120838,-0.0002767450206264,3.033105763906077e-06,23704597614824.78,20.706844630799587,35.37864371851883,490800963010538.9,0.0005143687652901,0.0002876268906261
697,697,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3413.69,1.706845,500.0,0.0251027195289054,0.0071655233081137,0.0032176375844913,-0.0002841256286931,-1.8162366233530288e-06,23678724836792.44,20.04134011001564,34.212786776994555,474627259061195.1,0.0005138073489308,0.0002873129554639
698,698,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3419.07,1.7095349999999996,500.0,0.025514621849449,0.0071312338800308,0.0032128403212678,-0.0002749741332547,2.640028531710436e-06,23716042677493.24,19.720459091518848,33.7125597929315,467687708538700.3,0.0005146171130093,0.0002877657627488
699,699,0.01,500.0,2.25,1,200000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3394.88,1.6974400000000005,500.0,0.1963540846006566,0.0071533327842515,0.0032219696113095,-0.0002771705791226,-3.381396668137584e-07,23548251122371.95,2.561287448808952,4.348020223869264,60319229025370.8,0.0005109761849313,0.0002857298132652
700,700,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3417.01,1.7085049999999995,500.0,0.0240215992456142,0.0071660815477354,0.0032206126805569,-0.0002886351871108,-2.2768186325876395e-06,23701753690161.71,20.92202174689029,35.746975104996174,495910751860230.0,0.0005143070546447,0.0002875923830077
701,701,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3416.79,1.7083950000000003,500.0,0.0234844898088664,0.0071113011240089,0.0032105438404841,-0.0002794165826987,-1.879641564691363e-06,23700227681805.902,21.40218121055841,36.56555991784697,507266817899660.8,0.0005142739416155,0.0002875738667247
702,702,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3417.02,1.7085099999999998,500.0,0.0237972706698672,0.0071255775534807,0.0032141578286926,-0.0002871089633132,-2.76338583160062e-06,23701823054177.887,21.111510044408007,36.064770313016616,500319462249965.06,0.0005143085597824,0.000287593224657
703,703,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3415.72,1.70786,500.0,0.0240277061112999,0.0070888557081215,0.0032111449449055,-0.0002833755567348,3.655717374589611e-07,23692805732075.445,20.920112333070136,35.727028388595905,495634034988434.8,0.0005141128918824,0.0002874838102573
704,704,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3416.29,1.7081450000000005,500.0,0.0245397497902461,0.007192946684791,0.003225957782906,-0.0002848315631397,2.1647400212837616e-06,23696759480997.285,20.48394325750644,34.9953450940691,485483536613492.56,0.0005141986847308,0.0002875317842633
705,705,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3413.7,1.7068500000000002,500.0,0.0260438217031639,0.007180470436181,0.0032184373371455,-0.0002785166413585,4.133825767273242e-07,23678794200808.6,19.293963481137112,32.93077581703107,456842173269147.25,0.0005138088540685,0.0002873137971131
706,706,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3414.44,1.7072200000000002,500.0,0.0280515285228443,0.0071395710793355,0.0032192478054774,-0.0002705063927459,-1.2111611230105884e-06,23683927138005.37,17.948337351598617,30.637743476210854,425031386794600.56,0.0005139202342577,0.000287376079156
707,707,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3072.54,1.53627,500.0,0.3241065099811817,0.0071822907698112,0.0032219754350276,-0.0002712935778057,2.1519197052849477e-06,21312371425067.36,1.5500339730753712,2.3812487682329557,33034595614094.5,0.0004624595765532,0.0002586000920356
708,708,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,3409.43,1.7047150000000002,500.0,0.0239701622511051,0.0071484893761909,0.0032219778980779,-0.0002768242053298,-2.589255059830518e-06,23649175765902.95,20.967995831398028,35.74495227740739,495882689571113.7,0.0005131661602738,0.0002869544128926
709,709,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,3420.56,1.7102800000000002,500.0,0.02422516405049,0.0070626037997934,0.0032127136181453,-0.0002805552100043,1.1917832968063477e-07,23726377915902.94,20.73417037956275,35.45763824972701,491896838598592.0,0.0005148413785255,0.0002878911684838
710,710,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,3417.91,1.7089549999999991,500.0,0.0237989604781188,0.0071653550615965,0.0032173091473233,-0.0002907149306796,9.01183826276492e-07,23707996451617.23,21.122508451734657,36.08464221595243,500595141249289.06,0.000514442517037,0.0002876681314383
711,711,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,3406.06,1.70303,500.0,0.023718577695825,0.0071168784555465,0.0032175350573401,-0.0002700466837985,-2.7251481370102605e-07,23625800092452.816,21.225524654132183,36.13490865178524,501292477622896.94,0.0005126589288715,0.0002866707771026
712,712,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,3415.56,1.7077800000000003,500.0,0.0236664976930978,0.0070836554862668,0.0032125924672526,-0.0002886705951192,-1.0864038082764764e-06,23691695907816.69,21.266622516637018,36.31058677233875,503729625621942.8,0.0005140888096793,0.0002874703438696
713,713,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3433.33,1.716665,500.0,0.0238682346306097,0.0070999074247115,0.003212380599166,-0.0002779640246469,2.820702704641347e-06,23814955764555.234,21.067327884343413,36.16752061986581,501744897039169.1,0.0005167634393588,0.0002889659545486
714,714,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,3418.33,1.7091649999999996,500.0,0.0247280107456628,0.0071510715588275,0.0032175415847014,-0.0002827992415473,2.4296308390935736e-06,23710909740296.48,20.31293046341393,34.716710262785995,481618090424823.8,0.0005145057328201,0.0002877034807059
715,715,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,3402.07,1.7010350000000003,500.0,0.0277878982733017,0.007099617531059,0.0032127798576872,-0.0002726412544149,2.381227885024357e-06,23598123849999.99,18.08712335820259,30.765602285059813,426805146891560.0,0.0005120583789322,0.0002863349590605
716,716,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,3418.14,1.7090699999999996,500.0,0.0238195562744777,0.0071784739323806,0.0032213726575474,-0.0002947868141467,-1.2848441704489346e-06,23709591823989.195,21.134473719798457,36.12180456695139,501110687232428.9,0.0005144771352039,0.0002876874893706
717,717,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,3422.78,1.7113899999999993,500.0,0.0240604445757889,0.0071463450461604,0.0032175862244748,-0.0002809240077464,-1.670926930561522e-06,23741776727493.24,20.88884403183968,35.755756477509266,496032574113233.2,0.0005151755190932,0.0002880780146126
718,718,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,3416.06,1.70803,500.0,0.0240323979012737,0.0071336952153593,0.0032258528017767,-0.000291145499752,1.5295945704215922e-08,23695164108625.32,20.89999077788265,35.69898436960488,495244985831067.75,0.0005141640665639,0.000287512426331
719,719,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,3311.45,1.6557249999999997,500.0,0.0237843190016184,0.007631852000106,0.0032136942610316,-0.000308178328613,-1.608079766164856e-06,22969547135444.758,21.16889843385121,35.04624815486907,486189704760004.5,0.0004984188211633,0.0002787079337523
720,720,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,3420.15,1.7100749999999991,500.0,0.0238913745150898,0.0070859799102019,0.0031197858153674,-0.0002819831949122,1.4015057754376837e-06,23723533991239.87,21.041549727178317,35.976936364750685,499100959168362.3,0.0005147796678801,0.0002878566608655
721,721,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,3418.44,1.7092199999999995,500.0,0.023978325909432,0.0070742318830751,0.003084846649335,-0.0002801689615397,-5.985315766275619e-07,23711672744474.37,20.999482816237546,35.89380978850245,497947760532512.94,0.0005145222893347,0.0002877127388474
722,722,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,3411.6,1.7057999999999998,500.0,0.0239092053591616,0.007054530410565,0.0031183655365644,-0.0002767253630189,1.94088518937136e-06,23664227757412.37,21.05775088491684,35.92146515289036,498331417961044.8,0.0005134927751531,0.0002871370507752
723,723,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,3422.77,1.7113850000000002,500.0,0.0239497395303067,0.0070997093920264,0.0056756293755571,-0.0002769498460771,-5.376761180288186e-07,23741707363477.07,20.98271369038804,35.908749638614474,498155018133470.0,0.0005151740139555,0.0002880771729633
724,724,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,3420.88,1.7104400000000006,500.0,0.0240255526762729,0.0071528912966801,0.0032161788633685,-0.0002792792651382,-5.656125764758362e-07,23728597564420.46,20.93248361173275,35.80617199601117,496731978681375.2,0.0005148895429317,0.0002879181012592
725,725,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,3413.64,1.7068200000000002,500.0,0.0239864094101386,0.0071543478680417,0.0032160843356713,-0.0002710830548582,5.718867339486073e-07,23678378016711.57,20.96592186130252,35.781215487251245,496385761945928.8,0.0005137998232423,0.0002873087472178
726,726,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,3419.13,1.7095650000000004,500.0,0.0236727652789022,0.0072323333484975,0.0032229771998983,-0.0002766832624248,9.412942757527498e-07,23716458861590.28,21.241682271521043,36.31989928330562,503858816254204.94,0.0005146261438355,0.0002877708126442
727,727,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,3421.52,1.7107600000000005,500.0,0.0242877275736981,0.0071599226180964,0.0032214787051624,-0.0002882908463821,-1.53527663696084e-07,23733036861455.52,20.679466686617257,35.38374064693875,490871671695608.8,0.000514985871744,0.0002879719668098
728,728,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,3408.21,1.7041050000000002,500.0,0.0235203832877539,0.0072573394790384,0.0032160818028401,-0.0002842792654534,1.573141099393008e-07,23640713355929.9,21.37540985287293,36.43281771168336,505425311392638.9,0.0005129825334753,0.0002868517316867
729,729,0.01,500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,3409.38,1.7046900000000005,500.0,0.0238274572591774,0.0072836040295738,0.0032180404110812,-0.0002805792613761,3.393651663318873e-06,23648828945822.08,21.131153078269307,36.02220585753878,499728973934337.75,0.0005131586345854,0.0002869502046464
