X-Position (mm)	Y-Position (mm)	Z-Position (mm)	Verschiebungskomponente (mm)
-21,393	99,917	-480,23	-1,217e-003
-21,585	99,931	-477,83	-1,1948e-003
-22,369	99,99	-487,53	-1,2987e-003
-22,352	99,989	-482,89	-1,2517e-003
-21,403	99,918	-482,72	-1,2422e-003
-20,003	99,819	-486,85	-1,2728e-003
-19,708	99,799	-484,5	-1,2464e-003
-22,388	99,991	-492,52	-1,3501e-003
-20,012	99,819	-489,35	-1,2985e-003
-19,995	99,818	-491,52	-1,3209e-003
-22,407	99,993	-497,52	-1,4024e-003
-20,004	99,819	-494,02	-1,3471e-003
-19,905	99,812	-496,55	-1,373e-003
-22,427	99,994	-502,51	-1,4559e-003
-19,915	99,813	-499,05	-1,3997e-003
-19,911	99,812	-501,48	-1,426e-003
-22,448	99,996	-507,51	-1,5107e-003
-19,921	99,813	-503,98	-1,4533e-003
-19,71	99,799	-506,82	-1,4833e-003
-22,468	99,998	-512,51	-1,5673e-003
-18,992	99,751	-512,12	-1,5385e-003
-19,72	99,799	-509,32	-1,5115e-003
-19,003	99,752	-514,62	-1,5677e-003
19,741	99,801	-260,22	2,2482e-004
21,933	99,957	-262,72	2,1261e-004
21,933	99,957	-257,76	2,1409e-004
15,354	99,538	-260,22	2,4667e-004
19,741	99,801	-262,72	2,2388e-004
19,741	99,801	-257,76	2,2535e-004
16,774	99,616	-257,92	2,4022e-004
16,451	99,597	-262,42	2,4046e-004
10,963	99,34	-260,22	2,6646e-004
14,579	99,498	-257,92	2,5087e-004
12,612	99,407	-257,46	2,6003e-004
14,256	99,482	-262,42	2,5109e-004
11,985	99,38	-262,52	2,6134e-004
6,5699	99,209	-260,22	2,8024e-004
10,416	99,32	-257,46	2,6921e-004
7,7903	99,239	-257,35	2,7807e-004
9,7885	99,299	-262,52	2,7017e-004
7,3568	99,228	-262,63	2,7769e-004
2,1754	99,143	-257,76	2,8233e-004
5,5933	99,189	-257,35	2,8257e-004
5,1597	99,181	-262,63	2,8162e-004
20,252	99,836	-520,	-1,4912e-003
22,5	99,999	-517,55	-1,461e-003
22,225	99,979	-445,74	-7,3224e-004
22,218	99,978	-443,29	-7,1017e-004
20,795	99,874	-445,6	-7,2827e-004
20,935	99,884	-442,93	-7,0442e-004
22,203	99,977	-438,32	-6,6613e-004
22,21	99,978	-440,79	-6,8791e-004
20,927	99,883	-440,43	-6,8209e-004
20,861	99,878	-437,95	-6,5998e-004
22,188	99,976	-433,38	-6,2305e-004
22,195	99,977	-435,83	-6,4425e-004
20,853	99,878	-435,45	-6,3803e-004
20,748	99,87	-432,98	-6,1632e-004
22,174	99,975	-428,43	-5,8069e-004
22,181	99,976	-430,89	-6,0157e-004
20,741	99,87	-430,48	-5,9477e-004
22,16	99,974	-423,48	-5,3912e-004
22,167	99,975	-425,94	-5,5962e-004
20,576	99,858	-425,16	-5,4916e-004
22,147	99,973	-418,53	-4,9839e-004
22,153	99,974	-420,99	-5,1845e-004
20,465	99,85	-420,19	-5,0747e-004
22,134	99,972	-413,58	-4,5855e-004
22,14	99,973	-416,04	-4,7818e-004
20,397	99,846	-415,21	-4,6678e-004
22,121	99,971	-408,63	-4,196e-004
22,127	99,972	-411,08	-4,3878e-004
20,332	99,841	-410,23	-4,2694e-004
22,109	99,97	-403,68	-3,8159e-004
22,115	99,971	-406,13	-4,0031e-004
20,269	99,837	-405,25	-3,8803e-004
22,097	99,969	-398,73	-3,4454e-004
22,103	99,97	-401,18	-3,6278e-004
20,209	99,833	-400,27	-3,5009e-004
22,086	99,968	-393,78	-3,0847e-004
22,091	99,969	-396,23	-3,2621e-004
20,305	99,839	-395,16	-3,1262e-004
22,075	99,968	-388,83	-2,7341e-004
22,08	99,968	-391,28	-2,9066e-004
20,246	99,835	-390,19	-2,7673e-004
22,064	99,967	-383,88	-2,3942e-004
22,069	99,967	-386,33	-2,5612e-004
20,276	99,837	-385,04	-2,4103e-004
22,054	99,966	-378,93	-2,0653e-004
22,059	99,966	-381,38	-2,2268e-004
20,151	99,829	-379,88	-2,0584e-004
22,044	99,965	-373,98	-1,747e-004
22,049	99,966	-376,43	-1,9034e-004
20,167	99,83	-374,74	-1,7249e-004
22,035	99,965	-369,03	-1,4394e-004
22,04	99,965	-371,48	-1,5904e-004
20,082	99,824	-369,58	-1,3977e-004
22,026	99,964	-364,07	-1,1433e-004
22,03	99,964	-366,53	-1,2886e-004
20,153	99,829	-364,61	-1,0999e-004
22,017	99,963	-359,12	-8,5874e-005
22,022	99,964	-361,58	-9,9826e-005
20,224	99,834	-359,63	-8,1405e-005
22,009	99,963	-354,17	-5,8621e-005
22,013	99,963	-356,63	-7,1971e-005
20,296	99,839	-354,66	-5,4092e-005
22,001	99,962	-349,21	-3,2527e-005
22,005	99,962	-351,68	-4,5339e-005
20,346	99,842	-349,68	-2,7837e-005
21,994	99,962	-344,26	-7,7084e-006
21,998	99,962	-346,71	-1,9848e-005
20,428	99,848	-344,71	-3,0299e-006
21,987	99,961	-339,32	1,5874e-005
21,991	99,961	-341,77	4,3614e-006
20,444	99,849	-339,39	2,243e-005
20,425	99,848	-342,21	9,1644e-006
21,981	99,96	-334,37	3,8242e-005
21,984	99,961	-336,82	2,732e-005
20,587	99,859	-334,76	4,2853e-005
20,441	99,849	-336,9	3,3939e-005
21,974	99,96	-329,42	5,9316e-005
21,977	99,96	-331,87	4,9043e-005
20,661	99,864	-329,79	6,3876e-005
20,584	99,859	-332,27	5,3757e-005
21,969	99,96	-324,47	7,9058e-005
21,972	99,96	-326,92	6,9443e-005
20,735	99,87	-324,82	8,3528e-005
20,658	99,864	-327,29	7,4101e-005
21,963	99,959	-319,52	9,747e-005
21,966	99,959	-321,97	8,8516e-005
20,625	99,862	-319,55	1,0377e-004
20,733	99,869	-322,32	9,3078e-005
21,959	99,959	-314,57	1,1458e-004
21,961	99,959	-317,02	1,0627e-004
20,575	99,858	-314,74	1,2071e-004
20,622	99,862	-317,06	1,1259e-004
21,954	99,958	-309,62	1,3041e-004
21,956	99,959	-312,07	1,2272e-004
20,753	99,871	-309,7	1,3603e-004
20,573	99,858	-312,24	1,2891e-004
21,95	99,958	-304,67	1,4488e-004
21,952	99,958	-307,12	1,3789e-004
20,832	99,876	-304,66	1,5041e-004
20,751	99,871	-307,2	1,4354e-004
21,946	99,958	-299,71	1,5798e-004
21,948	99,958	-302,17	1,5166e-004
20,898	99,881	-299,7	1,6323e-004
20,83	99,876	-302,16	1,5722e-004
21,943	99,958	-294,76	1,6971e-004
21,945	99,958	-297,22	1,6407e-004
20,919	99,883	-294,79	1,7477e-004
20,896	99,881	-297,2	1,6934e-004
21,941	99,957	-289,81	1,8009e-004
21,942	99,958	-292,27	1,7512e-004
21,226	99,905	-289,92	1,8349e-004
20,918	99,883	-292,3	1,8021e-004
21,938	99,957	-284,86	1,8913e-004
21,939	99,957	-287,32	1,8482e-004
21,039	99,891	-285,02	1,9342e-004
21,225	99,905	-287,42	1,8825e-004
21,936	99,957	-277,7	1,9975e-004
21,937	99,957	-282,36	1,9316e-004
21,038	99,891	-282,53	1,9747e-004
19,515	99,786	-278,42	2,1115e-004
19,259	99,769	-280,5	2,0957e-004
21,934	99,957	-272,71	2,0547e-004
19,514	99,786	-275,92	2,1432e-004
19,613	99,792	-273,75	2,1627e-004
21,933	99,957	-267,71	2,0974e-004
19,613	99,792	-271,25	2,1876e-004
19,824	99,806	-269,3	2,1936e-004
18,645	99,729	-264,92	2,2835e-004
19,823	99,806	-266,8	2,212e-004
6,7405	99,213	-520,	-1,5087e-003
5,7329	99,191	-517,11	-1,4724e-003
11,247	99,351	-520,	-1,5003e-003
7,9867	99,244	-517,11	-1,4684e-003
10,671	99,33	-517,25	-1,4663e-003
15,751	99,559	-520,	-1,4947e-003
12,924	99,42	-517,25	-1,4638e-003
14,99	99,519	-517,59	-1,4662e-003
20,252	99,836	-517,55	-1,4621e-003
17,241	99,643	-517,59	-1,4644e-003
-22,225	99,979	-74,323	-7,8844e-004
-20,797	99,874	-73,783	-7,7977e-004
-22,21	99,978	-79,278	-7,468e-004
-22,217	99,978	-76,778	-7,6771e-004
-20,929	99,883	-78,913	-7,3778e-004
-22,195	99,977	-84,242	-7,0589e-004
-22,202	99,977	-81,733	-7,2646e-004
-20,818	99,875	-83,849	-6,9592e-004
-22,181	99,976	-89,195	-6,6585e-004
-22,188	99,976	-86,697	-6,8595e-004
-20,726	99,869	-88,781	-6,5505e-004
-22,167	99,975	-94,142	-6,2664e-004
-22,174	99,975	-91,65	-6,4629e-004
-20,646	99,863	-93,709	-6,151e-004
-22,153	99,974	-99,097	-5,8822e-004
-22,16	99,974	-96,597	-6,0749e-004
-20,639	99,863	-96,164	-5,9581e-004
-20,467	99,851	-98,995	-5,722e-004
-22,14	99,973	-104,05	-5,5066e-004
-22,147	99,973	-101,55	-5,695e-004
-20,46	99,85	-101,45	-5,5337e-004
-20,399	99,846	-103,93	-5,3401e-004
-22,127	99,972	-109,01	-5,14e-004
-22,134	99,972	-106,51	-5,3238e-004
-20,392	99,845	-106,38	-5,1563e-004
-20,334	99,841	-108,87	-4,967e-004
-22,115	99,971	-113,96	-4,7828e-004
-22,121	99,971	-111,46	-4,9618e-004
-20,328	99,841	-111,32	-4,7876e-004
-20,272	99,837	-113,81	-4,6033e-004
-22,103	99,97	-118,92	-4,4349e-004
-22,109	99,97	-116,42	-4,6093e-004
-20,266	99,837	-116,26	-4,4286e-004
-20,211	99,833	-118,74	-4,2492e-004
-22,091	99,969	-123,87	-4,0968e-004
-22,097	99,969	-121,37	-4,2661e-004
-20,205	99,832	-121,2	-4,079e-004
-20,151	99,829	-123,68	-3,9045e-004
-22,08	99,968	-128,83	-3,7687e-004
-22,086	99,968	-126,33	-3,9329e-004
-20,146	99,828	-126,13	-3,7394e-004
-20,226	99,834	-128,77	-3,5737e-004
-22,069	99,967	-133,78	-3,451e-004
-22,075	99,968	-131,28	-3,61e-004
-20,22	99,833	-131,23	-3,4136e-004
-20,231	99,834	-133,85	-3,247e-004
-22,059	99,966	-138,74	-3,1443e-004
-22,064	99,967	-136,24	-3,2977e-004
-20,152	99,829	-138,97	-2,921e-004
-20,226	99,834	-136,31	-3,0928e-004
-22,049	99,966	-143,69	-2,8485e-004
-22,054	99,966	-141,19	-2,9964e-004
-20,251	99,836	-144,03	-2,6296e-004
-20,147	99,828	-141,43	-2,7721e-004
-22,039	99,965	-148,65	-2,5636e-004
-22,044	99,965	-146,15	-2,706e-004
-20,253	99,836	-149,02	-2,3426e-004
-20,246	99,835	-146,48	-2,4864e-004
-22,03	99,964	-153,6	-2,2896e-004
-22,035	99,965	-151,1	-2,4264e-004
-20,28	99,838	-153,95	-2,0731e-004
-20,249	99,835	-151,47	-2,2048e-004
-22,021	99,964	-158,56	-2,0273e-004
-22,026	99,964	-156,06	-2,1582e-004
-20,306	99,839	-158,86	-1,8155e-004
-20,276	99,837	-156,4	-1,941e-004
-22,013	99,963	-163,51	-1,7769e-004
-22,017	99,963	-161,01	-1,9017e-004
-20,332	99,841	-163,79	-1,5698e-004
-20,302	99,839	-161,32	-1,6894e-004
-22,005	99,962	-168,47	-1,5384e-004
-22,009	99,963	-165,97	-1,6572e-004
-20,365	99,843	-168,74	-1,3354e-004
-20,328	99,841	-166,24	-1,4497e-004
-21,997	99,962	-173,42	-1,3122e-004
-22,001	99,962	-170,92	-1,4249e-004
-20,441	99,849	-173,86	-1,1107e-004
-20,361	99,843	-171,19	-1,2212e-004
-21,99	99,961	-178,38	-1,0981e-004
-21,994	99,961	-175,88	-1,2046e-004
-20,438	99,849	-176,31	-1,003e-004
-21,984	99,961	-183,33	-8,966e-005
-21,987	99,961	-180,83	-9,9665e-005
-20,441	99,849	-181,59	-7,8306e-005
-21,977	99,96	-188,29	-7,0778e-005
-21,98	99,96	-185,79	-8,0145e-005
-20,489	99,852	-186,5	-5,9657e-005
-21,971	99,96	-193,24	-5,3201e-005
-21,974	99,96	-190,74	-6,1908e-005
-20,658	99,864	-191,11	-4,4787e-005
-21,966	99,959	-198,2	-3,6958e-005
-21,969	99,96	-195,69	-4,4985e-005
-20,733	99,869	-196,04	-2,8929e-005
-21,961	99,959	-203,15	-2,2016e-005
-21,963	99,959	-200,65	-2,9392e-005
-20,623	99,862	-201,26	-1,1258e-005
-21,956	99,959	-208,1	-8,3734e-006
-21,958	99,959	-205,6	-1,5087e-005
-20,573	99,858	-206,04	3,0041e-006
-21,952	99,958	-213,06	3,9339e-006
-21,954	99,958	-210,56	-2,1024e-006
-20,752	99,871	-211,04	1,3812e-005
-21,948	99,958	-218,01	1,4851e-005
-21,95	99,958	-215,51	9,5159e-006
-20,831	99,876	-216,04	2,4437e-005
-21,945	99,958	-222,97	2,4392e-005
-21,946	99,958	-220,47	1,9756e-005
-20,897	99,881	-220,95	3,3639e-005
-21,942	99,958	-227,92	3,258e-005
-21,943	99,958	-225,42	2,862e-005
-20,918	99,883	-225,82	4,196e-005
-21,939	99,957	-232,88	3,9436e-005
-21,94	99,957	-230,38	3,6149e-005
-21,225	99,905	-230,66	4,5407e-005
-21,937	99,957	-238,12	4,5223e-005
-21,938	99,957	-235,33	4,2337e-005
-21,033	99,891	-235,53	5,3793e-005
-21,935	99,957	-243,03	4,9223e-005
-21,033	99,891	-237,98	5,6333e-005
-19,353	99,775	-242,15	8,0766e-005
-19,137	99,761	-239,99	8,1715e-005
-21,934	99,957	-247,94	5,1867e-005
-19,352	99,775	-244,6	8,2417e-005
-19,596	99,791	-246,86	8,0593e-005
-21,933	99,957	-252,85	5,3115e-005
-19,595	99,791	-249,32	8,1539e-005
-19,812	99,806	-251,27	7,9405e-005
-18,651	99,729	-255,56	9,4229e-005
-19,812	99,806	-253,72	7,9714e-005
-2,2721	99,144	0,	-1,388e-003
-2,2142e-002	99,135	-2,4549	-1,3467e-003
2,2323	99,144	0,	-1,3714e-003
-15,765	99,56	0,	-1,4613e-003
-17,245	99,643	-2,425	-1,443e-003
-11,269	99,352	0,	-1,4339e-003
-14,999	99,519	-2,425	-1,4283e-003
-12,944	99,421	-2,755	-1,4112e-003
-6,7715	99,214	0,	-1,4091e-003
-10,696	99,331	-2,755	-1,3971e-003
-8,0127	99,245	-2,8653	-1,3798e-003
-2,2721	99,144	-2,4549	-1,3557e-003
-5,7633	99,192	-2,8653	-1,3674e-003
-2,2142e-002	99,135	-252,85	2,7676e-004
3,396	99,155	-254,9	2,8334e-004
-3,0017	99,151	-255,35	2,6149e-004
-2,0103	99,142	-253,42	2,6742e-004
-2,2142e-002	99,135	-247,94	2,7526e-004
3,396	99,155	-252,44	2,8325e-004
2,7225	99,148	-249,72	2,8194e-004
-2,0103	99,142	-250,96	2,6689e-004
-2,2006	99,144	-248,9	2,6522e-004
-2,2142e-002	99,135	-243,03	2,7226e-004
2,7225	99,148	-247,26	2,8111e-004
2,481	99,146	-244,48	2,792e-004
-2,2006	99,144	-246,45	2,6403e-004
-2,7668	99,148	-243,71	2,5893e-004
-2,2142e-002	99,135	-238,12	2,6799e-004
2,481	99,146	-242,02	2,7758e-004
2,4233	99,145	-239,53	2,752e-004
-2,7668	99,148	-241,26	2,5692e-004
-2,3273	99,145	-239,	2,576e-004
-2,2142e-002	99,135	-233,21	2,6226e-004
2,4233	99,145	-237,08	2,7288e-004
2,1738	99,143	-234,44	2,6939e-004
-2,3273	99,145	-236,54	2,5519e-004
-2,2181	99,144	-234,44	2,5336e-004
-2,2142e-002	99,135	-228,3	2,5517e-004
2,1738	99,143	-231,99	2,6637e-004
2,1738	99,143	-229,53	2,627e-004
-2,2181	99,144	-231,99	2,5004e-004
-2,2181	99,144	-229,53	2,4654e-004
-2,2142e-002	99,135	-223,39	2,4668e-004
2,1738	99,143	-227,08	2,5879e-004
2,1738	99,143	-224,62	2,5452e-004
-2,2181	99,144	-227,08	2,4263e-004
-2,2181	99,144	-224,62	2,3834e-004
-2,2142e-002	99,135	-218,48	2,3679e-004
2,1738	99,143	-222,17	2,4998e-004
2,1738	99,143	-219,71	2,4495e-004
-2,2181	99,144	-222,17	2,3384e-004
-2,2181	99,144	-219,71	2,2877e-004
-2,2142e-002	99,135	-213,57	2,2545e-004
2,1738	99,143	-217,26	2,3969e-004
2,1738	99,143	-214,8	2,3397e-004
-2,2181	99,144	-217,26	2,236e-004
-2,2181	99,144	-214,8	2,1787e-004
-2,2142e-002	99,135	-208,66	2,1269e-004
2,1738	99,143	-212,35	2,2796e-004
2,1738	99,143	-209,89	2,2158e-004
-2,2181	99,144	-212,35	2,1186e-004
-2,2181	99,144	-209,89	2,0549e-004
-2,2142e-002	99,135	-203,76	1,9852e-004
2,1738	99,143	-207,44	2,149e-004
2,1738	99,143	-204,98	2,0792e-004
-2,2181	99,144	-207,44	1,988e-004
-2,2181	99,144	-204,98	1,9172e-004
-2,2142e-002	99,135	-198,85	1,8287e-004
2,1738	99,143	-202,53	2,0035e-004
2,1738	99,143	-200,07	1,9263e-004
-2,2181	99,144	-202,53	1,8431e-004
-2,2181	99,144	-200,07	1,764e-004
-2,2142e-002	99,135	-193,94	1,6568e-004
2,1738	99,143	-197,62	1,843e-004
2,1738	99,143	-195,16	1,7592e-004
-2,2181	99,144	-197,62	1,6829e-004
-2,2181	99,144	-195,16	1,5962e-004
-2,2142e-002	99,135	-189,03	1,4728e-004
2,1738	99,143	-192,71	1,6704e-004
2,1738	99,143	-190,25	1,5766e-004
-2,2181	99,144	-192,71	1,5076e-004
-2,2181	99,144	-190,25	1,4167e-004
-2,2142e-002	99,135	-184,12	1,2745e-004
2,1738	99,143	-187,8	1,482e-004
2,1738	99,143	-185,34	1,3816e-004
-2,2181	99,144	-187,8	1,3193e-004
-2,2181	99,144	-185,34	1,2218e-004
-2,2142e-002	99,135	-179,21	1,0629e-004
2,1738	99,143	-182,89	1,2809e-004
2,1738	99,143	-180,43	1,1746e-004
-2,2181	99,144	-182,89	1,1192e-004
-2,2181	99,144	-180,43	1,0128e-004
-2,2142e-002	99,135	-174,3	8,3903e-005
2,1738	99,143	-177,98	1,0654e-004
2,1738	99,143	-175,52	9,5392e-005
-2,2181	99,144	-177,98	9,0473e-005
-2,2181	99,144	-175,52	7,92e-005
-2,2142e-002	99,135	-169,39	6,0257e-005
2,1738	99,143	-173,07	8,3849e-005
2,1738	99,143	-170,61	7,2027e-005
-2,2181	99,144	-173,07	6,7738e-005
-2,2181	99,144	-170,61	5,5945e-005
-2,2142e-002	99,135	-164,48	3,5402e-005
2,1738	99,143	-168,16	5,9966e-005
2,1738	99,143	-165,7	4,762e-005
-2,2181	99,144	-168,16	4,3804e-005
-2,2181	99,144	-165,7	3,1467e-005
-2,2142e-002	99,135	-159,57	9,3457e-006
2,1738	99,143	-163,25	3,475e-005
2,1738	99,143	-160,79	2,1841e-005
-2,2181	99,144	-163,25	1,8761e-005
-2,2181	99,144	-160,79	5,5421e-006
-2,2142e-002	99,135	-154,66	-1,795e-005
2,1738	99,143	-158,34	8,4804e-006
2,1738	99,143	-155,88	-5,1333e-006
-2,2181	99,144	-158,34	-7,5918e-006
-2,2181	99,144	-155,88	-2,1203e-005
-2,2142e-002	99,135	-149,75	-4,6383e-005
2,1738	99,143	-153,43	-1,9052e-005
2,1738	99,143	-150,98	-3,3234e-005
-2,2181	99,144	-153,43	-3,526e-005
-2,2181	99,144	-150,98	-4,9375e-005
-2,2142e-002	99,135	-144,84	-7,6081e-005
2,1738	99,143	-148,52	-4,7842e-005
2,1738	99,143	-146,07	-6,2675e-005
-2,2181	99,144	-148,52	-6,3963e-005
-2,2181	99,144	-146,07	-7,8727e-005
-2,2142e-002	99,135	-139,93	-1,07e-004
2,1738	99,143	-143,61	-7,7713e-005
2,1738	99,143	-141,16	-9,3225e-005
-2,2181	99,144	-143,61	-9,3891e-005
-2,2181	99,144	-141,16	-1,0927e-004
-2,2142e-002	99,135	-135,02	-1,3907e-004
2,1738	99,143	-138,7	-1,0888e-004
2,1738	99,143	-136,25	-1,2498e-004
-2,2181	99,144	-138,7	-1,251e-004
-2,2181	99,144	-136,25	-1,4102e-004
-2,2142e-002	99,135	-130,11	-1,7222e-004
2,1738	99,143	-133,79	-1,4122e-004
2,1738	99,143	-131,34	-1,5782e-004
-2,2181	99,144	-133,79	-1,5742e-004
-2,2181	99,144	-131,34	-1,7395e-004
-2,2142e-002	99,135	-125,2	-2,065e-004
2,1738	99,143	-128,88	-1,7456e-004
2,1738	99,143	-126,43	-1,9173e-004
-2,2181	99,144	-128,88	-1,9077e-004
-2,2181	99,144	-126,43	-2,0789e-004
-2,2142e-002	99,135	-120,29	-2,4166e-004
2,1738	99,143	-123,97	-2,0909e-004
2,1738	99,143	-121,52	-2,266e-004
-2,2181	99,144	-123,97	-2,2521e-004
-2,2181	99,144	-121,52	-2,4282e-004
-2,2142e-002	99,135	-115,38	-2,7793e-004
2,1738	99,143	-119,06	-2,4454e-004
2,1738	99,143	-116,61	-2,6247e-004
-2,2181	99,144	-119,06	-2,6061e-004
-2,2181	99,144	-116,61	-2,7877e-004
-2,2142e-002	99,135	-110,47	-3,1496e-004
2,1738	99,143	-114,15	-2,8078e-004
2,1738	99,143	-111,7	-2,9942e-004
-2,2181	99,144	-114,15	-2,971e-004
-2,2181	99,144	-111,7	-3,1553e-004
-2,2142e-002	99,135	-105,56	-3,5299e-004
2,1738	99,143	-109,24	-3,1814e-004
2,1738	99,143	-106,79	-3,372e-004
-2,2181	99,144	-109,24	-3,3438e-004
-2,2181	99,144	-106,79	-3,5336e-004
-2,2142e-002	99,135	-100,65	-3,9194e-004
2,1738	99,143	-104,33	-3,5645e-004
2,1738	99,143	-101,88	-3,7577e-004
-2,2181	99,144	-104,33	-3,7257e-004
-2,2181	99,144	-101,88	-3,9196e-004
-2,2142e-002	99,135	-95,74	-4,317e-004
2,1738	99,143	-99,423	-3,9544e-004
2,1738	99,143	-96,968	-4,1539e-004
-2,2181	99,144	-99,423	-4,1167e-004
-2,2181	99,144	-96,968	-4,3153e-004
-2,2142e-002	99,135	-90,831	-4,7236e-004
2,1738	99,143	-94,513	-4,3543e-004
2,1738	99,143	-92,058	-4,5584e-004
-2,2181	99,144	-94,513	-4,516e-004
-2,2181	99,144	-92,058	-4,7195e-004
-2,2142e-002	99,135	-85,921	-5,1391e-004
2,1738	99,143	-89,603	-4,7628e-004
2,1738	99,143	-87,148	-4,9708e-004
-2,2181	99,144	-89,603	-4,9242e-004
-2,2181	99,144	-87,148	-5,1328e-004
-2,2142e-002	99,135	-81,011	-5,5632e-004
2,1738	99,143	-84,693	-5,1797e-004
2,1738	99,143	-82,239	-5,3921e-004
-2,2181	99,144	-84,693	-5,3414e-004
-2,2181	99,144	-82,239	-5,5536e-004
-2,2142e-002	99,135	-76,101	-5,995e-004
2,1738	99,143	-79,784	-5,6056e-004
2,1738	99,143	-77,329	-5,8219e-004
-2,2181	99,144	-79,784	-5,7677e-004
-2,2181	99,144	-77,329	-5,9831e-004
-2,2142e-002	99,135	-71,192	-6,4352e-004
2,1738	99,143	-74,874	-6,0389e-004
2,1738	99,143	-72,419	-6,2591e-004
-2,2181	99,144	-74,874	-6,2011e-004
-2,2181	99,144	-72,419	-6,4207e-004
-2,2142e-002	99,135	-66,282	-6,8822e-004
2,1738	99,143	-69,964	-6,4808e-004
2,1738	99,143	-67,509	-6,7042e-004
-2,2181	99,144	-69,964	-6,6423e-004
-2,2181	99,144	-67,509	-6,8657e-004
-2,2142e-002	99,135	-61,372	-7,3361e-004
2,1738	99,143	-65,054	-6,9295e-004
2,1738	99,143	-62,599	-7,1555e-004
-2,2181	99,144	-65,054	-7,0907e-004
-2,2181	99,144	-62,599	-7,3171e-004
-2,2142e-002	99,135	-56,462	-7,7966e-004
2,1738	99,143	-60,145	-7,3848e-004
2,1738	99,143	-57,69	-7,6143e-004
-2,2181	99,144	-60,145	-7,5469e-004
-2,401	99,145	-57,873	-7,7677e-004
-2,2142e-002	99,135	-51,552	-8,2635e-004
2,1738	99,143	-55,235	-7,8466e-004
2,3567	99,145	-52,597	-8,0922e-004
-2,401	99,145	-55,418	-7,9991e-004
-2,2181	99,144	-52,78	-8,2412e-004
-2,2142e-002	99,135	-46,643	-8,7371e-004
2,3567	99,145	-50,142	-8,3279e-004
2,1738	99,143	-47,87	-8,551e-004
-2,2181	99,144	-50,325	-8,4761e-004
-2,4006	99,145	-47,694	-8,7381e-004
-2,2142e-002	99,135	-41,733	-9,2171e-004
2,1738	99,143	-45,415	-8,7894e-004
2,3563	99,145	-43,126	-9,0078e-004
-2,4006	99,145	-45,239	-8,9764e-004
-2,4314	99,145	-42,748	-9,2218e-004
-2,2142e-002	99,135	-36,823	-9,704e-004
2,3563	99,145	-40,671	-9,2492e-004
2,311	99,145	-38,261	-9,4893e-004
-2,4314	99,145	-40,293	-9,4635e-004
-2,4366	99,146	-37,832	-9,7072e-004
-2,2142e-002	99,135	-31,913	-1,0199e-003
2,311	99,145	-35,806	-9,7344e-004
2,1738	99,143	-33,141	-1,0006e-003
-2,4366	99,146	-35,377	-9,9528e-004
-2,4374	99,146	-32,921	-1,02e-003
-2,2142e-002	99,135	-27,004	-1,0702e-003
2,1738	99,143	-30,686	-1,0255e-003
2,1738	99,143	-28,231	-1,0506e-003
-2,4374	99,146	-30,467	-1,045e-003
-2,4376	99,146	-28,012	-1,0701e-003
-2,2142e-002	99,135	-22,094	-1,1217e-003
2,1738	99,143	-25,776	-1,076e-003
2,268	99,144	-23,62	-1,0984e-003
-2,4376	99,146	-25,557	-1,0955e-003
-2,5325	99,146	-23,059	-1,1222e-003
-2,2142e-002	99,135	-17,184	-1,1746e-003
2,268	99,144	-21,165	-1,1244e-003
2,362	99,145	-18,832	-1,1492e-003
-2,5325	99,146	-20,604	-1,1483e-003
-2,542	99,146	-18,196	-1,1743e-003
-2,2142e-002	99,135	-12,274	-1,2291e-003
2,362	99,145	-16,377	-1,1759e-003
2,7225	99,148	-14,051	-1,2006e-003
-2,542	99,146	-15,742	-1,2011e-003
-2,7668	99,148	-12,953	-1,2332e-003
-2,2142e-002	99,135	-7,3646	-1,286e-003
2,7225	99,148	-11,596	-1,2283e-003
2,032	99,142	-9,2008	-1,2577e-003
-3,5136	99,156	-7,7751	-1,2964e-003
-2,7668	99,148	-10,498	-1,2611e-003
2,2323	99,144	-2,4549	-1,3392e-003
2,995	99,151	-4,8625	-1,3069e-003
2,032	99,142	-6,746	-1,2867e-003
-3,5136	99,156	-5,3202	-1,3258e-003
6,7405	99,213	0,	-1,3594e-003
5,2492	99,182	-2,4076	-1,3319e-003
11,247	99,351	0,	-1,3511e-003
7,5031	99,231	-2,4076	-1,3274e-003
9,5701	99,292	-2,7548	-1,32e-003
15,751	99,559	0,	-1,3455e-003
11,823	99,374	-2,7548	-1,3172e-003
14,509	99,495	-2,864	-1,3134e-003
20,241	99,835	-2,4549	-1,3142e-003
16,76	99,615	-2,864	-1,3117e-003
22,5	99,981	-453,19	-8,0079e-004
22,5	99,98	-450,69	-7,7778e-004
21,16	99,9	-453,64	-8,0275e-004
21,378	99,916	-451,01	-7,7871e-004
22,5	99,982	-458,14	-8,4692e-004
22,5	99,981	-455,64	-8,2355e-004
21,16	99,9	-456,09	-8,2563e-004
22,5	99,983	-463,09	-8,9372e-004
22,5	99,983	-460,59	-8,7002e-004
21,239	99,906	-461,01	-8,7215e-004
22,5	99,985	-468,04	-9,412e-004
22,5	99,984	-465,54	-9,1715e-004
21,319	99,911	-465,93	-9,1931e-004
22,5	99,986	-472,99	-9,8931e-004
22,5	99,985	-470,49	-9,6495e-004
21,399	99,917	-470,85	-9,6711e-004
22,5	99,987	-477,94	-1,0381e-003
22,5	99,987	-475,44	-1,0134e-003
21,479	99,923	-475,76	-1,0154e-003
22,5	99,989	-483,21	-1,0907e-003
