X-Position (mm)	Y-Position (mm)	Z-Position (mm)	Verschiebungskomponente (mm)
17,396	99,652	-238,2	1,1169e-004
15,163	99,528	-231,93	1,1537e-004
15,121	99,526	-40,433	-8,0851e-004
15,317	99,536	-222,59	1,0279e-004
15,005	99,52	-226,98	1,1015e-004
15,361	99,538	-45,772	-7,6806e-004
15,751	99,559	-50,645	-7,3193e-004
14,496	99,494	-217,48	9,792e-005
14,848	99,512	-55,284	-6,9648e-004
15,068	99,523	-212,58	8,667e-005
15,343	99,537	-60,784	-6,5696e-004
15,024	99,521	-65,81	-6,2037e-004
14,222	99,481	-202,2	6,741e-005
14,377	99,488	-207,16	7,8235e-005
14,475	99,493	-70,546	-5,8597e-004
14,705	99,504	-197,52	5,3796e-005
14,299	99,484	-75,501	-5,5113e-004
14,373	99,488	-192,93	4,2585e-005
14,116	99,475	-80,426	-5,1707e-004
14,095	99,474	-188,1	2,9457e-005
14,273	99,483	-86,021	-4,7982e-004
13,916	99,466	-183,15	1,4539e-005
14,091	99,474	-90,851	-4,4771e-004
13,754	99,458	-178,2	-1,5216e-006
14,031	99,471	-95,781	-4,1577e-004
13,592	99,451	-173,25	-1,8633e-005
13,908	99,465	-100,73	-3,8435e-004
13,484	99,446	-168,28	-3,7038e-005
13,763	99,459	-105,74	-3,5316e-004
13,427	99,443	-163,25	-5,6796e-005
13,603	99,451	-110,76	-3,2254e-004
13,223	99,434	-158,32	-7,6721e-005
13,474	99,445	-115,65	-2,9352e-004
13,121	99,429	-153,37	-9,8045e-005
13,355	99,44	-120,53	-2,6536e-004
13,09	99,428	-148,28	-1,2117e-004
13,201	99,433	-125,47	-2,3744e-004
12,662	99,409	-142,4	-1,4806e-004
13,495	99,446	-131,09	-2,0795e-004
13,489	99,446	-136,66	-1,7901e-004
10,971	99,341	-249,29	1,4355e-004
11,298	99,353	-11,019	-1,0477e-003
12,892	99,419	-28,166	-9,0335e-004
12,88	99,418	-32,83	-8,6609e-004
12,967	99,422	-23,644	-9,4016e-004
13,079	99,427	-19,033	-9,7853e-004
13,636	99,453	-14,847	-1,0142e-003
8,8463	99,269	-245,36	1,489e-004
9,3473	99,284	-241,09	1,45e-004
9,7564	99,298	-234,99	1,3875e-004
8,6057	99,262	-230,2	1,3722e-004
8,4175	99,256	-226,35	1,3281e-004
8,3742	99,255	-221,75	1,2624e-004
9,2709	99,282	-216,66	1,1516e-004
8,4415	99,257	-211,6	1,0789e-004
9,4046	99,286	-206,32	9,3882e-005
9,088	99,276	-201,75	8,3919e-005
8,2981	99,253	-196,83	7,3205e-005
9,3875	99,286	-191,89	5,6436e-005
9,1253	99,277	-186,19	3,9614e-005
9,0158	99,274	-181,63	2,5046e-005
8,9382	99,272	-176,73	8,1068e-006
8,8945	99,27	-171,72	-1,0358e-005
8,7914	99,267	-166,71	-2,9616e-005
8,7176	99,265	-161,65	-5,0143e-005
8,6356	99,263	-157,43	-6,809e-005
8,574	99,261	-151,5	-9,4516e-005
8,4908	99,258	-146,75	-1,1676e-004
7,8126	99,24	-142,24	-1,3759e-004
8,7115	99,265	-138,12	-1,5998e-004
8,7845	99,267	-132,97	-1,8691e-004
8,7644	99,266	-127,8	-2,1482e-004
8,8647	99,269	-122,43	-2,4494e-004
8,8955	99,27	-117,86	-2,7123e-004
8,9353	99,272	-112,9	-3,0049e-004
9,022	99,274	-107,9	-3,3086e-004
9,1855	99,279	-102,61	-3,6384e-004
9,184	99,279	-98,115	-3,9231e-004
9,2346	99,281	-93,187	-4,2425e-004
9,2906	99,283	-88,314	-4,5648e-004
9,4262	99,287	-83,116	-4,9171e-004
9,4007	99,286	-78,674	-5,2222e-004
9,5113	99,29	-73,636	-5,576e-004
9,6886	99,296	-67,736	-5,9986e-004
8,363	99,255	-63,658	-6,2853e-004
8,3687	99,255	-59,384	-6,5999e-004
9,6435	99,294	-53,654	-7,0344e-004
8,9465	99,272	-48,988	-7,384e-004
8,7151	99,265	-44,601	-7,72e-004
9,6845	99,295	-39,81	-8,0956e-004
8,8473	99,269	-34,77	-8,4906e-004
8,6288	99,262	-30,207	-8,8563e-004
8,6369	99,263	-25,322	-9,2555e-004
8,901	99,271	-20,836	-9,6295e-004
9,4151	99,287	-16,301	-1,0016e-003
12,765	99,413	-243,77	1,3455e-004
13,409	99,442	-238,47	1,285e-004
12,873	99,418	-36,617	-8,3626e-004
11,667	99,368	-229,41	1,2622e-004
12,239	99,391	-43,319	-7,8385e-004
11,923	99,378	-220,78	1,1334e-004
11,892	99,377	-224,87	1,1952e-004
12,314	99,394	-47,397	-7,5279e-004
12,165	99,388	-51,473	-7,2186e-004
11,792	99,373	-213,71	1,0141e-004
12,006	99,381	-58,303	-6,7091e-004
11,683	99,368	-210,23	9,4846e-005
11,458	99,359	-62,856	-6,3699e-004
11,333	99,355	-198,84	6,9503e-005
11,62	99,366	-195,6	5,9912e-005
-20,129	99,827	-235,39	-8,6863e-006
-20,618	99,861	-39,663	-9,2869e-004
-20,509	99,854	-230,56	-1,717e-005
-20,457	99,85	-44,369	-8,9226e-004
-19,893	99,811	-225,79	-1,6982e-005
-20,296	99,839	-49,29	-8,5469e-004
-19,847	99,808	-220,97	-2,337e-005
-20,135	99,828	-54,226	-8,1747e-004
-19,711	99,799	-216,04	-3,0117e-005
-19,976	99,817	-59,161	-7,8077e-004
-19,549	99,788	-210,95	-3,8068e-005
-19,818	99,806	-64,093	-7,4457e-004
-19,187	99,764	-205,86	-4,5283e-005
-20,254	99,836	-69,368	-7,1071e-004
-19,283	99,77	-201,23	-5,6891e-005
-19,366	99,776	-73,919	-6,7307e-004
-19,498	99,784	-195,69	-7,2882e-005
-19,646	99,794	-79,27	-6,3888e-004
-19,343	99,774	-190,74	-8,5049e-005
-19,438	99,78	-84,233	-6,0445e-004
-18,998	99,752	-186,43	-9,4606e-005
-19,267	99,769	-89,187	-5,7094e-004
-18,895	99,745	-181,51	-1,0917e-004
-19,122	99,76	-94,134	-5,3828e-004
-18,883	99,744	-175,87	-1,2807e-004
-18,777	99,737	-99,795	-5,0032e-004
-18,721	99,734	-170,54	-1,4577e-004
-18,654	99,729	-104,75	-4,6917e-004
-18,647	99,729	-165,55	-1,6413e-004
-18,537	99,722	-109,72	-4,3869e-004
-18,587	99,725	-160,62	-1,8332e-004
-18,425	99,715	-114,69	-4,0898e-004
-18,527	99,721	-155,69	-2,0347e-004
-18,315	99,708	-119,65	-3,8008e-004
-18,464	99,717	-150,75	-2,2461e-004
-18,208	99,701	-124,61	-3,5196e-004
-18,449	99,716	-145,67	-2,4772e-004
-18,368	99,711	-129,89	-3,2515e-004
-18,242	99,703	-140,47	-2,7069e-004
-18,389	99,713	-135,15	-2,9831e-004
-5,9809	99,196	-255,39	1,2653e-004
-10,489	99,323	-255,19	9,0885e-005
-15,367	99,538	-255,81	4,5971e-005
-16,479	99,599	-4,8499	-1,1897e-003
-12,37	99,396	-5,5099	-1,1627e-003
-7,0046	99,219	-5,7306	-1,1354e-003
-16,768	99,615	-243,71	2,9634e-005
-17,256	99,644	-248,24	2,6832e-005
-17,69	99,67	-252,14	2,3561e-005
-3,9984	99,163	-251,52	1,3862e-004
-4,3788	99,168	-247,41	1,3524e-004
-5,5112	99,187	-241,94	1,2539e-004
-4,6322	99,172	-237,41	1,2762e-004
-4,4139	99,169	-233,21	1,2493e-004
-4,4139	99,169	-228,3	1,1927e-004
-4,4139	99,169	-223,39	1,1245e-004
-4,4139	99,169	-218,48	1,0455e-004
-4,4139	99,169	-213,57	9,5643e-005
-4,4139	99,169	-208,66	8,5472e-005
-4,4139	99,169	-203,76	7,4146e-005
-4,4139	99,169	-198,85	6,165e-005
-4,4139	99,169	-193,94	4,8116e-005
-4,4139	99,169	-189,03	3,3329e-005
-4,4139	99,169	-184,12	1,7493e-005
-4,4139	99,169	-179,21	6,843e-007
-4,4139	99,169	-174,3	-1,7093e-005
-4,4139	99,169	-169,39	-3,5947e-005
-4,4139	99,169	-164,48	-5,5821e-005
-4,4139	99,169	-159,57	-7,6581e-005
-4,4139	99,169	-154,66	-9,8281e-005
-4,4139	99,169	-149,75	-1,21e-004
-4,4139	99,169	-144,84	-1,4465e-004
-4,4139	99,169	-139,93	-1,693e-004
-4,4139	99,169	-135,02	-1,9483e-004
-4,4139	99,169	-130,11	-2,2126e-004
-4,4139	99,169	-125,2	-2,485e-004
-4,4139	99,169	-120,29	-2,7658e-004
-4,4139	99,169	-115,38	-3,0537e-004
-4,4139	99,169	-110,47	-3,35e-004
-4,4139	99,169	-105,56	-3,6527e-004
-4,4139	99,169	-100,65	-3,9634e-004
-4,4139	99,169	-95,74	-4,2806e-004
-4,4139	99,169	-90,831	-4,6048e-004
-4,4139	99,169	-85,921	-4,9356e-004
-4,4139	99,169	-81,011	-5,2735e-004
-4,4139	99,169	-76,101	-5,6181e-004
-4,4139	99,169	-71,192	-5,9688e-004
-4,4139	99,169	-66,282	-6,3253e-004
-4,4139	99,169	-61,372	-6,6872e-004
-4,7797	99,174	-56,828	-7,0439e-004
-4,4139	99,169	-51,552	-7,4266e-004
-4,7789	99,174	-46,291	-7,8484e-004
-4,8405	99,175	-41,308	-8,2393e-004
-4,8508	99,176	-36,386	-8,6296e-004
-4,8525	99,176	-31,475	-9,0246e-004
-4,8528	99,176	-26,565	-9,4267e-004
-5,0426	99,179	-21,569	-9,8535e-004
-5,0617	99,179	-16,754	-1,0268e-003
-5,5112	99,187	-11,176	-1,0783e-003
-18,406	99,714	-8,6879	-1,1656e-003
-17,029	99,63	-13,597	-1,1155e-003
-17,68	99,669	-18,213	-1,0803e-003
-18,013	99,689	-23,026	-1,0427e-003
-18,123	99,696	-27,5	-1,0075e-003
-18,123	99,696	-32,5	-9,6816e-004
-17,408	99,653	-36,878	-9,298e-004
-16,336	99,591	-239,39	3,1049e-005
-15,233	99,531	-234,13	3,7051e-005
-15,609	99,551	-42,542	-8,7513e-004
-16,003	99,572	-47,581	-8,3948e-004
-14,913	99,515	-229,69	3,5294e-005
-15,444	99,542	-223,99	2,2972e-005
-15,307	99,535	-52,945	-7,95e-004
-15,16	99,528	-218,97	1,7994e-005
-15,824	99,563	-57,734	-7,6317e-004
-14,721	99,505	-213,83	1,302e-005
-15,52	99,546	-62,383	-7,2746e-004
-14,676	99,503	-67,182	-6,8741e-004
-14,469	99,493	-208,74	5,2133e-006
-14,335	99,486	-203,88	-4,4167e-006
-14,487	99,494	-72,456	-6,4893e-004
-14,135	99,476	-199,44	-1,3396e-005
-14,221	99,48	-77,694	-6,108e-004
-14,328	99,486	-193,84	-3,011e-005
-14,024	99,471	-82,618	-5,7597e-004
-14,188	99,479	-188,92	-4,3108e-005
-13,841	99,462	-87,617	-5,4133e-004
-14,046	99,472	-184,2	-5,652e-005
-13,686	99,455	-92,595	-5,0769e-004
-13,971	99,468	-179,12	-7,2705e-005
-13,522	99,447	-97,515	-4,7497e-004
-13,847	99,463	-174,09	-8,942e-005
-13,651	99,453	-101,72	-4,4957e-004
-13,726	99,457	-169,12	-1,0686e-004
-13,536	99,448	-106,67	-4,1833e-004
-13,619	99,452	-164,22	-1,2528e-004
-13,001	99,424	-112,38	-3,8006e-004
-13,503	99,447	-159,37	-1,4432e-004
-14,34	99,486	-117,19	-3,624e-004
-13,383	99,441	-154,44	-1,646e-004
-13,2	99,433	-121,67	-3,2808e-004
-13,608	99,451	-149,02	-1,91e-004
-13,073	99,427	-126,68	-2,9937e-004
-13,584	99,45	-143,72	-2,1589e-004
-12,664	99,409	-132,57	-2,6462e-004
-13,507	99,447	-138,38	-2,4157e-004
-8,3426	99,254	-250,39	1,0834e-004
-13,537	99,448	-251,38	6,2897e-005
-11,223	99,35	-11,02	-1,1068e-003
-12,635	99,408	-246,87	7,0017e-005
-11,557	99,363	-241,94	7,726e-005
-8,3454	99,254	-245,55	1,0654e-004
-9,3626	99,285	-237,83	9,3265e-005
-8,1921	99,25	-234,57	9,9848e-005
-9,3823	99,286	-230,41	8,5796e-005
-8,9573	99,272	-225,17	8,2584e-005
-9,0231	99,274	-220,68	7,532e-005
-9,8028	99,299	-216,96	6,2649e-005
-9,6237	99,293	-211,3	5,3415e-005
-9,5097	99,29	-206,15	4,3335e-005
-9,4418	99,287	-201,22	3,2003e-005
-9,4646	99,288	-196,73	2,0107e-005
-9,3349	99,284	-191,54	6,5125e-006
-9,2261	99,281	-186,77	-7,2665e-006
-9,2087	99,28	-181,72	-2,3689e-005
-9,1758	99,279	-176,93	-4,0059e-005
-9,1047	99,277	-171,99	-5,7687e-005
-9,0368	99,275	-167,03	-7,6455e-005
-9,0441	99,275	-162,41	-9,5369e-005
-8,9429	99,272	-157,16	-1,1703e-004
-8,939	99,272	-152,01	-1,4007e-004
-8,8674	99,27	-147,03	-1,6281e-004
-8,9649	99,272	-141,9	-1,8852e-004
-8,9985	99,274	-137,49	-2,1109e-004
-7,8573	99,241	-132,73	-2,2807e-004
-8,4935	99,258	-128,21	-2,5684e-004
-8,5872	99,261	-123,42	-2,8411e-004
-9,3386	99,284	-117,48	-3,2338e-004
-8,1498	99,249	-112,67	-3,4366e-004
-8,8322	99,268	-108,29	-3,747e-004
-8,9419	99,272	-103,23	-4,0668e-004
-9,0048	99,274	-98,706	-4,3569e-004
-9,0356	99,275	-93,987	-4,6634e-004
-9,1285	99,278	-89,034	-4,9954e-004
-9,3758	99,285	-83,251	-5,4014e-004
-9,0958	99,277	-78,102	-5,7377e-004
-9,2453	99,281	-72,938	-6,1097e-004
-9,3528	99,285	-67,786	-6,4845e-004
-8,5745	99,261	-63,259	-6,7665e-004
-8,6212	99,262	-58,789	-7,0994e-004
-9,6353	99,294	-53,663	-7,5415e-004
-9,254	99,281	-48,406	-7,9173e-004
-9,9016	99,303	-43,09	-8,3627e-004
-9,4412	99,287	-37,755	-8,7532e-004
-9,3963	99,286	-33,084	-9,1211e-004
-9,5067	99,29	-28,639	-9,485e-004
-9,4606	99,288	-23,87	-9,8739e-004
-9,3805	99,285	-19,103	-1,027e-003
-8,8497	99,269	-14,889	-1,0607e-003
-13,069	99,427	-16,391	-1,0698e-003
-13,515	99,447	-21,398	-1,0302e-003
-13,756	99,458	-26,046	-9,9344e-004
-13,871	99,464	-30,368	-9,5938e-004
-13,672	99,454	-34,56	-9,2502e-004
-13,243	99,435	-38,829	-8,8907e-004
-12,863	99,418	-237,42	6,2076e-005
-11,658	99,367	-234,01	6,9892e-005
-12,578	99,405	-46,292	-8,2767e-004
-12,587	99,406	-49,907	-8,0036e-004
-12,105	99,385	-226,31	5,6982e-005
-11,543	99,363	-221,58	5,5257e-005
-12,16	99,388	-56,882	-7,4565e-004
-12,161	99,388	-60,729	-7,1736e-004
-12,161	99,388	-64,269	-6,9162e-004
-17,724	99,672	-231,91	1,1083e-005
20,14	99,828	-284,85	8,5912e-005
20,631	99,862	-480,35	-9,2112e-004
20,512	99,854	-289,64	7,7268e-005
20,459	99,85	-475,67	-8,836e-004
19,895	99,811	-294,4	7,2016e-005
20,299	99,839	-470,75	-8,4465e-004
19,849	99,808	-299,22	6,3115e-005
20,138	99,828	-465,82	-8,0605e-004
19,713	99,799	-304,14	5,3334e-005
19,978	99,817	-460,89	-7,6796e-004
19,55	99,788	-309,22	4,2201e-005
19,82	99,806	-455,96	-7,3037e-004
19,19	99,764	-314,31	3,0714e-005
20,257	99,836	-450,69	-6,918e-004
19,285	99,77	-318,94	1,7498e-005
19,367	99,776	-446,14	-6,5681e-004
19,501	99,785	-324,47	7,2118e-008
19,646	99,794	-440,8	-6,1869e-004
19,347	99,774	-329,42	-1,5247e-005
19,513	99,785	-435,83	-5,8323e-004
19,192	99,764	-334,37	-3,164e-005
19,303	99,772	-430,89	-5,4836e-004
18,9	99,745	-338,64	-4,6021e-005
18,988	99,751	-425,24	-5,0905e-004
18,861	99,743	-344,27	-6,7499e-005
18,778	99,737	-420,29	-4,7539e-004
18,688	99,732	-349,21	-8,6896e-005
18,655	99,729	-415,33	-4,4261e-004
18,58	99,725	-354,18	-1,0764e-004
18,538	99,722	-410,37	-4,1048e-004
18,428	99,715	-359,13	-1,2915e-004
18,426	99,715	-405,41	-3,7911e-004
18,277	99,706	-364,08	-1,5161e-004
18,316	99,708	-400,45	-3,4851e-004
18,125	99,696	-369,03	-1,7511e-004
18,52	99,721	-395,22	-3,1797e-004
18,287	99,706	-374,36	-2,025e-004
18,414	99,714	-390,27	-2,89e-004
18,245	99,704	-379,64	-2,2997e-004
18,484	99,719	-384,97	-2,5955e-004
15,354	99,538	-264,63	1,2488e-004
10,81	99,335	-264,83	1,4272e-004
5,9466	99,196	-265,04	1,5574e-004
6,9791	99,218	-514,23	-1,2148e-003
12,348	99,396	-514,49	-1,2143e-003
16,48	99,599	-515,18	-1,2202e-003
16,754	99,614	-507,26	-1,1465e-003
18,348	99,71	-511,55	-1,186e-003
17,023	99,63	-501,73	-1,0972e-003
17,9	99,682	-497,21	-1,0585e-003
18,001	99,689	-492,53	-1,0188e-003
17,755	99,673	-487,62	-9,7765e-004
17,093	99,634	-276,64	1,0883e-004
5,4616	99,186	-508,61	-1,1615e-003
5,6371	99,19	-502,8	-1,1071e-003
4,3654	99,168	-497,52	-1,0608e-003
4,3654	99,168	-492,52	-1,0168e-003
4,3654	99,168	-487,53	-9,7363e-004
4,3654	99,168	-482,53	-9,3131e-004
4,3654	99,168	-477,54	-8,8958e-004
4,7308	99,174	-472,91	-8,5114e-004
4,7917	99,175	-467,95	-8,1084e-004
4,8018	99,175	-462,88	-7,7012e-004
4,3654	99,168	-457,55	-7,2821e-004
4,3654	99,168	-452,56	-6,8923e-004
4,3654	99,168	-447,56	-6,5075e-004
4,3654	99,168	-442,56	-6,1294e-004
4,3654	99,168	-437,57	-5,7587e-004
4,3654	99,168	-432,57	-5,3928e-004
4,3654	99,168	-427,58	-5,0353e-004
4,3654	99,168	-422,58	-4,6853e-004
4,3654	99,168	-417,59	-4,3422e-004
4,3654	99,168	-412,59	-4,0059e-004
4,3654	99,168	-407,59	-3,6773e-004
4,3654	99,168	-402,6	-3,3567e-004
4,3654	99,168	-397,6	-3,043e-004
4,3654	99,168	-392,61	-2,7382e-004
4,3654	99,168	-387,61	-2,4417e-004
4,3654	99,168	-382,61	-2,1541e-004
4,3654	99,168	-377,62	-1,8756e-004
4,3654	99,168	-372,62	-1,6073e-004
4,3654	99,168	-367,63	-1,3484e-004
4,3654	99,168	-362,63	-1,0999e-004
4,3654	99,168	-357,64	-8,6082e-005
4,3654	99,168	-352,64	-6,322e-005
4,3654	99,168	-347,64	-4,1373e-005
4,3654	99,168	-342,65	-2,0445e-005
4,3654	99,168	-337,65	-6,6511e-007
4,3654	99,168	-332,66	1,8054e-005
4,3654	99,168	-327,66	3,5838e-005
4,3654	99,168	-322,67	5,2228e-005
4,3654	99,168	-317,67	6,7718e-005
4,3654	99,168	-312,67	8,1772e-005
4,3654	99,168	-307,68	9,4647e-005
4,3654	99,168	-302,68	1,0638e-004
4,3654	99,168	-297,69	1,1697e-004
4,3654	99,168	-292,69	1,2638e-004
4,7296	99,174	-287,33	1,3491e-004
4,8706	99,176	-282,74	1,4123e-004
5,4616	99,186	-278,8	1,4533e-004
5,4616	99,186	-273,8	1,504e-004
4,036	99,163	-268,87	1,5544e-004
17,29	99,646	-272,29	1,1185e-004
17,712	99,671	-268,39	1,1275e-004
16,581	99,605	-280,79	1,0654e-004
18,179	99,699	-483,06	-9,4062e-004
14,872	99,513	-285,45	1,077e-004
15,825	99,563	-478,5	-9,0122e-004
15,96	99,57	-472,62	-8,5416e-004
15,076	99,523	-291,02	9,832e-005
15,592	99,55	-296,14	8,7156e-005
15,881	99,566	-467,55	-8,1388e-004
14,762	99,507	-300,92	8,0977e-005
15,148	99,527	-462,15	-7,7077e-004
15,291	99,534	-305,81	6,8056e-005
15,601	99,551	-457,33	-7,3429e-004
14,828	99,511	-452,25	-6,9448e-004
14,449	99,492	-310,82	5,9183e-005
14,293	99,484	-315,78	4,6666e-005
14,723	99,505	-448,03	-6,6265e-004
14,138	99,476	-320,73	3,2979e-005
14,467	99,493	-442,9	-6,243e-004
13,983	99,469	-325,68	1,8107e-005
14,43	99,491	-437,86	-5,8761e-004
13,565	99,449	-330,99	1,7952e-006
14,307	99,485	-432,9	-5,5208e-004
13,998	99,47	-336,33	-1,8901e-005
14,944	99,516	-341,01	-4,0088e-005
14,161	99,478	-427,94	-5,1704e-004
13,989	99,469	-422,85	-4,8173e-004
13,337	99,439	-345,45	-5,2138e-005
13,829	99,462	-417,76	-4,472e-004
13,182	99,432	-350,48	-7,2666e-005
13,709	99,456	-412,8	-4,1423e-004
13,813	99,461	-355,64	-9,7372e-005
13,597	99,451	-407,84	-3,821e-004
12,91	99,42	-360,34	-1,1604e-004
13,486	99,446	-402,88	-3,5064e-004
13,108	99,429	-366,04	-1,4396e-004
13,374	99,441	-397,93	-3,2004e-004
13,288	99,437	-371,64	-1,7259e-004
13,261	99,435	-392,97	-2,9009e-004
13,279	99,436	-376,67	-1,9878e-004
13,113	99,429	-387,67	-2,5896e-004
13,507	99,447	-381,73	-2,2677e-004
13,129	99,43	-269,38	1,3143e-004
8,5014	99,259	-269,51	1,4738e-004
11,197	99,349	-508,98	-1,162e-003
11,54	99,363	-503,09	-1,1078e-003
13,205	99,433	-498,39	-1,0664e-003
14,345	99,487	-494,37	-1,0321e-003
12,636	99,408	-489,47	-9,8948e-004
13,422	99,443	-483,96	-9,4392e-004
11,929	99,378	-273,93	1,3254e-004
13,451	99,444	-278,04	1,2254e-004
8,9703	99,273	-499,42	-1,075e-003
9,4462	99,288	-494,49	-1,0316e-003
7,9185	99,242	-489,91	-9,9205e-004
8,5898	99,261	-485,43	-9,5403e-004
9,8477	99,301	-478,94	-9,0022e-004
8,1588	99,249	-475,17	-8,6884e-004
8,6582	99,263	-471,13	-8,361e-004
8,7354	99,266	-466,27	-7,9702e-004
9,572	99,292	-461,02	-7,5593e-004
8,7626	99,266	-455,59	-7,1302e-004
9,7654	99,298	-450,75	-6,7659e-004
9,6467	99,294	-445,45	-6,3644e-004
9,5724	99,292	-440,03	-5,9603e-004
9,4868	99,289	-435,1	-5,6006e-004
9,402	99,286	-430,2	-5,2483e-004
9,2994	99,283	-425,13	-4,8911e-004
9,2176	99,28	-420,17	-4,5488e-004
9,1497	99,278	-415,27	-4,2184e-004
9,0736	99,276	-410,32	-3,8907e-004
8,9979	99,274	-405,37	-3,5697e-004
8,9135	99,271	-400,42	-3,2569e-004
8,8266	99,268	-395,5	-2,9536e-004
8,7345	99,266	-390,43	-2,6498e-004
8,9219	99,271	-384,84	-2,3295e-004
8,7424	99,266	-379,56	-2,0307e-004
8,4092	99,256	-374,62	-1,7576e-004
8,5149	99,259	-369,11	-1,4728e-004
8,5814	99,261	-364,23	-1,2308e-004
7,9191	99,242	-360,01	-1,0138e-004
9,3715	99,285	-355,22	-8,2353e-005
8,8071	99,268	-349,43	-5,5489e-005
8,2835	99,252	-345,33	-3,6873e-005
9,6189	99,293	-340,36	-2,0123e-005
9,162	99,279	-334,48	3,4757e-006
8,5833	99,261	-329,81	2,1675e-005
8,9331	99,272	-325,22	3,6271e-005
9,0387	99,275	-320,4	5,1189e-005
9,0786	99,276	-315,19	6,6316e-005
9,1661	99,279	-310,12	7,9673e-005
8,4077	99,256	-305,08	9,4019e-005
9,2808	99,282	-300,27	1,0221e-004
8,623	99,262	-295,3	1,14e-004
9,5616	99,291	-290,41	1,1983e-004
9,739	99,297	-284,81	1,278e-004
8,6511	99,263	-280,98	1,36e-004
9,5683	99,292	-277,76	1,3698e-004
12,114	99,386	-281,21	1,2412e-004
12,271	99,392	-474,88	-8,6866e-004
12,294	99,393	-469,44	-8,2494e-004
12,057	99,383	-293,94	1,0512e-004
12,013	99,382	-297,34	9,8908e-005
12,292	99,393	-465,17	-7,9105e-004
11,739	99,371	-303,36	8,737e-005
12,197	99,389	-458,07	-7,3542e-004
11,721	99,37	-306,95	7,9069e-005
12,2	99,389	-454,74	-7,0987e-004
-20,192	99,832	-285,15	-2,1103e-005
-20,445	99,849	-480,42	-1,0294e-003
-20,509	99,854	-289,95	-3,1294e-005
-20,829	99,876	-475,63	-9,937e-004
-19,814	99,806	-294,69	-3,2577e-005
-20,164	99,83	-470,86	-9,5178e-004
-19,677	99,796	-299,47	-4,0329e-005
-20,107	99,826	-466,06	-9,1399e-004
-19,523	99,786	-304,38	-4,9263e-005
-19,902	99,812	-460,99	-8,7367e-004
-19,509	99,785	-309,8	-6,1863e-005
-19,555	99,788	-455,9	-8,3271e-004
-19,811	99,805	-314,57	-7,7014e-005
-19,621	99,793	-451,27	-7,985e-004
-19,656	99,795	-319,52	-8,9362e-005
-19,49	99,784	-446,36	-7,6144e-004
-19,501	99,785	-324,47	-1,0278e-004
-19,646	99,794	-440,8	-7,223e-004
-19,347	99,774	-329,42	-1,1728e-004
-19,513	99,785	-435,83	-6,8613e-004
-18,947	99,748	-333,91	-1,2895e-004
-19,303	99,772	-430,89	-6,5016e-004
-18,832	99,741	-338,8	-1,4566e-004
-18,875	99,744	-425,73	-6,1164e-004
-18,861	99,743	-344,27	-1,6695e-004
-18,949	99,748	-420,99	-5,804e-004
-18,57	99,724	-349,94	-1,8742e-004
-18,775	99,737	-416,04	-5,4651e-004
-18,483	99,719	-354,9	-2,0788e-004
-18,602	99,726	-411,09	-5,1331e-004
-18,391	99,713	-359,86	-2,2931e-004
-18,429	99,715	-406,14	-4,8083e-004
-18,301	99,707	-364,82	-2,5174e-004
-18,257	99,704	-401,19	-4,4906e-004
-18,504	99,72	-370,07	-2,7908e-004
-18,353	99,71	-395,91	-4,1825e-004
-18,416	99,714	-375,02	-3,034e-004
-18,286	99,706	-390,93	-3,8879e-004
-18,505	99,72	-380,33	-3,3202e-004
-18,272	99,705	-385,72	-3,5939e-004
-6,3623	99,204	-265,9	1,2112e-004
-11,656	99,367	-265,15	7,8211e-005
-15,922	99,568	-264,74	3,8638e-005
-15,524	99,547	-514,23	-1,2931e-003
-10,168	99,312	-514,49	-1,2688e-003
-6,0549	99,198	-515,16	-1,257e-003
-17,645	99,667	-488,67	-1,0794e-003
-17,61	99,665	-493,02	-1,1156e-003
-17,411	99,653	-498,08	-1,1575e-003
-17,403	99,652	-502,95	-1,2e-003
-16,981	99,628	-508,63	-1,2486e-003
-16,78	99,616	-277,72	2,0784e-005
-4,1255	99,164	-511,32	-1,211e-003
-5,5058	99,187	-506,41	-1,1697e-003
-4,8041	99,175	-501,7	-1,1232e-003
-4,4772	99,17	-496,94	-1,0791e-003
-4,4096	99,169	-492,52	-1,0399e-003
-4,4096	99,169	-487,53	-9,9687e-004
-4,775	99,174	-482,17	-9,5304e-004
-4,4731	99,17	-477,47	-9,1248e-004
-4,4096	99,169	-472,54	-8,7159e-004
-4,4096	99,169	-467,54	-8,3105e-004
-4,4096	99,169	-462,55	-7,9096e-004
-4,4096	99,169	-457,55	-7,5143e-004
-4,4096	99,169	-452,56	-7,1241e-004
-4,4096	99,169	-447,56	-6,7396e-004
-4,4096	99,169	-442,56	-6,3613e-004
-4,4096	99,169	-437,57	-5,9898e-004
-4,4096	99,169	-432,57	-5,6249e-004
-4,4096	99,169	-427,58	-5,268e-004
-4,4096	99,169	-422,58	-4,9169e-004
-4,4096	99,169	-417,59	-4,5737e-004
-4,4096	99,169	-412,59	-4,2377e-004
-4,4096	99,169	-407,59	-3,9093e-004
-4,4096	99,169	-402,6	-3,5886e-004
-4,4096	99,169	-397,6	-3,2753e-004
-4,4096	99,169	-392,61	-2,9701e-004
-4,4096	99,169	-387,61	-2,6735e-004
-4,4096	99,169	-382,61	-2,3861e-004
-4,4096	99,169	-377,62	-2,1077e-004
-4,4096	99,169	-372,62	-1,8393e-004
-4,4096	99,169	-367,63	-1,5805e-004
