,Simulation Number,CPMU20.photonEnergy,CPMU20.energySpread,CPMU20.numberRays,M3.radius,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
245,245,2000,0,50000.0,234.49999999999943,,0.0,49968.0,99.936,2000.0,0.0,2.34489423160779,0.0128334322233747,0.003768939303139,-1.4412124812368035e-05,483425938203592.8,,,,0.0412021629067618,0.0254927116168384
246,246,2000,0,50000.0,234.59999999999943,,0.0,49965.0,99.93,2000.0,0.0,2.108618882255208,0.0166702231868509,-0.0012955813477615,3.146872709166164e-05,483396914071856.25,,,,0.0411996891938111,0.0254911810745944
247,247,2000,0,50000.0,234.69999999999945,,0.0,49978.0,99.956,2000.0,0.0,2.344777065625128,0.0154280394054939,0.0010291622538415,5.774931341972681e-05,483522685309381.25,,,,0.0412104086165975,0.0254978134243186
248,248,2000,0,50000.0,234.79999999999944,,0.0,49973.0,99.946,2000.0,0.0,2.355593981926845,0.0133248602802,-0.0018272391870096,-1.6326877976616047e-05,483474311756487.0,,,,0.0412062857616797,0.0254952625205785
249,249,2000,0,50000.0,234.89999999999944,,0.0,49980.0,99.96,2000.0,0.0,2.3974107405737817,0.0159475527988065,-0.0068633005146363,-4.753024643394242e-05,483542034730538.9,,,,0.0412120577585646,0.0254988337858146
250,250,2000,0,50000.0,234.99999999999943,,0.0,49973.0,99.946,2000.0,0.0,2.359041752110266,0.0143245371909788,0.0065704839676675,-5.0760324392003394e-05,483474311756487.0,,,,0.0412062857616797,0.0254952625205785
251,251,2000,0,50000.0,235.09999999999943,,0.0,49972.0,99.944,2000.0,0.0,2.307403234256064,0.0170166252907639,0.0003348452794378,-5.353968722257331e-05,483464637045908.2,,,,0.0412054611906961,0.0254947523398305
252,252,2000,0,50000.0,235.19999999999945,,0.0,49976.0,99.952,2000.0,0.0,2.339448901088748,0.0165527824752654,-0.0039640736685886,-4.466304913413547e-06,483503335888223.5,,,,0.0412087594746304,0.0254967930628225
253,253,2000,0,50000.0,235.2999999999994,,0.0,49975.0,99.95,2000.0,0.0,2.423685832810629,0.0156948356077343,0.0110525330792418,5.3085023994710045e-06,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
254,254,2000,0,50000.0,235.3999999999994,,0.0,49970.0,99.94,2000.0,0.0,2.442089873709318,0.013849974538113,-0.0168077100554749,1.541386265195605e-05,483445287624750.4,,,,0.041203812048729,0.0254937319783344
255,255,2000,0,50000.0,235.4999999999994,,0.0,49976.0,99.952,2000.0,0.0,2.339985496243689,0.0159372798322288,-0.0040490922511484,1.6262547044520933e-06,483503335888223.5,,,,0.0412087594746304,0.0254967930628225
256,256,2000,0,50000.0,235.5999999999994,,0.0,49973.0,99.946,2000.0,0.0,2.296302744505377,0.0159203437236436,-0.0021045766749785,-1.722285216117069e-05,483474311756487.0,,,,0.0412062857616797,0.0254952625205785
257,257,2000,0,50000.0,235.6999999999994,,0.0,49965.0,99.93,2000.0,0.0,2.319314438645829,0.0174562461632658,-0.0005003367562943,5.564009157901647e-05,483396914071856.25,,,,0.0411996891938111,0.0254911810745944
258,258,2000,0,50000.0,235.7999999999994,,0.0,49967.0,99.934,2000.0,0.0,2.374081390175367,0.0194821148149931,-0.0007726263871816,-1.7467991607273778e-05,483416263493013.94,,,,0.0412013383357783,0.0254922014360904
259,259,2000,0,50000.0,235.89999999999935,,0.0,49978.0,99.956,2000.0,0.0,2.367656077692258,0.0169456125848995,-0.0065157391750763,5.149218928883058e-05,483522685309381.25,,,,0.0412104086165975,0.0254978134243186
260,260,2000,0,50000.0,235.99999999999935,,0.0,49972.0,99.944,2000.0,0.0,2.297816587953114,0.0164468790910709,-0.0045571027552317,3.452932141049839e-05,483464637045908.2,,,,0.0412054611906961,0.0254947523398305
261,261,2000,0,50000.0,236.09999999999937,,0.0,49966.0,99.932,2000.0,0.0,2.2820087398154225,0.0192391925339125,-0.0084529461444017,2.7981232556345304e-05,483406588782435.1,,,,0.0412005137647947,0.0254916912553424
262,262,2000,0,50000.0,236.19999999999936,,0.0,49969.0,99.938,2000.0,0.0,2.2947762863726373,0.0176690197894933,0.0127209557028179,5.469399750142171e-05,483435612914171.7,,,,0.0412029874777454,0.0254932217975864
263,263,2000,0,50000.0,236.29999999999936,,0.0,49976.0,99.952,2000.0,0.0,2.385314551240209,0.0185789142744966,0.0055001139102938,-4.453521493491545e-06,483503335888223.5,,,,0.0412087594746304,0.0254967930628225
264,264,2000,0,50000.0,236.39999999999932,,0.0,49975.0,99.95,2000.0,0.0,2.3857812223616373,0.0204074688673883,-0.0031917636902859,0.0001086108539638,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
265,265,2000,0,50000.0,236.49999999999932,,0.0,49971.0,99.942,2000.0,0.0,2.339290041817425,0.01921202889613,-0.0007588222394546,1.6493670266568e-05,483454962335329.3,,,,0.0412046366197125,0.0254942421590825
266,266,2000,0,50000.0,236.5999999999993,,0.0,49985.0,99.97,2000.0,0.0,2.0788558703169047,0.018700066903051,0.0016534535878638,-1.8450192158400785e-05,483590408283433.1,,,,0.0412161806134824,0.0255013846895547
267,267,2000,0,50000.0,236.6999999999993,,0.0,49973.0,99.946,2000.0,0.0,2.38683425701302,0.0175862582638416,-0.0025388931654871,4.8607851838685904e-05,483474311756487.0,,,,0.0412062857616797,0.0254952625205785
268,268,2000,0,50000.0,236.79999999999933,,0.0,49977.0,99.954,2000.0,0.0,2.3457368620664822,0.0161258697661044,0.0004488266402598,-5.513964655045555e-05,483513010598802.4,,,,0.0412095840456139,0.0254973032435706
269,269,2000,0,50000.0,236.89999999999927,,0.0,49972.0,99.944,2000.0,0.0,2.3922070150325405,0.0221486972082641,0.0028483708861257,-0.0001218320988886,483464637045908.2,,,,0.0412054611906961,0.0254947523398305
270,270,2000,0,50000.0,236.9999999999993,,0.0,49977.0,99.954,2000.0,0.0,2.344067010783789,0.0168202770221739,-0.0008302013573768,-1.6140281591239073e-05,483513010598802.4,,,,0.0412095840456139,0.0254973032435706
271,271,2000,0,50000.0,237.0999999999993,,0.0,49978.0,99.956,2000.0,0.0,2.436786205525002,0.0195460036327038,0.005911707812231,4.926769161764487e-05,483522685309381.25,,,,0.0412104086165975,0.0254978134243186
272,272,2000,0,50000.0,237.1999999999993,,0.0,49962.0,99.924,2000.0,0.0,2.355553735029213,0.0205083185727759,0.0055313333151779,5.517187519513478e-05,483367889940119.75,,,,0.0411972154808605,0.0254896505323503
273,273,2000,0,50000.0,237.2999999999993,,0.0,49977.0,99.954,2000.0,0.0,2.302127655461583,0.0234811094582856,-0.0005061925126982,-6.852126269481229e-05,483513010598802.4,,,,0.0412095840456139,0.0254973032435706
274,274,2000,0,50000.0,237.3999999999993,,0.0,49967.0,99.934,2000.0,0.0,2.0968712952017814,0.0188692005242318,0.0087166588719205,-9.62205511437409e-05,483416263493013.94,,,,0.0412013383357783,0.0254922014360904
275,275,2000,0,50000.0,237.4999999999993,,0.0,49973.0,99.946,2000.0,0.0,2.345342755239501,0.020187639011661,0.0044596110321828,-2.2144404731293964e-05,483474311756487.0,,,,0.0412062857616797,0.0254952625205785
276,276,2000,0,50000.0,237.59999999999928,,0.0,49979.0,99.958,2000.0,0.0,2.3484981740148605,0.0220853099981677,0.0079098216608029,5.787459191231924e-05,483532360019960.06,,,,0.041211233187581,0.0254983236050666
277,277,2000,0,50000.0,237.69999999999928,,0.0,49978.0,99.956,2000.0,0.0,2.356603360314483,0.0221674317024967,0.0043553964278907,-5.3158567148822345e-06,483522685309381.25,,,,0.0412104086165975,0.0254978134243186
278,278,2000,0,50000.0,237.79999999999927,,0.0,49969.0,99.938,2000.0,0.0,2.331138462582828,0.020345726407733,-0.0041109872425912,-2.782363312255052e-05,483435612914171.7,,,,0.0412029874777454,0.0254932217975864
279,279,2000,0,50000.0,237.89999999999927,,0.0,49975.0,99.95,2000.0,0.0,2.3804184990927952,0.0238200349627794,0.0003701589156444,4.567384057195212e-05,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
280,280,2000,0,50000.0,237.9999999999993,,0.0,49981.0,99.962,2000.0,0.0,2.337991431313683,0.0227835465652619,-0.001117275528244,8.896736984614715e-05,483551709441117.7,,,,0.0412128823295482,0.0254993439665626
281,281,2000,0,50000.0,238.09999999999928,,0.0,49974.0,99.948,2000.0,0.0,2.3632759080991947,0.0239289868745156,-0.0003162507467228,-3.782694852090812e-05,483483986467065.9,,,,0.0412071103326632,0.0254957727013265
282,282,2000,0,50000.0,238.19999999999925,,0.0,49978.0,99.956,2000.0,0.0,2.382490346066964,0.0247649155827203,0.0034477195510613,3.828891113450552e-05,483522685309381.25,,,,0.0412104086165975,0.0254978134243186
283,283,2000,0,50000.0,238.29999999999924,,0.0,49974.0,99.948,2000.0,0.0,2.334375994547475,0.0232041129900591,0.0023599993678393,-6.323058284239824e-05,483483986467065.9,,,,0.0412071103326632,0.0254957727013265
284,284,2000,0,50000.0,238.39999999999924,,0.0,49971.0,99.942,2000.0,0.0,2.332416111776607,0.0247430070470095,0.0025551760587628,-2.01162685326568e-05,483454962335329.3,,,,0.0412046366197125,0.0254942421590825
285,285,2000,0,50000.0,238.49999999999923,,0.0,49978.0,99.956,2000.0,0.0,2.315416602807306,0.0224207986235509,-0.0031280334569614,1.1026761975336212e-05,483522685309381.25,,,,0.0412104086165975,0.0254978134243186
286,286,2000,0,50000.0,238.59999999999923,,0.0,49974.0,99.948,2000.0,0.0,2.3686059701215743,0.0288129063053564,0.0138832432384303,-1.0025554360245109e-06,483483986467065.9,,,,0.0412071103326632,0.0254957727013265
287,287,2000,0,50000.0,238.6999999999992,,0.0,49979.0,99.958,2000.0,0.0,2.3308962742667223,0.0274751102458527,-0.0014410977633294,5.074254139101861e-05,483532360019960.06,,,,0.041211233187581,0.0254983236050666
288,288,2000,0,50000.0,238.7999999999992,,0.0,49966.0,99.932,2000.0,0.0,2.349092181710196,0.0261657743803542,-0.0008002383384439,2.1981932786872467e-05,483406588782435.1,,,,0.0412005137647947,0.0254916912553424
289,289,2000,0,50000.0,238.8999999999992,,0.0,49970.0,99.94,2000.0,0.0,2.3535651120578462,0.0219293367727604,0.0024462411693183,-0.0001578425492848,483445287624750.4,,,,0.041203812048729,0.0254937319783344
290,290,2000,0,50000.0,238.9999999999992,,0.0,49978.0,99.956,2000.0,0.0,2.2940934620554856,0.0221833080657542,0.0015031821075372,0.000105604645328,483522685309381.25,,,,0.0412104086165975,0.0254978134243186
291,291,2000,0,50000.0,239.0999999999992,,0.0,49975.0,99.95,2000.0,0.0,2.336288199202107,0.0272823112772645,0.0043304570708166,2.277693990402969e-05,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
292,292,2000,0,50000.0,239.1999999999992,,0.0,49973.0,99.946,2000.0,0.0,2.3499515149104537,0.0246160440281947,0.0063425154976363,-1.6913444133178062e-05,483474311756487.0,,,,0.0412062857616797,0.0254952625205785
293,293,2000,0,50000.0,239.2999999999992,,0.0,49970.0,99.94,2000.0,0.0,2.351633289702957,0.0233843775890837,0.0012504208462303,1.2164939115060392e-05,483445287624750.4,,,,0.041203812048729,0.0254937319783344
294,294,2000,0,50000.0,239.3999999999992,,0.0,49981.0,99.962,2000.0,0.0,2.2986887654267543,0.0229676925239746,-0.000640920250679,0.0001499221888698,483551709441117.7,,,,0.0412128823295482,0.0254993439665626
295,295,2000,0,50000.0,239.4999999999992,,0.0,49967.0,99.934,2000.0,0.0,2.2886096064570776,0.0267820934699002,0.0014946299382119,6.311904709453055e-05,483416263493013.94,,,,0.0412013383357783,0.0254922014360904
296,296,2000,0,50000.0,239.5999999999992,,0.0,49972.0,99.944,2000.0,0.0,2.347431249943077,0.0291268440972187,0.0056054713144258,4.989416786865612e-05,483464637045908.2,,,,0.0412054611906961,0.0254947523398305
297,297,2000,0,50000.0,239.6999999999992,,0.0,49970.0,99.94,2000.0,0.0,2.1171709858180265,0.0276826598125711,0.0005601047458455,6.39402607377166e-05,483445287624750.4,,,,0.041203812048729,0.0254937319783344
298,298,2000,0,50000.0,239.7999999999992,,0.0,49978.0,99.956,2000.0,0.0,2.345124030505929,0.0263440076515464,0.0020094807823662,-2.0430284241102503e-05,483522685309381.25,,,,0.0412104086165975,0.0254978134243186
299,299,2000,0,50000.0,239.89999999999915,,0.0,49972.0,99.944,2000.0,0.0,2.360614641125016,0.0263435741966251,0.0059664898133963,5.7649012026959984e-05,483464637045908.2,,,,0.0412054611906961,0.0254947523398305
