,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
752,752,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,448.0,0.0896,750.0,0.0377588016006881,0.0072753884670914,0.0031648440468234,1013399701337.5924,20.471460082190816,1.8297296553424427,20694726409068.83,3.310780475687063e-05,1.871768319817944e-05
753,753,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,453.875,0.0907749999999999,750.0,0.0395743840664266,0.0057963523721878,0.0032071714714374,1026689262153.1244,19.140446606611363,1.7401784006008545,19681878029498.16,3.3541975187555046e-05,1.896314388744128e-05
754,754,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,434.625,0.0869249999999999,750.0,0.0425307009686263,0.0073497843187392,0.0031474319361364,983144743736.2748,18.439721809103723,1.6120302155294368,18232488158088.234,3.2119374201908265e-05,1.8158868437519503e-05
755,755,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,452.25,0.0904499999999999,750.0,0.0457952334116242,0.006917437154207,0.0031066500563929,1023013426182.871,16.912440665740686,1.5253931101447673,17252599578606.342,3.342188549396149e-05,1.8895250505305025e-05
756,756,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,370.875,0.0741749999999999,750.0,0.576391522593056,0.0064026884017187,0.0031032262844025,838938871057.0972,1.3231215444145137,0.0980605743164506,1109091034880.4006,2.7408163145545527e-05,1.5495358830635713e-05
757,757,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,457.25,0.09145,750.0,0.0362906789268179,0.0062516976301451,0.00316620877745,1034323690706.728,21.28148937238529,1.9421068486285535,21965742191583.36,3.379139224348013e-05,1.910415321957042e-05
758,758,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,439.75,0.08795,750.0,0.0401228542924485,0.0061679722861359,0.0031760940518507,994737764873.228,18.86532713652239,1.6592565407335047,18766630388635.94,3.249811862016487e-05,1.8372993719641536e-05
759,759,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,449.125,0.0898249999999999,750.0,0.0383564720606556,0.0071432463772188,0.0030559501960958,1015944510855.4602,19.884451416940596,1.7865103383809042,20205904501693.406,3.3190943775512337e-05,1.8764686308889147e-05
760,760,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,450.0,0.09,750.0,0.037937770837658,0.0065791313780682,0.0031090897325022,1017923807147.1353,20.22167837154105,1.8155736374393168,20534618101980.023,3.325560745667809e-05,1.8801244283885592e-05
761,761,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,438.25,0.0876499999999999,750.0,0.0401848300695774,0.0066954063109976,0.0030272764391799,991344685516.071,18.88704388027407,1.652444808074048,18689587890391.69,3.238726659530928e-05,1.831032290536192e-05
762,762,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,452.5,0.0904999999999999,750.0,0.0385416516873532,0.0070194445787531,0.0030728161010716,1023578939409.0636,20.51637671973929,1.8675401175465165,21122372738366.203,3.3440360831437414e-05,1.8905695641018296e-05
763,763,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,448.125,0.089625,750.0,0.0396390070110612,0.0068960798477546,0.0030764035394172,1013682457950.6888,20.619912488445905,1.843537643614314,20850898408966.008,3.311704242560861e-05,1.8722905766036072e-05
764,764,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,451.25,0.09025,750.0,0.048912643266135,0.0067378892536694,0.0031120844859388,1020751373278.0994,15.50912603368428,1.4006036469450962,15841197740027.938,3.334798414405776e-05,1.8853469962451944e-05
765,765,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,443.75,0.08875,750.0,0.0425110068621136,0.0062117373541655,0.0030256928492103,1003785976492.314,18.311783690579688,1.620185148788034,18324722610417.367,3.279372401977979e-05,1.854011589105385e-05
766,766,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,449.75,0.0899499999999999,750.0,0.035689453200689,0.0061854934636664,0.0031552401801932,1017358293920.9424,21.729272971208733,1.946346924065077,22013698566371.55,3.323713211920216e-05,1.8790799148172324e-05
767,767,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,446.875,0.0893749999999999,750.0,0.0404805723858885,0.0066328093455245,0.0030751008807688,1010854891819.7244,18.74615510996349,1.6781970097810612,18980852103769.73,3.3024665738228936e-05,1.867068008746972e-05
768,768,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,437.5,0.0875,750.0,0.0354700672755967,0.0070387970767303,0.003160495903807,989648145837.4926,21.82145145873193,1.9118963634228483,21624053612512.76,3.2331840582881485e-05,1.8278987498222103e-05
769,769,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,448.0,0.0895999999999999,750.0,0.038382634075944,0.006617884624336,0.0029934240767058,1013399701337.5924,19.98280784320644,1.787472969986577,20216792119792.598,3.310780475687064e-05,1.871768319817944e-05
770,770,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,447.75,0.0895499999999999,750.0,0.0414821249925693,0.0065522545420265,0.0029537822924079,1012834188111.3994,18.35816793396036,1.6448721033573377,18603938596884.637,3.308932941939471e-05,1.870723806246617e-05
771,771,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,450.625,0.0901249999999999,750.0,0.0400515006124492,0.0064632279445033,0.0029790606125182,1019337590212.6172,18.847718717064804,1.6984779043718132,19210234386371.6,3.330179580036793e-05,1.882735712316877e-05
772,772,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,454.0,0.0907999999999999,750.0,0.0406470219729441,0.0067360858521289,0.0051440537968735,1026972018766.2208,18.72583808701615,1.697796115194227,19202523170423.598,3.3551212856293014e-05,1.896836645529791e-05
773,773,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,446.875,0.0893749999999999,750.0,0.0357348060192918,0.0073925798180349,0.0028107388857901,1010854891819.7244,21.29291896897083,1.9036605056312084,21530903882308.44,3.302466573822894e-05,1.8670680087469724e-05
774,774,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,449.75,0.08995,750.0,0.0436474572323532,0.0060284727430375,0.0031112687019964,1017358293920.9424,17.391179681726545,1.566537380280755,17717952157485.39,3.323713211920216e-05,1.8790799148172328e-05
775,775,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,449.625,0.089925,750.0,0.0370669173869372,0.0063868856757489,0.0031855103642086,1017075537307.8458,21.198250594947197,1.896803123356816,21453345074843.85,3.3227894450464194e-05,1.878557658031569e-05
776,776,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,454.875,0.0909749999999999,750.0,0.0359541682856416,0.0071175221187563,0.0030569352043717,1028951315057.896,21.081878068688575,1.918974183352667,21704105628171.24,3.361587653745877e-05,1.9004924430294357e-05
777,777,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,447.875,0.089575,750.0,0.0414843279953486,0.0064135645934619,0.0030560048779415,1013116944724.496,18.276220614919197,1.6372774265323935,18518040793021.312,3.309856708813267e-05,1.87124606303228e-05
778,778,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,448.25,0.08965,750.0,0.0363430810675282,0.0065138341389965,0.0031455387008531,1013965214563.7852,23.23409470856346,2.065273482415628,23358789400228.203,3.312628009434657e-05,1.8728128333892708e-05
779,779,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,450.875,0.0901749999999999,750.0,0.0411270043498034,0.0056672875350495,0.0031668411279321,1019903103438.8102,18.767935125411903,1.6923140671054753,19140519756407.31,3.332027113784386e-05,1.883780225888204e-05
780,780,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,452.25,0.0904499999999999,750.0,0.0393456686178268,0.0057017939662319,0.0029823841959899,1023013426182.871,19.80326281008411,1.7772679155302606,20101370254411.29,3.3421885493961485e-05,1.889525050530502e-05
781,781,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,447.125,0.0894249999999999,750.0,0.0395613866462411,0.0065283489617424,0.0031656481641069,1011420405045.9172,19.60447954316972,1.7505075880691354,19798703872080.93,3.304314107570487e-05,1.868112522318299e-05
782,782,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,448.0,0.0895999999999999,750.0,0.0404574383639868,0.0067500253717738,0.003192818157827,1013399701337.5924,19.044723539300783,1.7041578889769116,19274476514746.69,3.310780475687063e-05,1.871768319817944e-05
783,783,0.01,750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,445.875,0.089175,750.0,0.0409677898568645,0.0071144341284968,0.0031305183560367,1008592838914.9532,18.54874652693905,1.6566184507055368,18736792892581.875,3.2950764388325214e-05,1.8628899544616643e-05
784,784,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,747.625,0.149525,1000.0,0.0577236395442923,0.0067478492346926,0.0032166799270155,1139081046967.655,17.413255704799244,2.603463814678496,19833180322798.1,4.975347601436675e-05,2.621608542677291e-05
785,785,0.01,1000.0,2.25,1,500000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,744.75,0.14895,1000.0,0.0685973865422368,0.0094313464298508,0.0028179673013438,1134700698517.5205,14.825110977542254,2.2064141636386343,16808457151391.123,4.956214848580457e-05,2.6115271187546065e-05
786,786,0.01,1000.0,2.25,1,500000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,739.75,0.14795,1000.0,0.064203323701875,0.0072772140802587,0.0031936914383106,1127082701212.938,15.758116862076374,2.333035616266595,17773059036213.21,4.922940495787032e-05,2.59399420758472e-05
787,787,0.01,1000.0,2.25,1,500000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,741.125,0.148225,1000.0,0.0604155264587262,0.008723157707436,0.0032219701281554,1129177650471.698,17.050910783539653,2.5275948282940077,19255210589019.68,4.932090942805222e-05,2.5988157581564384e-05
788,788,0.01,1000.0,2.25,1,500000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,735.5,0.1471,1000.0,0.0561603897830166,0.0106627718434045,0.0032235959526087,1120607403504.043,18.033758500687952,2.642229162412567,20128494637347.445,4.894657295912623e-05,2.579091233090316e-05
789,789,0.01,1000.0,2.25,1,500000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,723.625,0.1447249999999999,1000.0,0.0570233497795271,0.0228193201339819,0.0032072371733983,1102514659905.6604,17.834584689366768,2.586562964311636,19704429690258.21,4.815630708028241e-05,2.5374505690618352e-05
790,790,0.01,1000.0,2.25,1,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,740.375,0.1480749999999999,1000.0,0.0563073450865516,0.0073010144062364,0.0031924228183554,1128034950876.0107,17.99692499223887,2.664884807350989,20301085279421.92,4.9270997898862095e-05,2.596185821480956e-05
791,791,0.01,1000.0,2.25,1,500000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,756.75,0.1513499999999999,1000.0,0.0598895697046372,0.0065070245613537,0.0031675599529825,1152983892048.5176,16.9604800170079,2.565528671951326,19544190507753.586,5.036073295284673e-05,2.653606105562334e-05
792,792,0.01,1000.0,2.25,1,500000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,748.75,0.14975,1000.0,0.0579792891258676,0.0067571529275761,0.0032233529797102,1140795096361.186,17.59463154476694,2.6375985811957587,20093218882119.152,4.982834330815195e-05,2.625553447690516e-05
793,793,0.01,1000.0,2.25,1,500000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,748.25,0.14965,1000.0,0.0603105521507245,0.0067652291985944,0.0032560257952002,1140033296630.7278,16.730299178478866,2.501668004895119,19057700118250.57,4.979506895535853e-05,2.6238001565735272e-05
794,794,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,754.125,0.150825,1000.0,0.0610870332703967,0.0068587197917555,0.0031790051851689,1148984443463.612,16.515735567461565,2.493108133361669,18992491039981.18,5.018604260068125e-05,2.644401327198144e-05
795,795,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,745.25,0.14905,1000.0,0.0624666937446675,0.0067801957299847,0.0030706159242141,1135462498247.9785,16.77555703401453,2.4983315279686003,19032282846017.55,4.959542283859799e-05,2.613280409871595e-05
796,796,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,767.625,0.153525,1000.0,0.062853084919908,0.0066437356362811,0.0031610722928535,1169553036185.984,16.15678348029902,2.477993675330008,18877349139435.77,5.1084450126103695e-05,2.691740187356837e-05
797,797,0.01,1000.0,2.25,1,500000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,704.375,0.1408749999999999,1000.0,0.5444350106080549,0.0069688212470511,0.0031476546443648,1073185370283.0188,1.860556003774356,0.262630892273404,2000721429438.8125,4.68752444977356e-05,2.4699488610577723e-05
798,798,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,750.0,0.15,1000.0,0.062788730932354,0.0073366406370384,0.0031689187940255,1142699595687.3315,15.99737327079402,2.400889469168722,18289969504727.133,4.99115291901355e-05,2.629936675482987e-05
799,799,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,745.375,0.1490749999999999,1000.0,0.0600350648724514,0.0063716883231263,0.0031560131562045,1135652948180.593,16.743710221573476,2.496682625786163,19019721513636.227,4.9603741426796334e-05,2.6137187326508415e-05
800,800,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,758.375,0.151675,1000.0,0.0609767725375717,0.0065772332231687,0.0031183252598612,1155459741172.5066,16.458006362779237,2.492823333367626,18990321434394.21,5.046887459942536e-05,2.6593043016925472e-05
801,801,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,753.625,0.150725,1000.0,0.0554189812393701,0.0067111345317973,0.0030827886818512,1148222643733.1536,18.0942392174256,2.728383017116132,20784814470258.566,5.015276824788782e-05,2.642648036081155e-05
802,802,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,760.375,0.152075,1000.0,0.0568440052787479,0.0063026523478325,0.0031306304993131,1158506940094.3394,18.126426083071305,2.747524186391796,20930631846207.125,5.060197201059905e-05,2.6663174661605022e-05
803,803,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,765.5,0.1530999999999999,1000.0,0.0633792028602613,0.0067695865513296,0.0031810577267495,1166315387331.5364,15.977196704788511,2.446469565234344,18637198553697.637,5.094303412673164e-05,2.6842887001096357e-05
804,804,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,758.75,0.15175,1000.0,0.0652188923201179,0.0067120449673014,0.0030777725451028,1156031090970.3506,15.532504732297229,2.359517636820248,17974798997410.836,5.049383036402042e-05,2.6606192700302888e-05
805,805,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,571.875,0.1143749999999999,1000.0,0.8464959200778708,0.006230178998451,0.0031750959918637,871308441711.5901,1.1853384041442263,0.1356170503141364,1033130323748.4816,3.805754100747832e-05,2.005326715055778e-05
806,806,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,758.5,0.1517,1000.0,0.0546903355130154,0.0067349708459008,0.0032657371447536,1155650191105.121,18.697578123651745,2.8379398356427217,21619418018492.73,5.047719318762372e-05,2.6597426244717944e-05
807,807,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,750.875,0.150175,1000.0,0.0565620481498853,0.0069276374285487,0.0032194443889069,1144032745215.6333,18.099735246745333,2.7197633246877784,20719149676573.047,4.9969759307524e-05,2.633004934937717e-05
808,808,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,762.5,0.1524999999999999,1000.0,0.0588531903599829,0.00704093828316,0.0031788626786514,1161744588948.787,17.115331459276632,2.611097149228652,19891331044826.164,5.074338800997109e-05,2.673768953407704e-05
809,809,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,737.0,0.1474,1000.0,0.0513319031538656,0.0064894652067395,0.0032258492476867,1122892802695.4175,19.69770251548321,2.9053380954605847,22132857780118.75,4.904639601750649e-05,2.5843511064412825e-05
810,810,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,749.5,0.1498999999999999,1000.0,0.0575936563389802,0.0067959534690261,0.0031769135529177,1141937795956.873,17.460809780752513,2.6189511673980146,19951162934070.508,4.9878254837342085e-05,2.6281833843659984e-05
811,811,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,759.75,0.15195,1000.0,0.054891900101424,0.0065454688416527,0.0031782735082996,1157554690431.2668,18.893474230685083,2.861069117012056,21795616821621.246,5.056037906960727e-05,2.6641258522642663e-05
812,812,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,743.625,0.1487249999999999,1000.0,0.0610541289509569,0.0068671256118938,0.0031978513917268,1132986649123.989,16.671133306727715,2.481124406041666,18901199037558.547,4.948728119201936e-05,2.607582213741381e-05
813,813,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,735.25,0.14705,1000.0,0.0719344781272041,0.006992088963954,0.0032184672349051,1120226503638.814,14.182512395954012,2.089212397459623,15915614412547.146,4.892993578272951e-05,2.5782145875318215e-05
814,814,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,733.875,0.146775,1000.0,0.0590764851490632,0.0070071797173777,0.0031577714904875,1118131554380.0537,17.52457285582387,2.577814982109662,19637787585423.047,4.883843131254759e-05,2.573393036960103e-05
815,815,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,740.875,0.1481749999999999,1000.0,0.0602885495722204,0.0062881639777237,0.0031958187792057,1128796750606.469,16.779715663727345,2.4894093554361576,18964313759714.387,4.9304272251655527e-05,2.5979391125979443e-05
816,816,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,765.5,0.1530999999999999,1000.0,0.058907714465576,0.0062459502266831,0.0031702602242489,1166315387331.5366,17.324200392105638,2.651829666031868,20201631248041.91,5.094303412673164e-05,2.684288700109636e-05
817,817,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,720.875,0.144175,1000.0,0.0647811995875854,0.007280902747138,0.0032081676738894,1098324761388.14,15.710414080837536,2.260197774781196,17218180556105.86,4.797329813991858e-05,2.527807467918398e-05
818,818,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,763.75,0.15275,1000.0,0.0588315438986625,0.0070635676247746,0.003059910566555,1163649088274.9326,17.203493370263605,2.63700074204814,20088664545104.016,5.0826573891954654e-05,2.6781521812001757e-05
819,819,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,748.125,0.149625,1000.0,0.0588841208973604,0.006722779678707,0.0028357751382547,1139842846698.1133,17.201710503282538,2.5667179680668104,19553250562355.688,4.9786750367160165e-05,2.62336183379428e-05
820,820,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,748.625,0.149725,1000.0,0.0591915244355191,0.0065146272246614,0.002859189060273,1140604646428.5713,17.047359348474185,2.55393579288713,19455875986290.188,4.982002471995359e-05,2.6251151249112684e-05
821,821,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,748.0,0.1496,1000.0,0.0568286459273536,0.0069505132753046,0.005810080713543,1139652396765.4988,17.99523583913663,2.6906036031798584,20497010996723.344,4.977843177896181e-05,2.6229235110150325e-05
822,822,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,743.375,0.1486749999999999,1000.0,0.0548749209034155,0.0065580525652591,0.0031818414276838,1132605749258.76,18.35145566164104,2.734920978770927,20834620644522.266,4.947064401562264e-05,2.6067055681828875e-05
823,823,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,750.875,0.1501749999999999,1000.0,0.0648263699654023,0.0065179069572827,0.0031794992146023,1144032745215.6333,15.579928575680803,2.338774038460848,17816774321021.59,4.9969759307524e-05,2.633004934937717e-05
824,824,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,734.375,0.1468749999999999,1000.0,0.0578659150676088,0.0066643640412774,0.0031069175191646,1118893354110.512,17.80610057663775,2.6243385775632984,19992204210188.32,4.887170566534102e-05,2.5751463280770915e-05
825,825,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,744.75,0.14895,1000.0,0.05761728737302,0.0064245384113876,0.0031872182995586,1134700698517.5205,17.59453861923509,2.624422280593321,19992841859645.41,4.956214848580456e-05,2.6115271187546065e-05
826,826,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,747.125,0.149425,1000.0,0.0608723665641405,0.006771264606702,0.0029907471641438,1138319247237.1968,16.630589728438206,2.486140561692471,18939412097785.742,4.972020166157332e-05,2.619855251560302e-05
827,827,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,749.625,0.1499249999999999,1000.0,0.0595139263631806,0.0068998920549811,0.0032251043390272,1142128245889.4878,16.90881782932192,2.534851471903872,19310491680479.945,4.988657342554044e-05,2.628621707145246e-05
828,828,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,735.625,0.1471249999999999,1000.0,0.0590564397454755,0.0064023449143679,0.0031421817209703,1120797853436.6577,17.132342397488618,2.523551338716095,19224407296314.035,4.895489154732457e-05,2.579529555869563e-05
829,829,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,746.25,0.1492499999999999,1000.0,0.0541603823510995,0.0062379297752653,0.0030839100294011,1136986097708.8948,18.80464742265832,2.8000304598489687,21330624495877.53,4.966197154418483e-05,2.616786992105572e-05
830,830,0.01,1000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,741.125,0.148225,1000.0,0.0561565003488197,0.0069435250782367,0.0032092286779716,1129177650471.6982,18.63657600351537,2.768517668220001,21090560134188.19,4.932090942805224e-05,2.5988157581564384e-05
