,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
1443,1443,0.03,4868,2,500000.0,5.67431809448433,,12499.3,1.2627626431539212,4868.0,0.5843419885709409,0.0091434140116367,0.0096221642178861,-0.0003892607183702,-2.1240302144616605e-06,1632762189607.1565,8.343200241731733,10.535683188628491,13622722564160.889,0.0003228799936064,7.276298937706863e-05
1444,1444,0.03,4872,2,500000.0,5.68989557119815,,12366.2,1.2469580894963352,4872.0,0.5742834775384835,0.0092249707024945,0.0095549656256366,-0.0003877380115696,4.6259790022625126e-06,1608344464188.1504,8.493740257749666,10.593785823312604,13664017200932.404,0.00031817210077,7.159895296440541e-05
1445,1445,0.03,4876,2,500000.0,5.6619115861617,,12445.5,1.251927987591855,4876.0,0.5817937790997348,0.0091817000068944,0.0097785086055167,-0.0003819420596931,-5.886571474014617e-06,1610756536961.5703,8.395183405707163,10.509462413023927,13521692501093.78,0.0003187698711399,7.163050226137434e-05
1446,1446,0.03,4880,2,500000.0,5.67699614247359,,12305.5,1.23605329498208,4880.0,0.5755573819622442,0.0091811599221427,0.0096632426878478,-0.000370006072408,1.7969626404898167e-05,1586384352322.5396,8.483377283786607,10.485547943687337,13457436868557.137,0.0003140654635541,7.047214458493433e-05
1447,1447,0.03,4884,2,500000.0,5.69196178979214,,12275.6,1.2448857631107015,4884.0,0.5871320850542361,0.0091333817518634,0.0095911517524213,-0.0003695152456903,1.152515030084086e-05,1593744498606.6155,8.325678099032404,10.36608506140917,13271009700863.59,0.0003156263352798,7.072357729660454e-05
1448,1448,0.03,4888,2,500000.0,5.70680556443083,,12266.2,1.2743399832400109,4888.0,0.591128238501551,0.0091352758634476,0.0096505124111706,-0.0003916923160656,4.182755139612272e-06,1627383030453.112,8.274146550924199,10.545289849348508,13466756107272.707,0.0003223941362726,7.213935401283717e-05
1449,1449,0.03,4892,2,500000.0,5.72152449543742,,12115.9,1.255435570918113,4892.0,0.5862374686813382,0.0092217182463797,0.009636770716526,-0.0003718063959249,6.534355022980412e-06,1599231966174.1057,8.353529262947434,10.485885220673808,13357406168020.684,0.0003169286009174,7.081599572482682e-05
1450,1450,0.03,4896,2,500000.0,5.69197928332433,,12166.7,1.25754984061347,4896.0,0.5710173507569379,0.008872498244271,0.0096460375794939,-0.0003725600325912,1.564098712992364e-07,1597909093582.8606,8.58394401113148,10.794544037191423,13716116467951.994,0.0003167849009238,7.068217458618324e-05
1451,1451,0.03,4900,2,500000.0,5.70607918152316,,12036.0,1.240849683532299,4900.0,0.587499888475395,0.0092042926287614,0.0095989696515454,-0.0003823525601136,1.3324256577902443e-05,1572963535193.2446,8.35691528235359,10.372214760249316,13148341667478.56,0.000311956151868,6.95048179573702e-05
1452,1452,0.03,4904,2,500000.0,5.72004546624332,,12016.4,1.235231419713499,4904.0,0.5811053829666889,0.0094817708054041,0.0097415001817754,-0.0003714851967584,-9.234990358631065e-06,1562386348316.4995,8.452906400122576,10.441988328557825,13207581796780.195,0.0003099687568257,6.896357523983412e-05
1453,1453,0.03,4908,2,500000.0,5.73398651030738,,11890.8,1.218975349977724,4908.0,0.5831120475158968,0.0088958194182148,0.0096552417178079,-0.0003762246931095,-9.983031469635135e-07,1538415086097.061,8.421731561206887,10.265369353067433,12955470409968.473,0.0003053216898288,6.783290825438068e-05
1454,1454,0.03,4912,2,500000.0,5.74756554844647,,11838.8,1.2106159003192716,4912.0,0.5755100704870528,0.0087860065868087,0.0095661872554685,-0.0003843791574233,6.768111974049968e-06,1524008352566.792,8.542109284445432,10.340757628017204,13017672238412.54,0.0003025698343216,6.712593145822764e-05
1455,1455,0.03,4916,2,500000.0,5.7611135223361,,11873.3,1.2114400456799603,4916.0,0.5846298465859036,0.0088282041929342,0.0095906734404886,-0.0003612832336673,1.0964798272495209e-05,1521176974245.4875,8.41974918442896,10.19969656143881,12807520775692.191,0.0003021145816544,6.692976291077101e-05
1456,1456,0.03,4920,2,500000.0,5.77440316264329,,11759.0,1.1975597591658906,4920.0,0.5922834530108958,0.0091862398605127,0.0096469287238605,-0.0003581433899616,7.604053451432061e-06,1499923280475.1333,8.3197675557724,9.961462532395682,12476562814976.242,0.0002979989325649,6.592431854832205e-05
1457,1457,0.03,4924,2,500000.0,5.78742980695119,,11689.5,1.1880845799269883,4924.0,0.5926794716923723,0.0091777032504805,0.0096767508054031,-0.0003902595181922,1.0463285709655026e-05,1484261497143.3582,8.313225400361073,9.877610199305,12339993928310.982,0.0002949769505122,6.516595499350905e-05
1458,1458,0.03,4928,2,500000.0,5.80041729773003,,11609.0,1.177110752310083,4928.0,0.5794554093303305,0.0092840686310646,0.0097023615434892,-0.00039183230318,7.00304406772648e-06,1466792774456.4285,8.513692889488329,10.02181183118172,12488137715241.035,0.0002915939166322,6.432996921445953e-05
1459,1459,0.03,4932,2,500000.0,5.81313487450946,,11524.6,1.1653626544627458,4932.0,0.5986337422334145,0.0092453552490822,0.0096721562832617,-0.0003752465866016,-2.400389111277543e-07,1448883060105.7705,8.247228084714632,9.612013547553058,11950514759697.066,0.0002881276385646,6.347645355311819e-05
1460,1460,0.03,4936,2,500000.0,5.77981050647594,,11545.4,1.171442375745409,4936.0,0.5907716410828471,0.0091008791811371,0.0096284632042476,-0.0003816546853602,-1.4662754949760456e-05,1453168421591.3435,8.362203145637583,9.795916992838649,12151786147795.023,0.0002890808242308,6.359610352015251e-05
1461,1461,0.03,4940,2,500000.0,5.79187090357445,,11503.4,1.1753722316057649,4940.0,0.5983044059444182,0.0090513294248968,0.0096874367561531,-0.0003809145766364,1.2326815301157536e-05,1454538988285.588,8.264178766137842,9.71315919650122,12020165502322.76,0.000289454629444,6.358807174332827e-05
1462,1462,0.03,4944,2,500000.0,5.80365299179295,,11390.2,1.1708523196757072,4944.0,0.5877413455652458,0.0090828848404821,0.0097248013163503,-0.0003720981221166,6.182865945911501e-06,1445202551875.7634,8.422046026786068,9.861247604098963,12171902436056.023,0.0002876919550954,6.311187235964115e-05
1463,1463,0.03,4948,2,500000.0,5.81538260503669,,11422.7,1.171729381302138,4948.0,0.5916800013196735,0.009356948476208,0.0095723630346188,-0.0003673080303502,1.5855925198437678e-05,1442539335441.6296,8.368780997104231,9.80614614753211,12072541469587.752,0.0002872569696713,6.292780296747776e-05
1464,1464,0.03,4952,2,500000.0,5.82671178404734,,11336.5,1.1594109800917096,4952.0,0.5969066901435326,0.0088036580904833,0.0097533236118678,-0.0003765590074042,-5.368456270098088e-06,1423671058390.4167,8.304567586472658,9.628785262106584,11823437193973.275,0.0002835887951251,6.203797646676658e-05
1465,1465,0.03,4956,2,500000.0,5.83786696320222,,11262.2,1.1477577184959529,4956.0,0.5974024137087326,0.009028500115578,0.0096334342595453,-0.0003723482746847,4.978775791216817e-06,1405696220059.1816,8.302294105713084,9.528717367128994,11670130175676.736,0.000280091526239,6.118895105128366e-05
1466,1466,0.03,4960,2,500000.0,5.84884547963799,,11229.7,1.14013366264094,4960.0,0.5976470780425188,0.009440482433412,0.0096661033902704,-0.000375973818735,1.0643730255103942e-05,1392925873380.0857,8.31127857816707,9.476243059114344,11577330423613.484,0.000277629505084,6.056805129991632e-05
1467,1467,0.03,4964,2,500000.0,5.81307296170735,,11177.6,1.1316993033453948,4964.0,0.6091455962629879,0.0092662451206763,0.0095638141049677,-0.0003987980178087,1.253365501699476e-05,1379459001627.1938,8.158741474026984,9.232248858059735,11253438749026.076,0.0002750308539033,5.99174466211634e-05
1468,1468,0.03,4968,2,500000.0,5.82338011312988,,11099.1,1.121017820487113,4968.0,0.5984113346065897,0.0090087973534347,0.0095974689718443,-0.0003855988470895,-4.918393120048204e-06,1363306467486.9048,8.312355980523815,9.31980031671147,11334114244444.62,0.0002718949634821,5.915172445080685e-05
1469,1469,0.03,4972,2,500000.0,5.83338829974334,,10974.0,1.1056972497655155,4972.0,0.5869819026349432,0.0089594328632403,0.0096680533749619,-0.0003728901778527,-3.153390984131546e-06,1341164417374.263,8.47997376464519,9.37521503836635,11371742868452.943,0.000267564020563,5.812806445461508e-05
1470,1470,0.03,4976,2,500000.0,5.84309365791407,,11010.1,1.1064654970973198,4976.0,0.5981279253154753,0.0093881677780596,0.0096054821285902,-0.0003836009972792,3.6937259334557437e-07,1338562646839.7378,8.326151901073212,9.213553082073645,11146229170898.564,0.0002671316782365,5.7952606504404286e-05
1471,1471,0.03,4980,2,500000.0,5.85260940838092,,10903.9,1.0921560702500213,4980.0,0.6029436496237395,0.0090160794006569,0.0097155195821807,-0.0003529342813606,1.0755452203699492e-05,1317957428410.454,8.274423043084658,9.036377321905167,10904632535346.611,0.000263105010764,5.699891570593378e-05
1472,1472,0.03,4984,2,500000.0,5.86181570793621,,10844.3,1.0822695693943254,4984.0,0.5940571068616919,0.0088216678715082,0.009687449782218,-0.0004039730544643,1.066962771906786e-05,1302999583320.098,8.40016215544318,9.091180781640206,10945336638259.342,0.0002601986823666,5.629072042295808e-05
1473,1473,0.03,4988,2,500000.0,5.87082676854724,,10851.8,1.078898965767676,4988.0,0.5978252357521342,0.0093398988810676,0.009651933640552,-0.0003536908073378,1.0599871723743692e-05,1295923642343.2512,8.356318647049655,9.015402563815918,10828885464152.736,0.0002588650082602,5.592419935835504e-05
1474,1474,0.03,4992,2,500000.0,5.87940371745893,,10705.8,1.0602528548810066,4992.0,0.593411256829404,0.008850824143368,0.0095994409644949,-0.0003780781826852,3.807644739682704e-06,1270163873688.9749,8.428646684177718,8.937488423247112,10706950577365.793,0.0002537928386942,5.4753068521693e-05
1475,1475,0.03,4996,2,500000.0,5.8407075742844,,10696.1,1.0560893986785942,4996.0,0.6070979305375659,0.0092364061183995,0.009723071759903,-0.000371911341595,-1.0056049259817154e-05,1261803387356.529,8.235273366566009,8.69876951925639,10393189117289.746,0.0002521909580309,5.433369650533082e-05
1476,1476,0.03,5000,2,500000.0,5.84872461721787,,10736.1,1.0568903955556197,5000.0,0.6164805439386327,0.0092878281146834,0.00946408536864,-0.0003909462060718,-6.039325554930963e-06,1259570751910.5042,8.122580446284257,8.58452169676335,10230779363549.645,0.0002518132844055,5.417881453822647e-05
1477,1477,0.03,5004,2,500000.0,5.85630405926947,,10633.5,1.0435505036596588,5004.0,0.6025624054529544,0.0089787500419629,0.0096214299217673,-0.0003992004297608,6.65816454504992e-06,1240756553629.6897,8.323159960718877,8.68577408122383,10327177340082.17,0.000248126861805,5.331148409578227e-05
1478,1478,0.03,5008,2,500000.0,5.86355946844496,,10567.7,1.0334654259697966,5008.0,0.6026613960675604,0.0091772894927436,0.0097143128537798,-0.0003991636089704,-7.359867475904366e-06,1225877710477.151,8.327547732728139,8.607169336964729,10209666211703.371,0.0002452254431902,5.261494509976167e-05
1479,1479,0.03,5012,2,500000.0,5.87060594974379,,10535.7,1.0265428103096397,5012.0,0.6023417000325935,0.009245205343719,0.0095945499156528,-0.000407068227029,4.40987857066378e-06,1214797648199.4976,8.32713926093099,8.54830668107564,10115956926459.246,0.0002430821150747,5.208278590278564e-05
1480,1480,0.03,5016,2,500000.0,5.87732309837458,,10404.7,1.0099184379296422,5016.0,0.6114510390022587,0.0090084578477113,0.0095660503328272,-0.0003742775115715,-1.9049037750026063e-05,1192302450920.7798,8.226903089357803,8.310163444618484,9810919248967.28,0.0002386523387813,5.106290325695169e-05
1481,1481,0.03,5020,2,500000.0,5.88370805533401,,10450.0,1.010343697094462,5020.0,0.6004256757897565,0.0090600433485156,0.009725819934766,-0.0003760319223618,5.51462948353318e-06,1189807760863.191,8.373394780466429,8.459220136983818,9961803887902.633,0.0002382244256631,5.090086677489587e-05
1482,1482,0.03,5024,2,500000.0,5.88975807021626,,10329.8,0.9946965951152456,5024.0,0.5901992169844561,0.0091232108113122,0.009615436581206,-0.0004030054394033,2.086452467268335e-06,1168204639314.28,8.53124698923116,8.483976963053118,9963863651233.104,0.0002339648685182,4.992182446468564e-05
1483,1483,0.03,5028,2,500000.0,5.89535113181971,,10321.0,0.9898313710752172,5028.0,0.6216291081111194,0.0091028297650892,0.0096791030721201,-0.0003999122719919,3.36183360711692e-06,1159329620887.421,8.102590160568926,8.01998548093363,9393323952779.496,0.0002322527805183,4.948825258757318e-05
1484,1484,0.03,5032,2,500000.0,5.90072318353786,,10259.3,0.9806278953770716,5032.0,0.5851180192687935,0.0092604185348476,0.0094825426336562,-0.0003788379925287,2.425300590050058e-05,1145777976526.4844,8.615602569188464,8.448531795388245,9871370894887.094,0.0002295986013694,4.885621790370834e-05
1485,1485,0.03,5036,2,500000.0,5.95412489714671,,10208.7,0.9747146064766026,5036.0,0.6065986617707495,0.0089484374582767,0.0096691744802662,-0.000408783912149,7.77961140497854e-06,1136142340918.4585,8.309220842620473,8.097320291264296,9438361105655.994,0.0002277239964155,4.839236267058551e-05
1486,1486,0.03,5040,2,500000.0,5.95890954426831,,10166.9,0.9815813948054328,5040.0,0.5928810011087989,0.0089307678560131,0.0096427192242781,-0.0003831551050514,5.090257895138173e-06,1141401850549.477,8.506145331236507,8.349691496924358,9709182933317.3,0.0002288347283009,4.856326533818414e-05
1487,1487,0.03,5044,2,500000.0,5.96346383366816,,10030.3,0.9733085342339234,5044.0,0.6029240186270727,0.0091259730122239,0.0096873669762237,-0.0003795320833184,1.1755710583953022e-05,1129062183856.417,8.373165444880435,8.150280632859468,9454528884432.176,0.000226423496012,4.798541153220232e-05
1488,1488,0.03,5048,2,500000.0,5.9675409677359,,10024.7,0.9697300622269726,5048.0,0.5998296002002462,0.0091538981876593,0.0096645125429972,-0.0003873465997009,1.39817431695189e-05,1122201242519.935,8.435454421520006,8.181428538339627,9467798956575.871,0.0002251099422945,4.7641418802501664e-05
1489,1489,0.03,5052,2,500000.0,5.97126119034715,,10015.9,0.9658059593719364,5052.0,0.6086233379955047,0.0093651190642489,0.0095154353850469,-0.0003859337474634,2.0984715244618785e-06,1114607548589.4224,8.311054076597967,8.026113604845643,9262695806531.13,0.0002236483608166,4.726710732815101e-05
1490,1490,0.03,5056,2,500000.0,5.97462265476542,,9924.1,0.9538033881675853,5056.0,0.6123798351307415,0.0088837477187913,0.0096229435877822,-0.0003828876358645,1.3570268144899762e-05,1097709664231.856,8.266642367461285,7.884546183631501,9074136925097.615,0.000220318284648,4.649948677048323e-05
1491,1491,0.03,5060,2,500000.0,5.97762364573449,,9874.5,0.9458289691091476,5060.0,0.6079881189071784,0.0090781342075117,0.0096356004533441,-0.0003992529723239,-3.378342180359695e-06,1085667233551.0006,8.331236124746567,7.880359285210065,9045449171027.309,0.0002179611705547,4.5939001453530704e-05
1492,1492,0.03,5064,2,500000.0,5.98026258121263,,9842.3,0.9394859804542588,5064.0,0.6173051911480798,0.0090707795398829,0.0097130546033399,-0.0004107545702195,1.279477413176858e-05,1075761140990.3502,8.212892440594212,7.7149972699220175,8834079952758.621,0.000216031252352,4.546984844486275e-05
1493,1493,0.03,5068,2,500000.0,5.98253801399721,,9770.7,0.9293140919747672,5068.0,0.6244750861666943,0.0091965269492558,0.0096701049453876,-0.0004253642604512,-1.1352753901360342e-06,1061516904961.1536,8.123064578332649,7.549196935907892,8623134240134.557,0.0002132288711199,4.4818562863256936e-05
1494,1494,0.03,5072,2,500000.0,5.98444863322534,,9683.0,0.9175576487668964,5072.0,0.6147402396373763,0.0086366930825909,0.0096080964954989,-0.0003730335832958,6.882315657145498e-06,1045521650091.0798,8.26351223508838,7.580280708872344,8637438318502.002,0.0002100677815572,4.4094855331005264e-05
1495,1495,0.03,5076,2,500000.0,5.98586944933189,,9658.9,0.9117710739692796,5076.0,0.6176497414329788,0.0092019789760648,0.0096632411999996,-0.0003871460243762,3.836607643535923e-06,1036377662071.2491,8.229715507976811,7.5047429135293715,8530373618138.495,0.0002082767267656,4.3661367790968987e-05
1496,1496,0.03,5080,2,500000.0,5.98692305074556,,9563.1,0.8991675929730881,5080.0,0.6128364472564499,0.0092267624532541,0.009673908071775,-0.0003864942025917,2.208616985927072e-06,1019537597215.6414,8.301231584979135,7.464511930717526,8463773180556.575,0.0002049378843946,4.2904955969466485e-05
1497,1497,0.03,5084,2,500000.0,5.98748460733669,,9560.5,0.8951526414706944,5084.0,0.6082932048305338,0.009089410154782,0.009728189910476,-0.0004054789562118,-2.4096834043989325e-06,1012483746580.6692,8.369388672534756,7.494025554006546,8476296352570.422,0.0002035712270472,4.256096916059045e-05
1498,1498,0.03,5088,2,500000.0,5.98767727810912,,9469.9,0.8827625698569669,5088.0,0.6141581077782575,0.0090154750310391,0.0095666204145426,-0.0004004899246844,-1.2582573585432222e-05,996002858957.8998,8.299053832277385,7.325060649419541,8264715335680.807,0.0002003079923535,4.182190382156626e-05
1499,1499,0.03,5092,2,500000.0,5.98737647153048,,9450.6,0.8768768164071075,5092.0,0.6302764768235647,0.0088671739465353,0.0098358982398614,-0.0003977331386738,-1.3491516818417704e-05,986911729967.7504,8.086635125300557,7.090287794035463,7980012770154.067,0.0001985294161694,4.139442177968104e-05
1500,1500,0.03,5096,2,500000.0,5.98670584712395,,9498.4,0.8768638946754974,5096.0,0.6161543817666825,0.0089058329787103,0.0095858795610544,-0.0003944558982808,3.188853975111925e-05,984446868483.708,8.279637343034647,7.260152904955281,8150905557174.427,0.0001980829978659,4.124550416431168e-05
1501,1501,0.03,5100,2,500000.0,5.98566522431033,,9372.1,0.8609464438463268,5100.0,0.6187377613979151,0.0090185459068883,0.0096231483343912,-0.0004135381714688,3.888397090653674e-06,964170657397.1476,8.256911570987084,7.107894607240563,7960104214561.373,0.0001940515962696,4.035149208795184e-05
1502,1502,0.03,5104,2,500000.0,6.03419528143443,,9257.2,0.8465427920462616,5104.0,0.6274678660220161,0.0091677680756061,0.0095989293826647,-0.0003929332948853,1.3743680957375947e-06,945674473730.4332,8.14359906097253,6.893776152403154,7701049723878.58,0.0001903760652486,3.953336551146165e-05
1503,1503,0.03,5108,2,500000.0,6.03215084341592,,9272.6,0.8446707237718829,5108.0,0.6115622346434975,0.0092067490627817,0.0095875649588733,-0.0004106533120377,3.237903109917672e-06,941222825586.1908,8.362155010859011,7.064093741717242,7871571826349.303,0.000189526755563,3.930352869589905e-05
1504,1504,0.03,5112,2,500000.0,6.02973044525498,,9224.8,0.8374050379910365,5112.0,0.6180762595988198,0.0090340993347534,0.0095978870323516,-0.000405347584295,3.8860476160308494e-06,930486665320.8173,8.279425496667193,6.933653189144934,7704362335741.736,0.0001874064481022,3.881206537875852e-05
1505,1505,0.03,5116,2,500000.0,6.0268085048013,,9114.2,0.8242721619362567,5116.0,0.6277854272072545,0.0090378741796017,0.0095174736719774,-0.0003981446506303,-5.49564249190104e-06,913258970579.417,8.16512215883568,6.732129286086348,7458916782020.62,0.0001839727561981,3.805122044281133e-05
1506,1506,0.03,5120,2,500000.0,6.02338595343245,,9141.1,0.8233395304545885,5120.0,0.6306947278844746,0.0088525594747901,0.0097737198359321,-0.0003868608009553,2.459018590109527e-06,909721980372.8512,8.123533031675457,6.6890389758397735,7390833986232.094,0.0001832962014469,3.78618568955797e-05
1507,1507,0.03,5124,2,500000.0,6.01958984456694,,9117.8,0.817495047762662,5124.0,0.623058810814291,0.0088765484116895,0.0096328549040855,-0.0003978155924508,1.507681471740493e-05,900979893822.9512,8.237141207471213,6.733973717079431,7421665661737.701,0.0001815788516461,3.745636480665064e-05
1508,1508,0.03,5128,2,500000.0,6.0154212166282,,9053.0,0.8073051553710358,5128.0,0.6343174232340061,0.0087135657420824,0.0096154435266886,-0.0003822142647013,8.924982105827101e-06,887493439002.3864,8.101215968606898,6.540240524239191,7189871780382.859,0.0001789042803733,3.685475419472021e-05
1509,1509,0.03,5132,2,500000.0,6.01075567379867,,8976.5,0.802984197552474,5132.0,0.6272426004796217,0.0092488959143823,0.0095882099585745,-0.0003941047360229,-6.997672162030058e-06,880499419585.0668,8.193954000288432,6.580923782176676,7216206231955.722,0.0001775358366577,3.652378837116104e-05
1510,1510,0.03,5136,2,500000.0,6.05619589798946,,8970.4,0.8118051875970715,5136.0,0.6136809874582468,0.0090833418934738,0.0095442137243709,-0.0004061002639684,7.198951602801792e-06,887903416993.7086,8.379866453095323,6.802580232995922,7440250845315.889,0.0001790688402045,3.679013490328729e-05
1511,1511,0.03,5140,2,500000.0,6.05046240373416,,8935.4,0.807414233365853,5140.0,0.6176765364088169,0.0092723924839224,0.0096108002686839,-0.0004114420469859,-8.764550208939305e-06,880844609457.5994,8.33993751179467,6.732840175582842,7345159064485.375,0.0001776850760536,3.645729106649557e-05
1512,1512,0.03,5144,2,500000.0,6.04422963563894,,8878.1,0.799673745045818,5144.0,0.632827898125288,0.0088623124460226,0.0095764898231319,-0.0003881117706213,-9.594392834346485e-06,870165544325.9197,8.133492979785133,6.503897747834334,7077220877947.072,0.0001755698215819,3.5975271265026934e-05
1513,1513,0.03,5148,2,500000.0,6.03762719767526,,8831.0,0.7919258461810184,5148.0,0.6319528291397546,0.0094334694182093,0.0095225298736056,-0.0004170631753928,1.1662753118181496e-06,859521696327.0505,8.155119542275054,6.4573072225836174,7008478993866.963,0.0001734607355994,3.5495775978248405e-05
1514,1514,0.03,5152,2,500000.0,6.0304038472486,,8804.0,0.7851882122789602,5152.0,0.6399037133904131,0.0092649356412018,0.0096048988867859,-0.0004034014089806,9.44369759154057e-06,850012911818.5787,8.061470643111674,6.330019160709765,6852622001348.502,0.0001715768175394,3.506416693831682e-05
1515,1515,0.03,5156,2,500000.0,6.02268993778305,,8743.9,0.774362045608985,5156.0,0.6151648904403373,0.0091732234381271,0.0096449856104326,-0.0003934236662313,1.8791110549518008e-06,836126895204.9019,8.39662831232685,6.501923116245337,7020531053755.089,0.0001688054289582,3.4453147336751554e-05
1516,1516,0.03,5160,2,500000.0,6.0654945235486,,8700.4,0.7666285661316036,5160.0,0.6305835851169832,0.0093319694460672,0.0095786459178495,-0.0004141316573185,7.276933271303303e-08,825746186937.8481,8.198835698957106,6.283973197952732,6768554077253.543,0.0001667408226121,3.398775846200713e-05
1517,1517,0.03,5164,2,500000.0,6.05667571925127,,8626.3,0.7570272456589036,5164.0,0.6271428033924167,0.0089503515777565,0.0096319545271959,-0.0003945603163928,5.400611005122526e-06,813591233511.1898,8.247567527028504,6.242581582505211,6709018306975.271,0.0001643193990077,3.3449845803067664e-05
1518,1518,0.03,5168,2,500000.0,6.04736890631257,,8580.4,0.7486288977181605,5168.0,0.6350942639923233,0.0088902376691249,0.009810861500681,-0.000427919886753,2.75864999792532e-05,802772249973.4895,8.150739415332104,6.102798228444717,6544173060798.938,0.0001621668799505,3.296800539027819e-05
1519,1519,0.03,5172,2,500000.0,6.08879603379939,,8528.4,0.7394055211891775,5172.0,0.6436570080783894,0.0088259353065676,0.0096595559419327,-0.0003815764728263,1.5416816354411082e-05,790855453073.7603,8.04476910075356,5.948363254204964,6362267229064.923,0.0001597928019148,3.24422108494833e-05
1520,1520,0.03,5176,2,500000.0,6.07823469786764,,8455.5,0.7291512974122456,5176.0,0.6303961071319464,0.008973332686132,0.0096093969646718,-0.0003991068988618,8.182301701219126e-06,777850162806.8788,8.221114437596347,5.9947620686892265,6395142774438.549,0.0001571988603328,3.187299168876128e-05
1521,1521,0.03,5180,2,500000.0,6.06719135785489,,8474.7,0.72767079033328,5180.0,0.6241425328861624,0.009101385332836,0.0096305912039961,-0.0004022188059225,-4.628055228525066e-06,774237363604.4884,8.310003563789177,6.04622236195236,6433144388192.989,0.0001565023776321,3.168947951884775e-05
1522,1522,0.03,5184,2,500000.0,6.10740135517502,,8360.3,0.7133351974169412,5184.0,0.6350886952138353,0.0090562705229042,0.0095780344936983,-0.0004330678855361,4.167844095522167e-07,756991026734.3081,8.17785512353168,5.834547390642067,6191619361788.727,0.0001530412396605,3.094877841778762e-05
1523,1523,0.03,5188,2,500000.0,6.0950853833977,,8331.9,0.7074517839553938,5188.0,0.627152753145765,0.0092598069047149,0.009661052848152,-0.0004228839721504,2.4437816256513405e-07,748770639544.8523,8.280631728016804,5.858115010351529,6200259328351.321,0.0001514040495404,3.057834208676178e-05
1524,1524,0.03,5192,2,500000.0,6.08229633598281,,8326.4,0.703915151002189,5192.0,0.6367564049664907,0.0089960253955181,0.009679277162302,-0.0004186774789138,4.833257803539241e-06,743058740378.1989,8.166104546292079,5.747425500356931,6067030588320.834,0.0001502759207861,3.0311063209202366e-05
1525,1525,0.03,5196,2,500000.0,6.12093908084711,,8251.8,0.6944682639260641,5196.0,0.6297240375273759,0.0089807732716451,0.0095710018118633,-0.000385608131691,1.498067786258096e-06,731143958535.6421,8.266574337186551,5.739466788258957,6042574852489.25,0.0001478949487623,2.9791636454508934e-05
1526,1526,0.03,5200,2,500000.0,6.10686612996977,,8166.4,0.6841118244155076,5200.0,0.6159113408961275,0.0091130943324278,0.0095680989301363,-0.0003903540213121,7.267821623986305e-07,718327656831.2593,8.46309745751337,5.788639535473986,6078158168528.157,0.0001453306595408,2.923667882940809e-05
1527,1527,0.03,5204,2,500000.0,6.14468912975019,,8128.2,0.6780742473910426,5204.0,0.6435321600473799,0.008952253307332,0.0097127278538019,-0.0004058796119351,6.249502351297264e-06,710093292316.4989,8.09443693225959,5.488775360918464,5747958401040.076,0.0001436922186686,2.886931287526188e-05
1528,1528,0.03,5208,2,500000.0,6.12918811639963,,8076.1,0.6708713776504265,5208.0,0.6358047501892543,0.0090097210360422,0.009683689206923,-0.0003929679886597,-1.0240918110470543e-05,700675608564.7067,8.202464135398404,5.503437083440396,5747933592192.24,0.0001418136513785,2.8454710016012946e-05
1529,1529,0.03,5212,2,500000.0,6.11323470910734,,8074.3,0.6667630331256975,5212.0,0.6412109689038517,0.009093742937767,0.0096081423252508,-0.0003972120381967,8.231319185229098e-06,694521536046.694,8.136117782185497,5.425830516299395,5651717262793.834,0.0001405948626437,2.817341858709288e-05
1530,1530,0.03,5216,2,500000.0,6.14920264259965,,8019.5,0.6598877145469713,5216.0,0.6407684463451915,0.0092693565475493,0.0095364698011178,-0.0003923247646242,-4.428872502178136e-06,685515988410.8387,8.156901656322635,5.384024657923526,5593125775251.964,0.0001387980973678,2.7777210026096543e-05
1531,1531,0.03,5220,2,500000.0,6.13182087478199,,8003.9,0.6562003810058563,5220.0,0.6526071584038619,0.0086708826797546,0.0096909109680559,-0.0003988020771372,5.0457025618041054e-06,679941475030.0325,8.010126818753161,5.257654011053634,5447874044196.066,0.0001376954732234,2.7520752637161576e-05
1532,1532,0.03,5224,2,500000.0,6.1668549537204,,7870.4,0.6434678269860631,5224.0,0.633199196033911,0.0089110072056648,0.0096892212370268,-0.0003877005343559,1.2411149891528196e-05,665207021476.215,8.263799911899966,5.317725669135914,5497382005814.1455,0.0001347300857995,2.689400274420301e-05
1533,1533,0.03,5228,2,500000.0,6.14803917409653,,7895.6,0.6581538063657153,5228.0,0.6548735184116594,0.0087699304567669,0.0095677282549074,-0.0004005883502489,1.7000252880285366e-05,678812742012.2367,7.988807380169926,5.258673843750066,5423739522126.939,0.0001375046508009,2.7413153948229232e-05
1534,1534,0.03,5232,2,500000.0,6.18209552720576,,7792.7,0.6514912653285319,5232.0,0.625785739694311,0.008595810689197,0.0097163999703278,-0.0004365774278501,1.020518775277442e-05,670161273757.3171,8.37754126756245,5.456840080970205,5613218616996.889,0.0001357740043072,2.7033314525793136e-05
